Connecting to host 10.0.0.2, port 5202
[  4] local 10.0.0.1 port 46112 connected to 10.0.0.2 port 5202
[ ID] Interval           Transfer     Bandwidth       Retr  Cwnd
[  4]   0.00-1.06   sec   387 KBytes  3.01 Mbits/sec    0   45.2 KBytes       
[  4]  21.00-22.00  sec   311 KBytes  2.54 Mbits/sec    5   25.5 KBytes       
[  4]  22.00-23.00  sec  0.00 Bytes  0.00 bits/sec    0   25.5 KBytes       
[  4]  23.00-24.00  sec  0.00 Bytes  0.00 bits/sec    4   38.2 KBytes       
[  4]  24.00-25.00  sec  0.00 Bytes  0.00 bits/sec    0   38.2 KBytes       
[  4]  25.00-26.00  sec  0.00 Bytes  0.00 bits/sec   14   33.9 KBytes       
[  4]  26.00-27.00  sec  0.00 Bytes  0.00 bits/sec    2   32.5 KBytes       
[  4]  27.00-28.00  sec  0.00 Bytes  0.00 bits/sec    1   46.7 KBytes       
[  4]  28.00-29.00  sec  63.6 KBytes   522 Kbits/sec    0   48.1 KBytes       
[  4]  29.00-30.00  sec  0.00 Bytes  0.00 bits/sec   11   60.8 KBytes       
[  4]  30.00-31.00  sec  0.00 Bytes  0.00 bits/sec    4   91.9 KBytes       
[  4]  31.00-32.00  sec  0.00 Bytes  0.00 bits/sec    7   87.7 KBytes       
[  4]  32.00-33.00  sec  0.00 Bytes  0.00 bits/sec   10    136 KBytes       
[  4]  33.00-34.00  sec  0.00 Bytes  0.00 bits/sec    2    133 KBytes       
[  4]  34.00-35.01  sec  0.00 Bytes  0.00 bits/sec    2    133 KBytes       
[  4]  35.01-36.00  sec  0.00 Bytes  0.00 bits/sec   11    177 KBytes       
[  4]  36.00-37.06  sec  0.00 Bytes  0.00 bits/sec    0    177 KBytes       
[  4]  37.06-38.01  sec  0.00 Bytes  0.00 bits/sec    0    180 KBytes       
[  4]  38.01-39.01  sec  0.00 Bytes  0.00 bits/sec   19    209 KBytes       
[  4]  39.01-40.02  sec  0.00 Bytes  0.00 bits/sec    0    209 KBytes       
[  4]  40.02-41.00  sec  0.00 Bytes  0.00 bits/sec    0    211 KBytes       
[  4]  41.00-42.00  sec   318 KBytes  2.61 Mbits/sec    8    181 KBytes       
[  4]  42.00-43.00  sec  0.00 Bytes  0.00 bits/sec    0    181 KBytes       
[  4]  43.00-44.00  sec  0.00 Bytes  0.00 bits/sec    0    181 KBytes       
[  4]  44.00-45.00  sec   318 KBytes  2.61 Mbits/sec    0    182 KBytes       
[  4]  45.00-46.00  sec  63.6 KBytes   521 Kbits/sec    6    160 KBytes       
[  4]  46.00-47.00  sec  0.00 Bytes  0.00 bits/sec    0    127 KBytes       
[  4]  47.00-48.00  sec   191 KBytes  1.56 Mbits/sec    4    127 KBytes       
[  4]  48.00-49.00  sec   127 KBytes  1.04 Mbits/sec   63   82.0 KBytes       
[  4]  49.00-50.00  sec  1.18 MBytes  9.90 Mbits/sec    0    102 KBytes       
[  4]  50.00-51.00  sec  1.12 MBytes  9.39 Mbits/sec    0    107 KBytes       
[  4]  51.00-52.00  sec  1.18 MBytes  9.90 Mbits/sec    0    115 KBytes       
[  4]  52.00-53.00  sec  1.12 MBytes  9.39 Mbits/sec    0    122 KBytes       
[  4]  53.00-54.00  sec  1.12 MBytes  9.38 Mbits/sec    0    129 KBytes       
[  4]  54.00-55.00  sec  1.18 MBytes  9.90 Mbits/sec    0    136 KBytes       
[  4]  55.00-56.00  sec  1.12 MBytes  9.39 Mbits/sec    0    141 KBytes       
[  4]  56.00-57.00  sec  1.12 MBytes  9.38 Mbits/sec    0    165 KBytes       
[  4]  57.00-58.00  sec  1.12 MBytes  9.39 Mbits/sec    0    209 KBytes       
[  4]  58.00-59.00  sec  1.12 MBytes  9.38 Mbits/sec    0    270 KBytes       
[  4]  59.00-60.00  sec  1.12 MBytes  9.39 Mbits/sec    0    351 KBytes       
[  4]  60.00-61.00  sec  1.12 MBytes  9.38 Mbits/sec    0    454 KBytes       
[  4]  61.00-62.00  sec  1.06 MBytes  8.86 Mbits/sec    0    578 KBytes       
[  4]  62.00-63.00  sec  1.06 MBytes  8.87 Mbits/sec    0    731 KBytes       
[  4]  63.00-64.00  sec  1.12 MBytes  9.38 Mbits/sec    0    909 KBytes       
[  4]  64.00-65.00  sec  1.18 MBytes  9.91 Mbits/sec    0   1.09 MBytes       
[  4]  65.00-66.00  sec  1.25 MBytes  10.5 Mbits/sec    0   1.32 MBytes       
[  4]  66.00-67.00  sec  2.50 MBytes  21.0 Mbits/sec    0   1.58 MBytes       
[  4]  67.00-68.00  sec  2.50 MBytes  21.0 Mbits/sec    0   1.87 MBytes       
[  4]  68.00-69.00  sec  1.25 MBytes  10.5 Mbits/sec    0   2.19 MBytes       
[  4]  69.00-70.00  sec  2.50 MBytes  21.0 Mbits/sec    0   2.57 MBytes       
[  4]  70.00-71.00  sec  2.50 MBytes  21.0 Mbits/sec    0   2.95 MBytes       
[  4]  71.00-72.00  sec  1.25 MBytes  10.5 Mbits/sec    0   3.33 MBytes       
[  4]  72.00-73.00  sec  1.25 MBytes  10.5 Mbits/sec   73   3.49 MBytes       
[  4]  73.00-74.00  sec  1.25 MBytes  10.5 Mbits/sec  257   2.79 MBytes       
[  4]  74.00-75.00  sec   414 KBytes  3.38 Mbits/sec  255   2.58 MBytes       
[  4]  75.00-76.00  sec  0.00 Bytes  0.00 bits/sec  147   2.58 MBytes       
[  4]  76.00-77.00  sec  0.00 Bytes  0.00 bits/sec  281   2.57 MBytes       
[  4]  77.00-78.00  sec   509 KBytes  4.17 Mbits/sec  124   2.11 MBytes       
[  4]  78.00-79.00  sec  1.25 MBytes  10.5 Mbits/sec  462   2.58 MBytes       
[  4]  79.00-79.24  sec  1.25 MBytes  43.8 Mbits/sec    0   2.58 MBytes       
- - - - - - - - - - - - - - - - - - - - - - - - -
[ ID] Interval           Transfer     Bandwidth       Retr
[  4]   0.00-79.24  sec  50.4 MBytes  5.34 Mbits/sec  1961             sender
[  4]   0.00-79.24  sec  38.9 MBytes  4.11 Mbits/sec                  receiver

iperf Done.
