Connecting to host 10.0.0.2, port 5202
[  4] local 10.0.0.1 port 46112 connected to 10.0.0.2 port 5202
[ ID] Interval           Transfer     Bandwidth       Retr  Cwnd
[  4]   0.00-1.00   sec   348 KBytes  2.85 Mbits/sec    0   55.1 KBytes       
[  4]  50.00-51.00  sec  1.25 MBytes  10.5 Mbits/sec   30    790 KBytes       
[  4]  51.00-52.00  sec   120 KBytes   983 Kbits/sec   14    788 KBytes       
[  4]  52.00-53.00  sec  0.00 Bytes  0.00 bits/sec    9    790 KBytes       
[  4]  53.00-54.00  sec  1.25 MBytes  10.5 Mbits/sec    0    682 KBytes       
[  4]  54.00-55.00  sec  2.50 MBytes  21.0 Mbits/sec    0    578 KBytes       
[  4]  55.00-56.00  sec  1.25 MBytes  10.5 Mbits/sec    0    617 KBytes       
[  4]  56.00-57.00  sec  1.25 MBytes  10.5 Mbits/sec    0    645 KBytes       
[  4]  57.00-58.00  sec  1.25 MBytes  10.5 Mbits/sec    0    660 KBytes       
[  4]  58.00-59.00  sec  1.25 MBytes  10.5 Mbits/sec    0    669 KBytes       
[  4]  59.00-60.00  sec  1.25 MBytes  10.5 Mbits/sec    0    672 KBytes       
[  4]  60.00-61.00  sec  1.25 MBytes  10.5 Mbits/sec    0    672 KBytes       
[  4]  61.00-62.00  sec  1.18 MBytes  9.90 Mbits/sec    0    673 KBytes       
[  4]  62.00-63.00  sec  1.12 MBytes  9.38 Mbits/sec    0    680 KBytes       
[  4]  63.00-64.00  sec  1.12 MBytes  9.38 Mbits/sec    0    694 KBytes       
[  4]  64.00-65.00  sec  1.12 MBytes  9.39 Mbits/sec    0    720 KBytes       
[  4]  65.00-66.00  sec  1.18 MBytes  9.90 Mbits/sec    0    759 KBytes       
[  4]  66.00-67.00  sec  1.06 MBytes  8.87 Mbits/sec    0    814 KBytes       
[  4]  67.00-68.00  sec  1.12 MBytes  9.38 Mbits/sec    0    889 KBytes       
[  4]  68.00-69.00  sec  1.12 MBytes  9.38 Mbits/sec    0    987 KBytes       
[  4]  69.00-70.00  sec  1.12 MBytes  9.39 Mbits/sec    0   1.08 MBytes       
[  4]  70.00-70.00  sec  0.00 Bytes  0.00 bits/sec    0   1.08 MBytes       
- - - - - - - - - - - - - - - - - - - - - - - - -
[ ID] Interval           Transfer     Bandwidth       Retr
[  4]   0.00-70.00  sec  50.7 MBytes  6.08 Mbits/sec  1741             sender
[  4]   0.00-70.00  sec  42.8 MBytes  5.13 Mbits/sec                  receiver

iperf Done.
