Connecting to host 10.0.0.2, port 5202
[  4] local 10.0.0.1 port 46112 connected to 10.0.0.2 port 5202
[ ID] Interval           Transfer     Bandwidth       Retr  Cwnd
[  4]   0.00-1.00   sec   991 KBytes  8.12 Mbits/sec    0   77.8 KBytes       
[  4]  25.00-26.00  sec  1.11 MBytes  9.32 Mbits/sec    0   1021 KBytes       
[  4]  26.00-27.00  sec   191 KBytes  1.56 Mbits/sec    0   1.01 MBytes       
[  4]  27.00-28.00  sec   954 KBytes  7.81 Mbits/sec    0   1.07 MBytes       
[  4]  28.00-29.00  sec   255 KBytes  2.09 Mbits/sec    0   1.10 MBytes       
[  4]  29.00-30.00  sec   764 KBytes  6.26 Mbits/sec    0   1.14 MBytes       
[  4]  30.00-31.00  sec   382 KBytes  3.13 Mbits/sec    0   1.16 MBytes       
[  4]  31.00-32.00  sec   827 KBytes  6.78 Mbits/sec    0   1.18 MBytes       
[  4]  32.00-33.00  sec   318 KBytes  2.61 Mbits/sec    0   1.18 MBytes       
[  4]  33.00-34.00  sec   827 KBytes  6.77 Mbits/sec    0   1.19 MBytes       
[  4]  34.00-35.00  sec   382 KBytes  3.13 Mbits/sec    0   1.20 MBytes       
[  4]  35.00-36.00  sec   827 KBytes  6.77 Mbits/sec    0   1.20 MBytes       
[  4]  36.00-37.00  sec   318 KBytes  2.61 Mbits/sec    0   1.21 MBytes       
[  4]  37.00-38.00  sec   954 KBytes  7.82 Mbits/sec    0   1.24 MBytes       
[  4]  38.00-39.00  sec   127 KBytes  1.04 Mbits/sec    0   1.25 MBytes       
[  4]  39.00-40.00  sec  1018 KBytes  8.33 Mbits/sec    0   1.31 MBytes       
[  4]  40.00-41.00  sec  63.6 KBytes   522 Kbits/sec    0   1.32 MBytes       
[  4]  41.00-42.00  sec   891 KBytes  7.30 Mbits/sec    0   1.45 MBytes       
[  4]  42.00-43.00  sec   382 KBytes  3.13 Mbits/sec    0   1.50 MBytes       
[  4]  43.00-44.00  sec  0.00 Bytes  0.00 bits/sec   52   1.28 MBytes       
[  4]  44.00-45.00  sec  0.00 Bytes  0.00 bits/sec   69   1.06 MBytes       
[  4]  45.00-46.00  sec   764 KBytes  6.26 Mbits/sec   29   1.06 MBytes       
[  4]  46.00-47.00  sec   700 KBytes  5.74 Mbits/sec   55   1.06 MBytes       
[  4]  47.00-48.00  sec   764 KBytes  6.25 Mbits/sec  151    755 KBytes       
[  4]  48.00-49.00  sec  0.00 Bytes  0.00 bits/sec    0    755 KBytes       
[  4]  49.00-50.00  sec   127 KBytes  1.04 Mbits/sec   42    755 KBytes       
[  4]  50.00-51.00  sec   127 KBytes  1.04 Mbits/sec   40    751 KBytes       
[  4]  51.00-52.00  sec  0.00 Bytes  0.00 bits/sec    2    755 KBytes       
[  4]  52.00-53.00  sec  0.00 Bytes  0.00 bits/sec   28    755 KBytes       
[  4]  53.00-54.00  sec   954 KBytes  7.82 Mbits/sec   20    755 KBytes       
[  4]  54.00-55.00  sec  0.00 Bytes  0.00 bits/sec   14    752 KBytes       
[  4]  55.00-56.00  sec  2.50 MBytes  21.0 Mbits/sec    0    532 KBytes       
[  4]  56.00-57.00  sec  1.25 MBytes  10.5 Mbits/sec    0    542 KBytes       
[  4]  57.00-58.00  sec  1.25 MBytes  10.5 Mbits/sec    0    573 KBytes       
[  4]  58.00-59.00  sec   989 KBytes  8.10 Mbits/sec    0    601 KBytes       
[  4]  59.00-60.00  sec   573 KBytes  4.69 Mbits/sec    0    621 KBytes       
[  4]  60.00-61.00  sec   509 KBytes  4.17 Mbits/sec    0    632 KBytes       
[  4]  61.00-62.00  sec   509 KBytes  4.17 Mbits/sec    0    636 KBytes       
[  4]  62.00-63.00  sec   573 KBytes  4.69 Mbits/sec    0    639 KBytes       
[  4]  63.00-64.00  sec   445 KBytes  3.65 Mbits/sec    0    641 KBytes       
[  4]  64.00-65.00  sec   509 KBytes  4.17 Mbits/sec    0    645 KBytes       
[  4]  65.00-66.00  sec   636 KBytes  5.21 Mbits/sec    0    655 KBytes       
[  4]  66.00-67.00  sec   636 KBytes  5.21 Mbits/sec    0    679 KBytes       
[  4]  67.00-68.00  sec   509 KBytes  4.18 Mbits/sec    0    711 KBytes       
[  4]  68.00-69.00  sec  1.12 MBytes  9.38 Mbits/sec    0    779 KBytes       
[  4]  69.00-70.00  sec  1.06 MBytes  8.86 Mbits/sec    0    857 KBytes       
[  4]  70.00-70.00  sec  0.00 Bytes  0.00 bits/sec    0    857 KBytes       
- - - - - - - - - - - - - - - - - - - - - - - - -
[ ID] Interval           Transfer     Bandwidth       Retr
[  4]   0.00-70.00  sec  50.8 MBytes  6.09 Mbits/sec  1630             sender
[  4]   0.00-70.00  sec  40.0 MBytes  4.80 Mbits/sec                  receiver

iperf Done.
