Connecting to host 10.0.0.2, port 5202
[  4] local 10.0.0.1 port 46112 connected to 10.0.0.2 port 5202
[ ID] Interval           Transfer     Bandwidth       Retr  Cwnd
[  4]   0.00-1.00   sec   585 KBytes  4.79 Mbits/sec    0   53.7 KBytes       
[  4]  38.00-39.00  sec  1018 KBytes  8.35 Mbits/sec   12   1.44 MBytes       
[  4]  39.00-40.00  sec  0.00 Bytes  0.00 bits/sec   93   1.04 MBytes       
[  4]  40.00-41.00  sec   700 KBytes  5.74 Mbits/sec   48   1.04 MBytes       
[  4]  41.00-42.00  sec  1.25 MBytes  10.5 Mbits/sec    0   1.06 MBytes       
[  4]  42.00-43.00  sec  1.25 MBytes  10.5 Mbits/sec    0   1.12 MBytes       
[  4]  43.00-44.00  sec  1.25 MBytes  10.5 Mbits/sec    0   1.22 MBytes       
[  4]  44.00-45.00  sec   932 KBytes  7.64 Mbits/sec    0   1.28 MBytes       
[  4]  45.00-46.00  sec   700 KBytes  5.73 Mbits/sec    0   1.34 MBytes       
[  4]  46.00-47.00  sec   700 KBytes  5.74 Mbits/sec   15   1.28 MBytes       
[  4]  47.00-48.00  sec  0.00 Bytes  0.00 bits/sec   33   1.04 MBytes       
[  4]  48.00-49.00  sec   445 KBytes  3.65 Mbits/sec   18    991 KBytes       
[  4]  49.00-50.00  sec  1.25 MBytes  10.5 Mbits/sec    0    998 KBytes       
[  4]  50.00-51.00  sec  1.25 MBytes  10.5 Mbits/sec    0   1.02 MBytes       
[  4]  51.00-52.00  sec  1.25 MBytes  10.5 Mbits/sec    0   1.07 MBytes       
[  4]  52.00-53.00  sec  1.10 MBytes  9.20 Mbits/sec    0   1.10 MBytes       
[  4]  53.00-54.00  sec   764 KBytes  6.26 Mbits/sec    0   1.13 MBytes       
[  4]  54.00-55.00  sec   954 KBytes  7.82 Mbits/sec    0   1.15 MBytes       
[  4]  55.00-56.00  sec   827 KBytes  6.77 Mbits/sec    0   1.16 MBytes       
[  4]  56.00-57.00  sec   636 KBytes  5.20 Mbits/sec    0   1.17 MBytes       
[  4]  57.00-58.00  sec   891 KBytes  7.31 Mbits/sec    0   1.17 MBytes       
[  4]  58.00-59.00  sec   954 KBytes  7.82 Mbits/sec    0   1.18 MBytes       
[  4]  59.00-59.00  sec  0.00 Bytes  0.00 bits/sec    0   1.18 MBytes       
- - - - - - - - - - - - - - - - - - - - - - - - -
[ ID] Interval           Transfer     Bandwidth       Retr
[  4]   0.00-59.00  sec  50.5 MBytes  7.18 Mbits/sec  473             sender
[  4]   0.00-59.00  sec  43.3 MBytes  6.16 Mbits/sec                  receiver

iperf Done.
