agent, num_iperfs, port_number, original_size, transferred, retries, flow_completion_time, bandwidth, iter
C,8,46116,200,200.0,9661.0,1406.0,1.2,2
C,8,46114,200,200.0,6215.0,1350.0,1.24,1
C,8,46114,200,200.0,16194.0,1252.0,1.34,0
C,8,46116,200,201.0,17604.0,1245.0,1.35,3
C,8,46112,200,200.0,7132.0,678.0,2.47,4
C,8,46124,200,201.0,12922.0,1211.0,1.39,0
C,8,46122,200,200.0,9100.0,1444.0,1.16,4
C,8,46124,200,200.0,4853.0,1129.0,1.49,1
C,8,46120,200,201.0,14637.0,1228.0,1.37,4
C,8,46124,200,201.0,7695.0,1163.0,1.45,3
C,8,46124,200,200.0,13885.0,1323.89,1.27,2
C,8,46120,200,200.0,4748.0,1342.69,1.25,1
C,8,46122,200,201.0,7028.0,1026.0,1.64,2
C,8,46122,200,200.0,5142.0,1372.0,1.22,3
C,8,46120,200,200.0,10826.0,1270.0,1.32,0
C,8,46120,200,200.0,9029.0,1396.0,1.2,2
C,8,46122,200,200.0,4145.0,1104.0,1.52,1
C,8,46122,200,200.0,15756.0,1159.0,1.45,0
C,8,46124,200,200.0,9285.0,1454.0,1.16,4
C,8,46120,200,201.0,4899.0,1056.0,1.6,3
C,8,46116,500,501.0,28676.0,3008.0,1.4,0
C,8,46114,500,501.0,52523.0,3362.0,1.25,3
C,8,46110,500,500.0,29131.0,2643.0,1.59,4
C,8,46114,500,501.0,15432.0,3390.0,1.24,2
C,8,46116,500,501.0,36167.0,3007.0,1.4,1
C,8,46112,500,500.0,30201.0,2640.0,1.59,4
C,8,46116,500,501.0,41387.0,2788.19,1.51,3
C,8,46114,500,501.0,34212.0,2262.0,1.86,0
C,8,46114,500,501.0,40295.0,3658.0,1.15,1
C,8,46116,500,501.0,20684.0,3008.0,1.4,2
C,8,46112,500,500.0,49651.0,2621.0,1.6,1
C,8,46110,500,501.0,32988.0,2100.0,2.0,2
C,8,46110,500,501.0,35651.0,3785.84,1.11,3
C,8,46114,500,500.0,31890.0,3244.0,1.29,4
C,8,46112,500,500.0,35357.0,2151.0,1.95,0
C,8,46112,500,501.0,17816.0,3187.0,1.32,2
C,8,46110,500,501.0,55485.0,2384.0,1.76,1
C,8,46110,500,500.0,30854.0,1787.0,2.35,0
C,8,46116,500,501.0,37039.0,2974.86,1.41,4
C,8,46112,500,501.0,39161.0,2672.0,1.57,3
C,8,46118,500,500.0,34232.0,2760.0,1.52,4
C,8,46118,500,501.0,25426.0,3357.0,1.25,0
C,8,46118,500,501.0,38775.0,3158.0,1.33,1
C,8,46118,500,500.0,49633.0,3184.94,1.32,3
C,8,46118,500,500.0,20402.0,2199.0,1.91,2
C,8,46120,500,501.0,38188.0,2744.0,1.53,0
C,8,46122,500,501.0,45743.0,2698.01,1.56,3
C,8,46122,500,500.0,19359.0,3302.0,1.27,2
C,8,46120,500,500.0,46648.0,2596.0,1.62,1
C,8,46120,500,501.0,57657.0,3076.0,1.37,3
C,8,46124,500,500.0,44096.0,2321.58,1.81,4
C,8,46122,500,500.0,30338.0,3457.0,1.21,0
C,8,46122,500,500.0,38869.0,2852.72,1.47,1
C,8,46120,500,501.0,27363.0,2501.0,1.68,2
C,8,46124,500,501.0,49734.0,2310.7,1.82,1
C,8,46122,500,500.0,31524.0,2873.0,1.46,4
C,8,46124,500,501.0,44190.0,2920.0,1.44,0
C,8,46124,500,500.0,20937.0,2616.0,1.6,2
C,8,46124,500,500.0,39778.0,1845.0,2.27,3
C,8,46120,500,500.0,33025.0,3843.43,1.09,4
F,2,46110,10,10.6,0.0,11.0,8.07,4
F,2,46110,10,10.8,0.0,7.89,11.4,0
F,2,46110,10,10.6,0.0,7.9,11.2,1
F,2,46110,10,10.7,0.0,8.98,9.96,3
F,2,46110,10,10.1,0.0,9.86,8.63,2
F,2,46112,10,10.9,0.0,12.72,7.21,4
F,2,46112,10,10.9,0.0,12.89,7.1,3
F,2,46112,10,10.2,0.0,12.0,7.15,2
F,2,46112,10,10.2,0.0,12.0,7.11,0
F,2,46112,10,10.3,0.0,12.0,7.19,1
F,2,46112,50,50.2,1796.0,70.0,6.01,4
F,2,46112,50,50.9,1647.0,70.0,6.1,0
F,2,46112,50,50.8,1505.0,72.0,5.92,1
F,2,46112,50,50.7,1741.0,70.0,6.08,3
F,2,46112,50,50.5,1734.0,70.89,5.98,2
F,2,46110,50,50.4,1639.0,62.0,6.82,4
F,2,46110,50,50.3,1765.0,53.0,7.95,3
F,2,46110,50,50.3,1658.0,48.0,8.79,2
F,2,46110,50,50.1,1585.0,47.0,8.94,0
F,2,46110,50,50.4,1610.0,47.0,8.99,1
F,2,46110,100,100.0,4690.0,140.0,6.01,1
F,2,46112,100,100.0,6680.0,155.0,5.44,2
F,2,46112,100,100.0,5507.0,160.0,5.27,3
F,2,46110,100,100.0,4541.0,143.0,5.87,0
F,2,46110,100,101.0,5062.0,125.0,6.78,2
F,2,46112,100,101.0,4711.0,156.0,5.43,1
F,2,46112,100,101.0,5152.0,159.0,5.34,0
F,2,46110,100,100.0,5986.0,149.0,5.64,3
F,2,46112,100,101.0,5467.0,159.0,5.34,4
F,2,46110,100,101.0,5007.0,142.0,5.94,4
F,2,46110,200,200.0,15575.0,339.0,4.96,0
F,2,46112,200,200.0,13459.0,318.0,5.29,3
F,2,46112,200,201.0,12226.0,336.01,5.02,2
F,2,46110,200,201.0,13262.0,307.0,5.49,1
F,2,46110,200,200.0,12764.0,331.0,5.08,3
F,2,46112,200,201.0,15342.0,346.0,4.86,0
F,2,46112,200,201.0,14331.0,334.53,5.04,1
F,2,46110,200,200.0,13307.0,321.0,5.24,2
F,2,46112,200,201.0,13873.0,334.0,5.05,4
F,2,46110,200,200.0,13248.0,324.0,5.18,4
F,2,46112,500,500.0,36285.0,862.0,4.87,4
F,2,46110,500,500.0,36507.0,845.0,4.96,4
F,2,46110,500,501.0,36729.0,862.0,4.87,1
F,2,46112,500,500.0,37085.0,846.0,4.96,2
F,2,46112,500,501.0,36692.0,859.0,4.89,3
F,2,46110,500,500.0,26295.0,880.0,4.77,0
F,2,46110,500,500.0,36402.0,862.0,4.87,2
F,2,46112,500,500.0,35672.0,848.0,4.95,1
F,2,46112,500,501.0,25704.0,682.0,6.16,0
F,2,46110,500,500.0,36119.0,851.0,4.93,3
F,4,46114,10,10.4,143.0,22.0,3.97,4
F,4,46114,10,10.2,263.0,21.0,4.06,0
F,4,46114,10,10.4,198.0,21.0,4.16,1
F,4,46114,10,10.7,198.0,21.0,4.26,3
F,4,46114,10,10.4,101.0,20.0,4.37,2
F,4,46112,10,10.1,0.0,15.0,5.66,3
F,4,46112,10,10.3,233.0,19.0,4.55,2
F,4,46112,10,10.2,183.0,18.0,4.77,0
F,4,46112,10,10.2,64.0,16.0,5.34,1
F,4,46112,10,10.9,234.0,18.0,5.09,4
F,4,46110,10,11.0,0.0,11.99,7.68,0
F,4,46110,10,10.6,0.0,11.92,7.47,1
F,4,46110,10,10.7,0.0,12.0,7.48,3
F,4,46110,10,10.5,0.0,12.0,7.37,2
F,4,46110,10,10.5,0.0,12.0,7.32,4
F,4,46116,10,10.2,161.0,22.0,3.9,4
F,4,46116,10,10.4,161.0,23.0,3.79,3
F,4,46116,10,10.5,144.0,23.0,3.82,2
F,4,46116,10,10.1,237.0,22.0,3.85,0
F,4,46116,10,10.4,168.0,21.0,4.16,1
F,4,46116,50,50.5,3033.0,145.0,2.92,4
F,4,46116,50,51.2,4720.0,144.0,2.98,0
F,4,46116,50,50.5,3155.0,156.0,2.72,1
F,4,46116,50,50.4,4195.0,158.0,2.68,3
F,4,46116,50,50.1,3241.0,154.0,2.73,2
F,4,46110,50,50.7,3895.0,150.0,2.84,3
F,4,46110,50,50.2,3331.0,122.0,3.45,2
F,4,46110,50,51.0,3604.0,145.0,2.95,0
F,4,46110,50,50.6,3087.0,130.0,3.27,1
F,4,46110,50,50.1,3186.0,131.0,3.21,4
F,4,46112,50,50.1,3878.0,156.0,2.7,0
F,4,46112,50,51.1,3339.0,153.0,2.8,1
F,4,46112,50,50.4,3982.0,153.0,2.77,3
F,4,46112,50,50.4,3469.0,137.0,3.09,2
F,4,46112,50,51.0,2875.0,152.0,2.81,4
F,4,46114,50,50.6,4297.0,135.0,3.14,4
F,4,46114,50,50.6,4272.0,152.0,2.79,3
F,4,46114,50,50.1,4023.0,147.0,2.86,2
F,4,46114,50,50.8,3803.0,158.0,2.7,0
F,4,46114,50,51.0,2636.0,146.0,2.93,1
F,4,46114,100,100.0,9662.0,334.0,2.51,3
F,4,46110,100,100.0,10432.0,320.0,2.62,4
F,4,46116,100,101.0,9875.0,323.0,2.63,0
F,4,46116,100,101.0,11902.0,319.0,2.65,1
F,4,46114,100,100.0,8945.0,318.0,2.64,2
F,4,46114,100,101.0,10023.0,326.0,2.59,0
F,4,46112,100,100.0,10186.0,334.0,2.51,4
F,4,46116,100,101.0,8922.0,324.0,2.61,3
F,4,46116,100,101.0,9380.0,330.0,2.57,2
F,4,46114,100,100.0,10860.0,327.0,2.58,1
F,4,46110,100,101.0,8645.0,264.0,3.2,2
F,4,46112,100,101.0,10209.0,337.0,2.51,1
F,4,46112,100,101.0,8770.0,331.0,2.55,0
F,4,46110,100,101.0,9522.0,333.0,2.53,3
F,4,46114,100,101.0,10668.0,323.0,2.62,4
F,4,46110,100,101.0,10794.0,324.8,2.6,1
F,4,46112,100,100.0,9461.0,318.0,2.64,2
F,4,46116,100,100.0,10382.0,335.0,2.51,4
F,4,46112,100,100.0,10944.0,302.0,2.78,3
F,4,46110,100,100.0,3917.0,167.0,5.03,0
F,4,46114,200,200.0,22930.0,685.0,2.45,2
F,4,46116,200,201.0,22040.0,670.0,2.51,1
F,4,46116,200,200.0,18993.0,668.0,2.52,0
F,4,46114,200,200.0,21040.0,677.0,2.48,3
F,4,46110,200,200.0,20533.0,636.0,2.64,4
F,4,46114,200,200.0,21831.0,685.0,2.45,1
F,4,46116,200,200.0,22630.0,683.0,2.46,2
F,4,46112,200,200.0,21079.0,649.0,2.59,4
F,4,46116,200,201.0,20869.0,679.0,2.48,3
F,4,46114,200,201.0,17940.0,679.0,2.48,0
F,4,46110,200,200.0,19664.0,643.0,2.61,3
F,4,46114,200,201.0,20110.0,680.0,2.48,4
F,4,46112,200,200.0,17712.0,619.0,2.71,0
F,4,46112,200,200.0,21818.0,682.0,2.47,1
F,4,46110,200,201.0,21509.0,666.0,2.53,2
F,4,46110,200,200.0,19327.0,656.0,2.56,0
F,4,46116,200,201.0,22534.0,664.0,2.53,4
F,4,46112,200,200.0,21685.0,670.18,2.51,3
F,4,46112,200,200.0,22081.0,682.0,2.46,2
F,4,46110,200,201.0,22124.0,677.0,2.49,1
F,4,46110,500,500.0,57892.0,1731.0,2.42,2
F,4,46112,500,500.0,49188.0,1803.0,2.33,1
F,4,46112,500,500.0,57138.0,1719.0,2.44,0
F,4,46114,500,501.0,55931.0,1732.0,2.43,4
F,4,46110,500,501.0,55182.0,1741.0,2.41,3
F,4,46110,500,501.0,46983.0,1736.0,2.42,1
F,4,46112,500,501.0,58028.0,1747.0,2.4,2
F,4,46112,500,501.0,56517.0,1749.0,2.4,3
F,4,46116,500,501.0,57390.0,1713.0,2.45,4
F,4,46110,500,501.0,57837.0,1665.0,2.52,0
F,4,46110,500,501.0,56213.0,1740.0,2.41,4
F,4,46114,500,500.0,56114.0,1714.0,2.45,3
F,4,46116,500,501.0,60357.0,1711.0,2.46,0
F,4,46116,500,501.0,48698.0,1781.0,2.36,1
F,4,46114,500,501.0,58943.0,1740.0,2.41,2
F,4,46114,500,501.0,57664.0,1732.98,2.43,0
F,4,46116,500,500.0,56602.0,1704.0,2.46,3
F,4,46112,500,500.0,59806.0,1677.0,2.5,4
F,4,46116,500,501.0,60933.0,1704.0,2.47,2
F,4,46114,500,500.0,14756.0,716.0,5.86,1
F,8,46116,10,10.2,517.0,42.0,2.03,1
F,8,46116,10,10.9,561.0,44.0,2.08,0
F,8,46118,10,10.5,618.0,44.0,2.01,4
F,8,46116,10,10.8,212.0,36.0,2.53,2
F,8,46116,10,10.7,355.0,40.0,2.24,3
F,8,46118,10,10.2,546.0,41.0,2.08,3
F,8,46118,10,10.3,663.0,43.0,2.01,2
F,8,46118,10,10.0,578.0,49.0,1.72,0
F,8,46116,10,10.7,290.0,36.0,2.5,4
F,8,46118,10,10.0,339.0,48.0,1.75,1
F,8,46110,10,10.2,0.0,13.0,6.59,4
F,8,46120,10,10.0,649.0,45.0,1.86,4
F,8,46120,10,10.3,493.0,46.0,1.87,0
F,8,46110,10,10.4,0.0,13.0,6.71,2
F,8,46110,10,11.1,0.0,14.0,6.64,3
F,8,46120,10,10.1,402.0,44.0,1.92,1
F,8,46120,10,10.1,185.0,45.0,1.89,3
F,8,46110,10,10.7,0.0,13.0,6.88,1
F,8,46110,10,10.4,0.0,13.0,6.69,0
F,8,46120,10,10.2,715.0,45.0,1.9,2
F,8,46122,10,10.0,719.0,42.0,2.0,4
F,8,46112,10,10.2,448.0,24.0,3.56,4
F,8,46112,10,10.1,375.0,26.0,3.26,1
F,8,46122,10,10.1,452.0,46.0,1.85,3
F,8,46122,10,11.0,527.0,43.0,2.14,2
F,8,46112,10,10.1,273.0,28.0,3.03,0
F,8,46112,10,10.2,472.0,22.0,3.88,2
F,8,46122,10,10.0,568.0,46.0,1.82,0
F,8,46122,10,11.0,256.0,49.88,1.84,1
F,8,46112,10,10.3,384.0,25.0,3.46,3
F,8,46114,10,10.1,348.0,31.0,2.73,2
F,8,46124,10,10.2,611.0,47.0,1.81,0
F,8,46124,10,10.6,606.0,44.0,2.02,1
F,8,46114,10,10.0,339.0,31.0,2.71,3
F,8,46114,10,10.2,324.0,32.0,2.66,1
F,8,46124,10,11.0,288.0,48.0,1.92,3
F,8,46124,10,10.0,588.0,46.0,1.83,2
F,8,46114,10,10.2,309.0,34.0,2.5,0
F,8,46114,10,10.2,343.0,29.0,2.96,4
F,8,46124,10,10.9,557.0,47.0,1.94,4
F,8,46124,50,50.4,5981.0,324.0,1.3,3
F,8,46114,50,51.1,5489.0,316.0,1.36,1
F,8,46114,50,50.3,4738.0,304.0,1.39,0
F,8,46124,50,50.2,5474.0,325.0,1.29,2
F,8,46124,50,50.5,5387.0,315.0,1.35,0
F,8,46114,50,50.4,6037.0,297.0,1.42,2
F,8,46114,50,50.0,5939.0,312.0,1.34,3
F,8,46124,50,50.4,4950.0,280.0,1.51,1
F,8,46124,50,50.3,5204.0,325.0,1.3,4
F,8,46114,50,50.1,5048.0,328.0,1.28,4
F,8,46112,50,51.1,5885.0,289.0,1.48,4
F,8,46122,50,50.2,5975.0,304.0,1.39,4
F,8,46122,50,50.5,4382.0,308.0,1.38,0
F,8,46112,50,50.1,5347.0,326.0,1.29,2
F,8,46112,50,50.1,5399.0,276.0,1.52,3
F,8,46122,50,50.7,5383.0,317.18,1.34,1
F,8,46122,50,50.1,6052.0,302.0,1.39,3
F,8,46112,50,50.0,4773.0,283.0,1.48,1
F,8,46112,50,50.1,5036.0,279.96,1.5,0
F,8,46122,50,50.1,5516.0,309.0,1.36,2
F,8,46120,50,50.1,6002.0,304.0,1.38,4
F,8,46110,50,50.0,4993.0,255.0,1.65,4
F,8,46110,50,50.0,4295.0,242.0,1.73,1
F,8,46120,50,50.3,5762.0,320.0,1.32,3
F,8,46120,50,50.1,5743.0,325.0,1.29,2
F,8,46110,50,50.0,4452.0,246.0,1.71,0
F,8,46110,50,50.4,5027.0,295.0,1.43,2
F,8,46120,50,50.4,5952.0,261.0,1.62,0
F,8,46120,50,50.6,4417.0,326.0,1.3,1
F,8,46110,50,50.1,4478.0,256.0,1.64,3
F,8,46116,50,50.6,5631.0,322.0,1.32,2
F,8,46116,50,50.1,5474.0,319.0,1.32,3
F,8,46116,50,50.3,4911.0,303.88,1.39,1
F,8,46116,50,50.1,5222.0,270.0,1.56,0
F,8,46118,50,50.1,6469.0,284.0,1.48,4
F,8,46118,50,50.3,5023.0,298.0,1.42,0
F,8,46116,50,50.3,6084.0,312.0,1.35,4
F,8,46118,50,50.2,5084.0,319.0,1.32,1
F,8,46118,50,50.6,5469.0,326.0,1.3,3
F,8,46118,50,50.2,5380.0,329.0,1.28,2
F,8,46112,100,100.0,11275.0,669.0,1.26,1
F,8,46110,100,101.0,11870.0,572.0,1.48,2
F,8,46114,100,100.0,8826.0,671.0,1.25,4
F,8,46110,100,100.0,11208.0,590.0,1.42,3
F,8,46112,100,100.0,11370.0,567.0,1.48,0
F,8,46112,100,101.0,12079.0,608.0,1.4,2
F,8,46110,100,100.0,10832.0,610.0,1.38,1
F,8,46110,100,100.0,10387.0,658.0,1.28,0
F,8,46112,100,101.0,13092.0,662.45,1.28,3
F,8,46116,100,101.0,11920.0,611.0,1.38,4
F,8,46116,100,100.0,11226.0,628.0,1.34,0
F,8,46110,100,100.0,8632.0,654.0,1.29,4
F,8,46114,100,100.0,12444.0,661.87,1.27,3
F,8,46114,100,101.0,12537.0,683.0,1.24,2
F,8,46116,100,100.0,14087.0,681.0,1.24,1
F,8,46116,100,101.0,12061.0,678.88,1.25,3
F,8,46112,100,101.0,9935.0,686.0,1.23,4
F,8,46114,100,101.0,11637.0,639.0,1.32,0
F,8,46114,100,101.0,12193.0,670.87,1.26,1
F,8,46116,100,100.0,12653.0,671.0,1.25,2
F,8,46118,100,101.0,10833.0,666.0,1.27,0
F,8,46118,100,100.0,11266.0,654.0,1.28,1
F,8,46118,100,100.0,12836.0,624.0,1.35,3
F,8,46118,100,100.0,12700.0,680.0,1.24,2
F,8,46118,100,101.0,9848.0,632.23,1.34,4
F,8,46124,100,100.0,11883.0,677.0,1.24,1
F,8,46122,100,101.0,9860.0,590.0,1.43,4
F,8,46124,100,101.0,11795.0,647.0,1.3,0
F,8,46124,100,100.0,13257.0,675.0,1.24,2
F,8,46120,100,100.0,9513.0,675.0,1.25,4
F,8,46124,100,100.0,12450.0,633.0,1.33,3
F,8,46120,100,100.0,10865.0,667.0,1.26,0
F,8,46122,100,100.0,12988.0,666.0,1.26,3
F,8,46122,100,100.0,12943.0,669.0,1.25,2
F,8,46120,100,100.0,11220.0,676.0,1.24,1
F,8,46124,100,100.0,10895.0,613.0,1.37,4
F,8,46120,100,101.0,12208.0,673.0,1.25,3
F,8,46122,100,101.0,11479.0,672.0,1.26,0
F,8,46122,100,101.0,10943.0,682.89,1.24,1
F,8,46120,100,100.0,12874.0,648.0,1.3,2
F,8,46124,200,201.0,20362.0,829.0,2.03,0
F,8,46122,200,200.0,24434.0,1248.0,1.34,4
F,8,46124,200,201.0,28806.0,1357.0,1.24,1
F,8,46120,200,201.0,24845.0,1372.91,1.23,4
F,8,46124,200,201.0,23759.0,1386.0,1.22,3
F,8,46124,200,200.0,27392.0,1354.0,1.24,2
F,8,46120,200,200.0,28428.0,1324.88,1.27,1
F,8,46122,200,201.0,20208.0,1389.0,1.21,2
F,8,46122,200,200.0,22789.0,1388.0,1.21,3
F,8,46120,200,201.0,19149.0,1348.79,1.25,0
F,8,46120,200,200.0,21736.0,1287.0,1.3,2
F,8,46122,200,201.0,27276.0,1379.0,1.22,1
F,8,46122,200,201.0,24545.0,1380.0,1.22,0
F,8,46124,200,200.0,22118.0,1229.0,1.37,4
F,8,46120,200,200.0,22475.0,1359.0,1.24,3
F,8,46118,200,201.0,27127.0,1362.0,1.24,1
F,8,46118,200,200.0,18956.0,1287.0,1.3,0
F,8,46118,200,200.0,19594.0,1369.0,1.23,2
F,8,46118,200,200.0,21512.0,1304.0,1.29,3
F,8,46118,200,200.0,22600.0,1236.0,1.36,4
F,8,46112,200,201.0,18302.0,1365.0,1.23,0
F,8,46114,200,200.0,25564.0,1107.0,1.52,4
F,8,46110,200,200.0,22246.0,1390.91,1.21,3
F,8,46110,200,200.0,23852.0,1187.0,1.41,2
F,8,46112,200,200.0,26298.0,1378.0,1.22,1
F,8,46112,200,200.0,20736.0,1118.0,1.5,3
F,8,46116,200,200.0,23299.0,1391.0,1.21,4
F,8,46110,200,200.0,18356.0,1327.0,1.27,0
F,8,46110,200,200.0,26549.0,1284.0,1.31,1
F,8,46112,200,200.0,19979.0,1140.0,1.47,2
F,8,46116,200,200.0,26478.0,1385.0,1.21,1
F,8,46114,200,200.0,18952.0,1381.0,1.22,2
F,8,46110,200,200.0,23675.0,1263.0,1.33,4
F,8,46114,200,201.0,17620.0,1090.97,1.55,3
F,8,46116,200,200.0,19735.0,1316.0,1.27,0
F,8,46116,200,200.0,22676.0,1388.0,1.21,2
F,8,46114,200,200.0,27027.0,1364.0,1.23,1
F,8,46114,200,201.0,14203.0,1232.0,1.37,0
F,8,46116,200,200.0,26168.0,1387.88,1.21,3
F,8,46112,200,200.0,24870.0,1182.0,1.42,4
F,8,46120,500,501.0,53664.0,3208.0,1.31,0
F,8,46122,500,500.0,45671.0,2640.0,1.59,3
F,8,46122,500,500.0,45075.0,3450.0,1.22,2
F,8,46120,500,500.0,67904.0,2809.0,1.49,1
F,8,46120,500,501.0,49013.0,3218.0,1.31,3
F,8,46124,500,500.0,59798.0,3414.0,1.23,4
F,8,46122,500,500.0,34146.0,3565.0,1.18,0
F,8,46122,500,500.0,57463.0,2787.0,1.51,1
F,8,46120,500,500.0,43440.0,3507.0,1.2,2
F,8,46124,500,501.0,47268.0,3299.0,1.27,1
F,8,46122,500,501.0,56738.0,3500.0,1.2,4
F,8,46124,500,500.0,40128.0,3267.01,1.28,0
F,8,46124,500,501.0,31244.0,2843.0,1.48,2
F,8,46124,500,500.0,48231.0,3046.0,1.38,3
F,8,46120,500,501.0,33454.0,1895.0,2.22,4
F,8,46116,500,500.0,42411.0,4321.0,0.9482421875,0
F,8,46114,500,500.0,35033.0,1864.0,2.25,3
F,8,46110,500,501.0,56040.0,3511.0,1.2,4
F,8,46114,500,501.0,44103.0,3530.0,1.19,2
F,8,46116,500,501.0,34668.0,1791.0,2.35,1
F,8,46112,500,500.0,38694.0,2297.0,1.83,4
F,8,46116,500,500.0,48908.0,3184.0,1.32,3
F,8,46114,500,500.0,34908.0,3581.0,1.17,0
F,8,46114,500,501.0,52573.0,3260.6,1.29,1
F,8,46116,500,500.0,33603.0,2583.0,1.62,2
F,8,46112,500,501.0,35117.0,3101.0,1.36,1
F,8,46110,500,500.0,34105.0,2735.0,1.53,2
F,8,46110,500,501.0,43592.0,1954.0,2.15,3
F,8,46114,500,501.0,39958.0,2110.0,1.99,4
F,8,46112,500,500.0,45907.0,4090.0,1.03,0
F,8,46112,500,501.0,36812.0,2077.0,2.02,2
F,8,46110,500,500.0,26877.0,1321.0,3.18,1
F,8,46110,500,500.0,44224.0,2723.0,1.54,0
F,8,46116,500,500.0,56715.0,3491.0,1.2,4
F,8,46112,500,500.0,33803.0,1510.0,2.78,3
F,8,46118,500,501.0,60093.0,3497.0,1.2,4
F,8,46118,500,501.0,44469.0,4295.0,0.9560546875,0
F,8,46118,500,501.0,63402.0,2793.96,1.5,1
F,8,46118,500,500.0,48357.0,2996.0,1.4,3
F,8,46118,500,501.0,38982.0,1948.0,2.16,2
