Step; State; Reward
966; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [0.]
967; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [467.73846]
968; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [467.73846]
969; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [467.73846]
970; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [0.]
971; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [467.73846]
972; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [0.]
973; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [0.]
974; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [467.73846]
975; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [467.73846]
976; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [467.73846]
977; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [0.]
978; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [467.73846]
979; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [467.73846]
980; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [467.73846]
981; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [0.]
982; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [467.73846]
983; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [0.]
984; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [467.73846]
985; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [0.]
986; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [467.73846]
987; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [0.]
988; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [467.73846]
989; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [467.73846]
990; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [0.]
991; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [467.73846]
992; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [0.]
993; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [467.73846]
994; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [0.]
995; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [467.73846]
996; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [0.]
997; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [467.73846]
998; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [0.]
999; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [467.73846]
1000; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [0.]
1001; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [0.]
1002; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [467.73846]
1003; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [0.]
1004; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [0.]
1005; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [0.]
1006; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [0.]
1007; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [0.]
1008; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [467.73846]
1009; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [0.]
1010; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [467.73846]
1011; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [0.]
1012; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [467.73846]
1013; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [467.73846]
1014; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [0.]
1015; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [467.73846]
1016; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [0.]
1017; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [467.73846]
1018; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [0.]
1019; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [467.73846]
1020; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [0.]
1021; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [467.73846]
1022; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [467.73846]
1023; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [0.]
1024; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [0.]
1025; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [467.73846]
1026; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [467.73846]
1027; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [467.73846]
1028; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [467.73846]
1029; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [0.]
1030; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [0.]
1031; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [467.73846]
1032; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [0.]
1033; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [0.]
1034; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [0.]
1035; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [0.]
1036; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [0.]
1037; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [467.73846]
1038; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [0.]
1039; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [467.73846]
1040; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [0.]
1041; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [467.73846]
1042; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [0.]
1043; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [0.]
1044; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [467.73846]
1045; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [0.]
1046; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [0.]
1047; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [467.73846]
1048; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [0.]
1049; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [0.]
1050; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [0.]
1051; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [467.73846]
1052; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [0.]
1053; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [0.]
1054; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [467.73846]
1055; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [0.]
1056; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [467.73846]
1057; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [0.]
1058; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [0.]
1059; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [0.]
1060; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [467.73846]
1061; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [0.]
1062; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [467.73846]
1063; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [0.]
1064; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [467.73846]
1065; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [467.73846]
1066; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [0.]
1067; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [0.]
1068; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [0.]
1069; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [0.]
1070; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [0.]
1071; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [0.]
1072; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [467.73846]
1073; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [467.73846]
1074; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [467.73846]
1075; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [467.73846]
1076; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [0.]
1077; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [0.]
1078; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [467.73846]
1079; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [0.]
1080; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [467.73846]
1081; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [467.73846]
1082; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [0.]
1083; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [467.73846]
1084; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [467.73846]
1085; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [467.73846]
1086; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [467.73846]
1087; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [467.73846]
1088; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [0.]
1089; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [0.]
1090; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [467.73846]
1091; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [467.73846]
1092; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [0.]
1093; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [0.]
1094; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [0.]
1095; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [0.]
1096; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [467.73846]
1097; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [467.73846]
1098; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [467.73846]
1099; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [467.73846]
1100; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [0.]
1101; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [0.]
1102; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [0.]
1103; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [0.]
1104; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [467.73846]
1105; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [467.73846]
1106; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [467.73846]
1107; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [0.]
1108; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [0.]
1109; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [467.73846]
1110; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [0.]
1111; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [467.73846]
1112; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [467.73846]
1113; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [0.]
1114; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [467.73846]
1115; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [0.]
1116; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [0.]
1117; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [467.73846]
1118; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [0.]
1119; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [0.]
1120; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [0.]
1121; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [0.]
1122; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [0.]
1123; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [467.73846]
1124; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [0.]
1125; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [467.73846]
1126; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [467.73846]
1127; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [0.]
1128; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [467.73846]
1129; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [0.]
1130; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [0.]
1131; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [0.]
1132; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [0.]
1133; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [467.73846]
1134; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [0.]
1135; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [467.73846]
1136; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [467.73846]
1137; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [467.73846]
1138; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [467.73846]
1139; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [0.]
1140; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [467.73846]
1141; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [0.]
1142; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [467.73846]
1143; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [467.73846]
1144; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [467.73846]
1145; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [467.73846]
1146; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [467.73846]
1147; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [0.]
