Step; State; Reward
  8.6172e+00 8.2734e+00 1.9934e-01 8.2734e+00 8.2734e+00 3.0136e-04
  3.0136e-04 1.4305e-04 3.0136e-04 3.0136e-04]]; [0.]
150; [[2.2742e-01 1.0125e+01 3.0136e-04 2.0093e-01 3.0136e-04 3.0136e-04
  8.6172e+00 8.2734e+00 1.9934e-01 8.2734e+00 8.2734e+00 3.0136e-04
  3.0136e-04 1.4305e-04 3.0136e-04 3.0136e-04]]; [0.]
151; [[2.2742e-01 1.0125e+01 3.0136e-04 2.0093e-01 3.0136e-04 3.0136e-04
  8.6172e+00 8.2734e+00 1.9934e-01 8.2734e+00 8.2734e+00 3.0136e-04
  3.0136e-04 1.4305e-04 3.0136e-04 3.0136e-04]]; [0.]
152; [[2.2742e-01 1.0125e+01 3.0136e-04 2.0093e-01 3.0136e-04 3.0136e-04
  8.6172e+00 8.2734e+00 1.9934e-01 8.2734e+00 8.2734e+00 3.0136e-04
  3.0136e-04 1.4305e-04 3.0136e-04 3.0136e-04]]; [0.]
153; [[2.2742e-01 1.0125e+01 3.0136e-04 2.0093e-01 3.0136e-04 3.0136e-04
  8.6172e+00 8.2734e+00 1.9934e-01 8.2734e+00 8.2734e+00 3.0136e-04
  3.0136e-04 1.4305e-04 3.0136e-04 3.0136e-04]]; [0.]
154; [[2.2742e-01 1.0125e+01 3.0136e-04 2.0093e-01 3.0136e-04 3.0136e-04
  8.6172e+00 8.2734e+00 1.9934e-01 8.2734e+00 8.2734e+00 3.0136e-04
  3.0136e-04 1.4305e-04 3.0136e-04 3.0136e-04]]; [0.]
155; [[2.2742e-01 1.0125e+01 3.0136e-04 2.0093e-01 3.0136e-04 3.0136e-04
  8.6172e+00 8.2734e+00 1.9934e-01 8.2734e+00 8.2734e+00 3.0136e-04
  3.0136e-04 1.4305e-04 3.0136e-04 3.0136e-04]]; [0.]
156; [[2.2742e-01 1.0125e+01 3.0136e-04 2.0093e-01 3.0136e-04 3.0136e-04
  8.6172e+00 8.2734e+00 1.9934e-01 8.2734e+00 8.2734e+00 3.0136e-04
  3.0136e-04 1.4305e-04 3.0136e-04 3.0136e-04]]; [0.]
157; [[2.2742e-01 1.0125e+01 3.0136e-04 2.0093e-01 3.0136e-04 3.0136e-04
  8.6172e+00 8.2734e+00 1.9934e-01 8.2734e+00 8.2734e+00 3.0136e-04
  3.0136e-04 1.4305e-04 3.0136e-04 3.0136e-04]]; [0.]
158; [[2.2742e-01 1.0125e+01 3.0136e-04 2.0093e-01 3.0136e-04 3.0136e-04
  8.6172e+00 8.2734e+00 1.9934e-01 8.2734e+00 8.2734e+00 3.0136e-04
  3.0136e-04 1.4305e-04 3.0136e-04 3.0136e-04]]; [0.]
159; [[2.2742e-01 1.0125e+01 3.0136e-04 2.0093e-01 3.0136e-04 3.0136e-04
  8.6172e+00 8.2734e+00 1.9934e-01 8.2734e+00 8.2734e+00 3.0136e-04
  3.0136e-04 1.4305e-04 3.0136e-04 3.0136e-04]]; [0.]
160; [[ 0.2964 10.05    0.      0.2966  0.      0.      7.812   7.64    0.2776
   7.637   7.637   0.      0.      0.      0.      0.    ]]; [0.]
161; [[ 0.2964 10.05    0.      0.2966  0.      0.      7.812   7.64    0.2776
   7.637   7.637   0.      0.      0.      0.      0.    ]]; [0.]
162; [[ 0.2964 10.05    0.      0.2966  0.      0.      7.812   7.64    0.2776
   7.637   7.637   0.      0.      0.      0.      0.    ]]; [0.]
163; [[ 0.2964 10.05    0.      0.2966  0.      0.      7.812   7.64    0.2776
   7.637   7.637   0.      0.      0.      0.      0.    ]]; [0.]
164; [[ 0.2964 10.05    0.      0.2966  0.      0.      7.812   7.64    0.2776
   7.637   7.637   0.      0.      0.      0.      0.    ]]; [0.]
165; [[ 0.2964 10.05    0.      0.2966  0.      0.      7.812   7.64    0.2776
   7.637   7.637   0.      0.      0.      0.      0.    ]]; [0.]
166; [[ 0.2964 10.05    0.      0.2966  0.      0.      7.812   7.64    0.2776
   7.637   7.637   0.      0.      0.      0.      0.    ]]; [0.]
167; [[ 0.2964 10.05    0.      0.2966  0.      0.      7.812   7.64    0.2776
   7.637   7.637   0.      0.      0.      0.      0.    ]]; [0.]
168; [[ 0.2964 10.05    0.      0.2966  0.      0.      7.812   7.64    0.2776
   7.637   7.637   0.      0.      0.      0.      0.    ]]; [0.]
169; [[ 0.2964 10.05    0.      0.2966  0.      0.      7.812   7.64    0.2776
   7.637   7.637   0.      0.      0.      0.      0.    ]]; [0.]
170; [[ 0.2964 10.05    0.      0.2966  0.      0.      7.812   7.64    0.2776
   7.637   7.637   0.      0.      0.      0.      0.    ]]; [0.]
171; [[ 0.2964 10.05    0.      0.2966  0.      0.      7.812   7.64    0.2776
   7.637   7.637   0.      0.      0.      0.      0.    ]]; [0.]
172; [[ 0.2964 10.05    0.      0.2966  0.      0.      7.812   7.64    0.2776
   7.637   7.637   0.      0.      0.      0.      0.    ]]; [0.]
173; [[ 0.2964 10.05    0.      0.2966  0.      0.      7.812   7.64    0.2776
   7.637   7.637   0.      0.      0.      0.      0.    ]]; [0.]
174; [[ 0.2964 10.05    0.      0.2966  0.      0.      7.812   7.64    0.2776
   7.637   7.637   0.      0.      0.      0.      0.    ]]; [0.]
175; [[ 0.2964 10.05    0.      0.2966  0.      0.      7.812   7.64    0.2776
   7.637   7.637   0.      0.      0.      0.      0.    ]]; [0.]
176; [[0.4697 7.723  0.     0.4695 0.     0.     8.625  7.98   0.475  7.98
  7.98   0.     0.     0.     0.     0.    ]]; [0.]
177; [[0.4697 7.723  0.     0.4695 0.     0.     8.625  7.98   0.475  7.98
  7.98   0.     0.     0.     0.     0.    ]]; [0.]
178; [[0.4697 7.723  0.     0.4695 0.     0.     8.625  7.98   0.475  7.98
  7.98   0.     0.     0.     0.     0.    ]]; [0.]
179; [[0.4697 7.723  0.     0.4695 0.     0.     8.625  7.98   0.475  7.98
  7.98   0.     0.     0.     0.     0.    ]]; [0.]
180; [[0.4697 7.723  0.     0.4695 0.     0.     8.625  7.98   0.475  7.98
  7.98   0.     0.     0.     0.     0.    ]]; [0.]
181; [[0.4697 7.723  0.     0.4695 0.     0.     8.625  7.98   0.475  7.98
  7.98   0.     0.     0.     0.     0.    ]]; [0.]
182; [[0.4697 7.723  0.     0.4695 0.     0.     8.625  7.98   0.475  7.98
  7.98   0.     0.     0.     0.     0.    ]]; [0.]
183; [[0.4697 7.723  0.     0.4695 0.     0.     8.625  7.98   0.475  7.98
  7.98   0.     0.     0.     0.     0.    ]]; [0.]
184; [[0.4697 7.723  0.     0.4695 0.     0.     8.625  7.98   0.475  7.98
  7.98   0.     0.     0.     0.     0.    ]]; [0.]
185; [[0.4697 7.723  0.     0.4695 0.     0.     8.625  7.98   0.475  7.98
  7.98   0.     0.     0.     0.     0.    ]]; [0.]
186; [[0.4697 7.723  0.     0.4695 0.     0.     8.625  7.98   0.475  7.98
  7.98   0.     0.     0.     0.     0.    ]]; [0.]
187; [[0.4697 7.723  0.     0.4695 0.     0.     8.625  7.98   0.475  7.98
  7.98   0.     0.     0.     0.     0.    ]]; [0.]
188; [[0.4697 7.723  0.     0.4695 0.     0.     8.625  7.98   0.475  7.98
  7.98   0.     0.     0.     0.     0.    ]]; [0.]
189; [[0.4697 7.723  0.     0.4695 0.     0.     8.625  7.98   0.475  7.98
  7.98   0.     0.     0.     0.     0.    ]]; [0.]
190; [[0.4697 7.723  0.     0.4695 0.     0.     8.625  7.98   0.475  7.98
  7.98   0.     0.     0.     0.     0.    ]]; [0.]
191; [[0.4697 7.723  0.     0.4695 0.     0.     8.625  7.98   0.475  7.98
  7.98   0.     0.     0.     0.     0.    ]]; [0.]
192; [[0.4697 7.723  0.     0.4695 0.     0.     8.625  7.98   0.475  7.98
  7.98   0.     0.     0.     0.     0.    ]]; [0.]
193; [[0.4697 7.723  0.     0.4695 0.     0.     8.625  7.98   0.475  7.98
  7.98   0.     0.     0.     0.     0.    ]]; [0.]
194; [[0.4697 7.723  0.     0.4695 0.     0.     8.625  7.98   0.475  7.98
  7.98   0.     0.     0.     0.     0.    ]]; [0.]
195; [[0.4697 7.723  0.     0.4695 0.     0.     8.625  7.98   0.475  7.98
  7.98   0.     0.     0.     0.     0.    ]]; [0.]
196; [[0.4697 7.723  0.     0.4695 0.     0.     8.625  7.98   0.475  7.98
  7.98   0.     0.     0.     0.     0.    ]]; [0.]
197; [[0.4697 7.723  0.     0.4695 0.     0.     8.625  7.98   0.475  7.98
  7.98   0.     0.     0.     0.     0.    ]]; [0.]
198; [[0.4697 7.723  0.     0.4695 0.     0.     8.625  7.98   0.475  7.98
  7.98   0.     0.     0.     0.     0.    ]]; [0.]
199; [[0.4697 7.723  0.     0.4695 0.     0.     8.625  7.98   0.475  7.98
  7.98   0.     0.     0.     0.     0.    ]]; [0.]
200; [[0.4697 7.723  0.     0.4695 0.     0.     8.625  7.98   0.475  7.98
  7.98   0.     0.     0.     0.     0.    ]]; [0.]
201; [[0.4697 7.723  0.     0.4695 0.     0.     8.625  7.98   0.475  7.98
  7.98   0.     0.     0.     0.     0.    ]]; [0.]
202; [[0.4697 7.723  0.     0.4695 0.     0.     8.625  7.98   0.475  7.98
  7.98   0.     0.     0.     0.     0.    ]]; [0.]
203; [[0.4697 7.723  0.     0.4695 0.     0.     8.625  7.98   0.475  7.98
  7.98   0.     0.     0.     0.     0.    ]]; [0.]
204; [[0.4697 7.723  0.     0.4695 0.     0.     8.625  7.98   0.475  7.98
  7.98   0.     0.     0.     0.     0.    ]]; [0.]
205; [[0.4697 7.723  0.     0.4695 0.     0.     8.625  7.98   0.475  7.98
  7.98   0.     0.     0.     0.     0.    ]]; [0.]
206; [[0.4697 7.723  0.     0.4695 0.     0.     8.625  7.98   0.475  7.98
  7.98   0.     0.     0.     0.     0.    ]]; [0.]
207; [[0.4697 7.723  0.     0.4695 0.     0.     8.625  7.98   0.475  7.98
  7.98   0.     0.     0.     0.     0.    ]]; [0.]
208; [[0.4697 7.723  0.     0.4695 0.     0.     8.625  7.98   0.475  7.98
  7.98   0.     0.     0.     0.     0.    ]]; [0.]
209; [[0.4697 7.723  0.     0.4695 0.     0.     8.625  7.98   0.475  7.98
  7.98   0.     0.     0.     0.     0.    ]]; [0.]
210; [[0.4697 7.723  0.     0.4695 0.     0.     8.625  7.98   0.475  7.98
  7.98   0.     0.     0.     0.     0.    ]]; [0.]
211; [[0.4697 7.723  0.     0.4695 0.     0.     8.625  7.98   0.475  7.98
  7.98   0.     0.     0.     0.     0.    ]]; [0.]
212; [[0.4697 7.723  0.     0.4695 0.     0.     8.625  7.98   0.475  7.98
  7.98   0.     0.     0.     0.     0.    ]]; [0.]
213; [[0.4697 7.723  0.     0.4695 0.     0.     8.625  7.98   0.475  7.98
  7.98   0.     0.     0.     0.     0.    ]]; [0.]
214; [[0.4697 7.723  0.     0.4695 0.     0.     8.625  7.98   0.475  7.98
  7.98   0.     0.     0.     0.     0.    ]]; [0.]
215; [[0.4697 7.723  0.     0.4695 0.     0.     8.625  7.98   0.475  7.98
  7.98   0.     0.     0.     0.     0.    ]]; [0.]
216; [[3.650e-01 1.138e+01 1.431e-04 3.650e-01 1.431e-04 1.431e-04 9.977e+00
  9.406e+00 3.826e-01 9.406e+00 9.406e+00 1.431e-04 1.431e-04 1.431e-04
  1.431e-04 1.431e-04]]; [0.]
217; [[3.650e-01 1.138e+01 1.431e-04 3.650e-01 1.431e-04 1.431e-04 9.977e+00
  9.406e+00 3.826e-01 9.406e+00 9.406e+00 1.431e-04 1.431e-04 1.431e-04
  1.431e-04 1.431e-04]]; [0.]
218; [[3.650e-01 1.138e+01 1.431e-04 3.650e-01 1.431e-04 1.431e-04 9.977e+00
  9.406e+00 3.826e-01 9.406e+00 9.406e+00 1.431e-04 1.431e-04 1.431e-04
  1.431e-04 1.431e-04]]; [0.]
219; [[3.650e-01 1.138e+01 1.431e-04 3.650e-01 1.431e-04 1.431e-04 9.977e+00
  9.406e+00 3.826e-01 9.406e+00 9.406e+00 1.431e-04 1.431e-04 1.431e-04
  1.431e-04 1.431e-04]]; [0.]
220; [[3.650e-01 1.138e+01 1.431e-04 3.650e-01 1.431e-04 1.431e-04 9.977e+00
  9.406e+00 3.826e-01 9.406e+00 9.406e+00 1.431e-04 1.431e-04 1.431e-04
  1.431e-04 1.431e-04]]; [0.]
221; [[3.650e-01 1.138e+01 1.431e-04 3.650e-01 1.431e-04 1.431e-04 9.977e+00
  9.406e+00 3.826e-01 9.406e+00 9.406e+00 1.431e-04 1.431e-04 1.431e-04
  1.431e-04 1.431e-04]]; [0.]
222; [[3.650e-01 1.138e+01 1.431e-04 3.650e-01 1.431e-04 1.431e-04 9.977e+00
  9.406e+00 3.826e-01 9.406e+00 9.406e+00 1.431e-04 1.431e-04 1.431e-04
  1.431e-04 1.431e-04]]; [0.]
223; [[3.650e-01 1.138e+01 1.431e-04 3.650e-01 1.431e-04 1.431e-04 9.977e+00
  9.406e+00 3.826e-01 9.406e+00 9.406e+00 1.431e-04 1.431e-04 1.431e-04
  1.431e-04 1.431e-04]]; [0.]
224; [[3.650e-01 1.138e+01 1.431e-04 3.650e-01 1.431e-04 1.431e-04 9.977e+00
  9.406e+00 3.826e-01 9.406e+00 9.406e+00 1.431e-04 1.431e-04 1.431e-04
  1.431e-04 1.431e-04]]; [0.]
225; [[3.650e-01 1.138e+01 1.431e-04 3.650e-01 1.431e-04 1.431e-04 9.977e+00
  9.406e+00 3.826e-01 9.406e+00 9.406e+00 1.431e-04 1.431e-04 1.431e-04
  1.431e-04 1.431e-04]]; [0.]
226; [[3.650e-01 1.138e+01 1.431e-04 3.650e-01 1.431e-04 1.431e-04 9.977e+00
  9.406e+00 3.826e-01 9.406e+00 9.406e+00 1.431e-04 1.431e-04 1.431e-04
  1.431e-04 1.431e-04]]; [0.]
227; [[3.650e-01 1.138e+01 1.431e-04 3.650e-01 1.431e-04 1.431e-04 9.977e+00
  9.406e+00 3.826e-01 9.406e+00 9.406e+00 1.431e-04 1.431e-04 1.431e-04
  1.431e-04 1.431e-04]]; [0.]
228; [[3.650e-01 1.138e+01 1.431e-04 3.650e-01 1.431e-04 1.431e-04 9.977e+00
  9.406e+00 3.826e-01 9.406e+00 9.406e+00 1.431e-04 1.431e-04 1.431e-04
  1.431e-04 1.431e-04]]; [0.]
229; [[3.650e-01 1.138e+01 1.431e-04 3.650e-01 1.431e-04 1.431e-04 9.977e+00
  9.406e+00 3.826e-01 9.406e+00 9.406e+00 1.431e-04 1.431e-04 1.431e-04
  1.431e-04 1.431e-04]]; [0.]
230; [[3.650e-01 1.138e+01 1.431e-04 3.650e-01 1.431e-04 1.431e-04 9.977e+00
  9.406e+00 3.826e-01 9.406e+00 9.406e+00 1.431e-04 1.431e-04 1.431e-04
  1.431e-04 1.431e-04]]; [0.]
231; [[3.650e-01 1.138e+01 1.431e-04 3.650e-01 1.431e-04 1.431e-04 9.977e+00
  9.406e+00 3.826e-01 9.406e+00 9.406e+00 1.431e-04 1.431e-04 1.431e-04
  1.431e-04 1.431e-04]]; [0.]
232; [[3.650e-01 1.138e+01 1.431e-04 3.650e-01 1.431e-04 1.431e-04 9.977e+00
  9.406e+00 3.826e-01 9.406e+00 9.406e+00 1.431e-04 1.431e-04 1.431e-04
  1.431e-04 1.431e-04]]; [0.]
233; [[3.650e-01 1.138e+01 1.431e-04 3.650e-01 1.431e-04 1.431e-04 9.977e+00
  9.406e+00 3.826e-01 9.406e+00 9.406e+00 1.431e-04 1.431e-04 1.431e-04
  1.431e-04 1.431e-04]]; [0.]
234; [[3.650e-01 1.138e+01 1.431e-04 3.650e-01 1.431e-04 1.431e-04 9.977e+00
  9.406e+00 3.826e-01 9.406e+00 9.406e+00 1.431e-04 1.431e-04 1.431e-04
  1.431e-04 1.431e-04]]; [0.]
235; [[3.650e-01 1.138e+01 1.431e-04 3.650e-01 1.431e-04 1.431e-04 9.977e+00
  9.406e+00 3.826e-01 9.406e+00 9.406e+00 1.431e-04 1.431e-04 1.431e-04
  1.431e-04 1.431e-04]]; [0.]
236; [[3.650e-01 1.138e+01 1.431e-04 3.650e-01 1.431e-04 1.431e-04 9.977e+00
  9.406e+00 3.826e-01 9.406e+00 9.406e+00 1.431e-04 1.431e-04 1.431e-04
  1.431e-04 1.431e-04]]; [0.]
237; [[3.650e-01 1.138e+01 1.431e-04 3.650e-01 1.431e-04 1.431e-04 9.977e+00
  9.406e+00 3.826e-01 9.406e+00 9.406e+00 1.431e-04 1.431e-04 1.431e-04
  1.431e-04 1.431e-04]]; [0.]
238; [[3.650e-01 1.138e+01 1.431e-04 3.650e-01 1.431e-04 1.431e-04 9.977e+00
  9.406e+00 3.826e-01 9.406e+00 9.406e+00 1.431e-04 1.431e-04 1.431e-04
  1.431e-04 1.431e-04]]; [0.]
239; [[3.650e-01 1.138e+01 1.431e-04 3.650e-01 1.431e-04 1.431e-04 9.977e+00
  9.406e+00 3.826e-01 9.406e+00 9.406e+00 1.431e-04 1.431e-04 1.431e-04
  1.431e-04 1.431e-04]]; [0.]
240; [[3.650e-01 1.138e+01 1.431e-04 3.650e-01 1.431e-04 1.431e-04 9.977e+00
  9.406e+00 3.826e-01 9.406e+00 9.406e+00 1.431e-04 1.431e-04 1.431e-04
  1.431e-04 1.431e-04]]; [0.]
241; [[3.650e-01 1.138e+01 1.431e-04 3.650e-01 1.431e-04 1.431e-04 9.977e+00
  9.406e+00 3.826e-01 9.406e+00 9.406e+00 1.431e-04 1.431e-04 1.431e-04
  1.431e-04 1.431e-04]]; [0.]
242; [[3.650e-01 1.138e+01 1.431e-04 3.650e-01 1.431e-04 1.431e-04 9.977e+00
  9.406e+00 3.826e-01 9.406e+00 9.406e+00 1.431e-04 1.431e-04 1.431e-04
  1.431e-04 1.431e-04]]; [0.]
243; [[3.650e-01 1.138e+01 1.431e-04 3.650e-01 1.431e-04 1.431e-04 9.977e+00
  9.406e+00 3.826e-01 9.406e+00 9.406e+00 1.431e-04 1.431e-04 1.431e-04
  1.431e-04 1.431e-04]]; [0.]
244; [[3.650e-01 1.138e+01 1.431e-04 3.650e-01 1.431e-04 1.431e-04 9.977e+00
  9.406e+00 3.826e-01 9.406e+00 9.406e+00 1.431e-04 1.431e-04 1.431e-04
  1.431e-04 1.431e-04]]; [0.]
245; [[3.650e-01 1.138e+01 1.431e-04 3.650e-01 1.431e-04 1.431e-04 9.977e+00
  9.406e+00 3.826e-01 9.406e+00 9.406e+00 1.431e-04 1.431e-04 1.431e-04
  1.431e-04 1.431e-04]]; [0.]
246; [[3.650e-01 1.138e+01 1.431e-04 3.650e-01 1.431e-04 1.431e-04 9.977e+00
  9.406e+00 3.826e-01 9.406e+00 9.406e+00 1.431e-04 1.431e-04 1.431e-04
  1.431e-04 1.431e-04]]; [0.]
247; [[3.650e-01 1.138e+01 1.431e-04 3.650e-01 1.431e-04 1.431e-04 9.977e+00
  9.406e+00 3.826e-01 9.406e+00 9.406e+00 1.431e-04 1.431e-04 1.431e-04
  1.431e-04 1.431e-04]]; [0.]
248; [[3.650e-01 1.138e+01 1.431e-04 3.650e-01 1.431e-04 1.431e-04 9.977e+00
  9.406e+00 3.826e-01 9.406e+00 9.406e+00 1.431e-04 1.431e-04 1.431e-04
  1.431e-04 1.431e-04]]; [0.]
249; [[3.650e-01 1.138e+01 1.431e-04 3.650e-01 1.431e-04 1.431e-04 9.977e+00
  9.406e+00 3.826e-01 9.406e+00 9.406e+00 1.431e-04 1.431e-04 1.431e-04
  1.431e-04 1.431e-04]]; [0.]
250; [[3.650e-01 1.138e+01 1.431e-04 3.650e-01 1.431e-04 1.431e-04 9.977e+00
  9.406e+00 3.826e-01 9.406e+00 9.406e+00 1.431e-04 1.431e-04 1.431e-04
  1.431e-04 1.431e-04]]; [0.]
251; [[3.650e-01 1.138e+01 1.431e-04 3.650e-01 1.431e-04 1.431e-04 9.977e+00
  9.406e+00 3.826e-01 9.406e+00 9.406e+00 1.431e-04 1.431e-04 1.431e-04
  1.431e-04 1.431e-04]]; [0.]
252; [[0.3613 6.285  0.     0.3613 0.     0.     7.01   6.934  0.3599 6.934
  6.934  0.     0.     0.     0.     0.    ]]; [0.]
253; [[0.3613 6.285  0.     0.3613 0.     0.     7.01   6.934  0.3599 6.934
  6.934  0.     0.     0.     0.     0.    ]]; [0.]
254; [[0.3613 6.285  0.     0.3613 0.     0.     7.01   6.934  0.3599 6.934
  6.934  0.     0.     0.     0.     0.    ]]; [0.]
255; [[0.3613 6.285  0.     0.3613 0.     0.     7.01   6.934  0.3599 6.934
  6.934  0.     0.     0.     0.     0.    ]]; [0.]
256; [[0.3613 6.285  0.     0.3613 0.     0.     7.01   6.934  0.3599 6.934
  6.934  0.     0.     0.     0.     0.    ]]; [0.]
257; [[0.3613 6.285  0.     0.3613 0.     0.     7.01   6.934  0.3599 6.934
  6.934  0.     0.     0.     0.     0.    ]]; [0.]
258; [[0.3613 6.285  0.     0.3613 0.     0.     7.01   6.934  0.3599 6.934
  6.934  0.     0.     0.     0.     0.    ]]; [0.]
259; [[0.3613 6.285  0.     0.3613 0.     0.     7.01   6.934  0.3599 6.934
  6.934  0.     0.     0.     0.     0.    ]]; [0.]
260; [[0.3613 6.285  0.     0.3613 0.     0.     7.01   6.934  0.3599 6.934
  6.934  0.     0.     0.     0.     0.    ]]; [0.]
261; [[0.3613 6.285  0.     0.3613 0.     0.     7.01   6.934  0.3599 6.934
  6.934  0.     0.     0.     0.     0.    ]]; [0.]
262; [[ 0.4524 10.68    0.      0.4524  0.      0.     10.66   10.68    0.4568
  10.68   10.68    0.      0.      0.      0.      0.    ]]; [0.]
263; [[ 0.373 10.33   0.     0.373  0.     0.     9.46   9.47   0.373  8.84
   8.84   0.     0.     0.     0.     0.   ]]; [0.]
264; [[0.482  8.7    0.     0.4812 0.     0.     9.21   9.48   0.4812 7.75
  7.75   0.     0.     0.     0.     0.    ]]; [0.]
265; [[2.807e+00 1.157e+01 2.926e+00 2.842e+00 1.431e-04 1.431e-04 1.185e+01
  1.411e+01 3.021e+00 9.445e+00 1.203e+01 1.431e-04 1.431e-04 2.631e+00
  1.431e-04 1.431e-04]]; [0.00645398]
266; [[ 9.27  10.76   8.61   9.36   0.     0.     9.37  18.17   9.414  9.36
  18.17   0.     0.     8.79   0.     0.   ]]; [0.]
267; [[1.1266e+01 1.1594e+01 1.1398e+01 1.1484e+01 3.0136e-04 3.0136e-04
  1.1508e+01 2.2609e+01 1.1797e+01 1.1250e+01 2.2328e+01 1.4305e-04
  1.4305e-04 1.1219e+01 1.4305e-04 1.4305e-04]]; [0.01566829]
268; [[ 9.38  10.09  12.46   9.414  0.     0.     9.414 18.81  10.02   6.316
  15.7    0.     0.     9.42   0.     0.   ]]; [0.]
269; [[9.3984e+00 9.9922e+00 1.1312e+01 9.3828e+00 1.1444e-04 1.1444e-04
  9.4062e+00 1.8781e+01 1.0180e+01 6.3477e+00 1.5734e+01 1.1444e-04
  1.1444e-04 9.3906e+00 1.1444e-04 1.1444e-04]]; [0.0086024]
270; [[ 9.03  9.91  8.3   9.03  0.    0.    9.47 17.77  9.02  5.57 13.87  0.
   0.    8.3   0.    0.  ]]; [0.]
271; [[1.1164e+01 1.3477e+01 1.0586e+01 1.1219e+01 1.4305e-04 1.4305e-04
  1.1773e+01 2.2359e+01 1.1312e+01 7.6953e+00 1.8281e+01 1.4305e-04
  1.4305e-04 1.0625e+01 1.4305e-04 1.4305e-04]]; [0.01278512]
272; [[ 9.125  8.375  8.99   9.14   0.     0.     9.375 18.2    9.5    5.1
  13.9    0.     0.     9.16   0.     0.   ]]; [0.]
273; [[1.1734e+01 1.1977e+01 1.3711e+01 1.1750e+01 1.4305e-04 1.4305e-04
  1.1742e+01 2.3453e+01 1.2273e+01 4.5312e+00 1.6250e+01 1.4305e-04
  1.4305e-04 1.1766e+01 1.4305e-04 1.4305e-04]]; [0.01342308]
274; [[ 9.375 12.16  12.445  9.4    0.     0.     9.4   18.78   9.83   3.555
