Step; State; Reward
6082; [[0.3213 5.848  0.     0.3223 0.     0.     5.34   5.19   0.3213 5.19
  5.19   0.     0.     0.     0.     0.    ]]; [0.]
6083; [[0.3213 5.848  0.     0.3223 0.     0.     5.34   5.19   0.3213 5.19
  5.19   0.     0.     0.     0.     0.    ]]; [0.]
6084; [[0.3213 5.848  0.     0.3223 0.     0.     5.34   5.19   0.3213 5.19
  5.19   0.     0.     0.     0.     0.    ]]; [0.]
6085; [[0.3213 5.848  0.     0.3223 0.     0.     5.34   5.19   0.3213 5.19
  5.19   0.     0.     0.     0.     0.    ]]; [0.]
6086; [[0.3213 5.848  0.     0.3223 0.     0.     5.34   5.19   0.3213 5.19
  5.19   0.     0.     0.     0.     0.    ]]; [0.]
6087; [[0.3213 5.848  0.     0.3223 0.     0.     5.34   5.19   0.3213 5.19
  5.19   0.     0.     0.     0.     0.    ]]; [0.]
6088; [[0.2515 4.28   0.     0.2522 0.     0.     4.176  4.145  0.2502 4.145
  4.145  0.     0.     0.     0.     0.    ]]; [0.]
6089; [[0.2515 4.28   0.     0.2522 0.     0.     4.176  4.145  0.2502 4.145
  4.145  0.     0.     0.     0.     0.    ]]; [0.]
6090; [[0.2515 4.28   0.     0.2522 0.     0.     4.176  4.145  0.2502 4.145
  4.145  0.     0.     0.     0.     0.    ]]; [0.]
6091; [[0.2515 4.28   0.     0.2522 0.     0.     4.176  4.145  0.2502 4.145
  4.145  0.     0.     0.     0.     0.    ]]; [0.]
6092; [[0.2515 4.28   0.     0.2522 0.     0.     4.176  4.145  0.2502 4.145
  4.145  0.     0.     0.     0.     0.    ]]; [0.]
6093; [[0.2515 4.28   0.     0.2522 0.     0.     4.176  4.145  0.2502 4.145
  4.145  0.     0.     0.     0.     0.    ]]; [0.]
6094; [[0.2515 4.28   0.     0.2522 0.     0.     4.176  4.145  0.2502 4.145
  4.145  0.     0.     0.     0.     0.    ]]; [0.]
6095; [[0.2515 4.28   0.     0.2522 0.     0.     4.176  4.145  0.2502 4.145
  4.145  0.     0.     0.     0.     0.    ]]; [0.]
6096; [[0.2515 4.28   0.     0.2522 0.     0.     4.176  4.145  0.2502 4.145
  4.145  0.     0.     0.     0.     0.    ]]; [0.]
6097; [[0.2515 4.28   0.     0.2522 0.     0.     4.176  4.145  0.2502 4.145
  4.145  0.     0.     0.     0.     0.    ]]; [0.]
6098; [[0.2515 4.28   0.     0.2522 0.     0.     4.176  4.145  0.2502 4.145
  4.145  0.     0.     0.     0.     0.    ]]; [0.]
6099; [[0.2515 4.28   0.     0.2522 0.     0.     4.176  4.145  0.2502 4.145
  4.145  0.     0.     0.     0.     0.    ]]; [0.]
6100; [[0.2515 4.28   0.     0.2522 0.     0.     4.176  4.145  0.2502 4.145
  4.145  0.     0.     0.     0.     0.    ]]; [0.]
6101; [[0.2515 4.28   0.     0.2522 0.     0.     4.176  4.145  0.2502 4.145
  4.145  0.     0.     0.     0.     0.    ]]; [0.]
6102; [[0.2515 4.28   0.     0.2522 0.     0.     4.176  4.145  0.2502 4.145
  4.145  0.     0.     0.     0.     0.    ]]; [0.]
6103; [[0.2515 4.28   0.     0.2522 0.     0.     4.176  4.145  0.2502 4.145
  4.145  0.     0.     0.     0.     0.    ]]; [0.]
6104; [[0.2515 4.28   0.     0.2522 0.     0.     4.176  4.145  0.2502 4.145
  4.145  0.     0.     0.     0.     0.    ]]; [0.]
6105; [[0.2515 4.28   0.     0.2522 0.     0.     4.176  4.145  0.2502 4.145
  4.145  0.     0.     0.     0.     0.    ]]; [0.]
6106; [[0.2515 4.28   0.     0.2522 0.     0.     4.176  4.145  0.2502 4.145
  4.145  0.     0.     0.     0.     0.    ]]; [0.]
6107; [[0.2515 4.28   0.     0.2522 0.     0.     4.176  4.145  0.2502 4.145
  4.145  0.     0.     0.     0.     0.    ]]; [0.]
6108; [[0.2515 4.28   0.     0.2522 0.     0.     4.176  4.145  0.2502 4.145
  4.145  0.     0.     0.     0.     0.    ]]; [0.]
6109; [[0.2515 4.28   0.     0.2522 0.     0.     4.176  4.145  0.2502 4.145
  4.145  0.     0.     0.     0.     0.    ]]; [0.]
6110; [[0.2515 4.28   0.     0.2522 0.     0.     4.176  4.145  0.2502 4.145
  4.145  0.     0.     0.     0.     0.    ]]; [0.]
6111; [[0.2515 4.28   0.     0.2522 0.     0.     4.176  4.145  0.2502 4.145
  4.145  0.     0.     0.     0.     0.    ]]; [0.]
6112; [[0.2515 4.28   0.     0.2522 0.     0.     4.176  4.145  0.2502 4.145
  4.145  0.     0.     0.     0.     0.    ]]; [0.]
6113; [[0.2515 4.28   0.     0.2522 0.     0.     4.176  4.145  0.2502 4.145
  4.145  0.     0.     0.     0.     0.    ]]; [0.]
6114; [[0.2515 4.28   0.     0.2522 0.     0.     4.176  4.145  0.2502 4.145
  4.145  0.     0.     0.     0.     0.    ]]; [0.]
6115; [[0.2515 4.28   0.     0.2522 0.     0.     4.176  4.145  0.2502 4.145
  4.145  0.     0.     0.     0.     0.    ]]; [0.]
6116; [[2.900e-01 2.035e+00 1.431e-04 2.883e-01 1.431e-04 1.431e-04 4.789e+00
  4.980e+00 2.905e-01 4.980e+00 4.980e+00 1.431e-04 1.431e-04 1.431e-04
  1.431e-04 1.431e-04]]; [0.]
6117; [[2.900e-01 2.035e+00 1.431e-04 2.883e-01 1.431e-04 1.431e-04 4.789e+00
  4.980e+00 2.905e-01 4.980e+00 4.980e+00 1.431e-04 1.431e-04 1.431e-04
  1.431e-04 1.431e-04]]; [0.]
6118; [[2.900e-01 2.035e+00 1.431e-04 2.883e-01 1.431e-04 1.431e-04 4.789e+00
  4.980e+00 2.905e-01 4.980e+00 4.980e+00 1.431e-04 1.431e-04 1.431e-04
  1.431e-04 1.431e-04]]; [0.]
6119; [[2.900e-01 2.035e+00 1.431e-04 2.883e-01 1.431e-04 1.431e-04 4.789e+00
  4.980e+00 2.905e-01 4.980e+00 4.980e+00 1.431e-04 1.431e-04 1.431e-04
  1.431e-04 1.431e-04]]; [0.]
6120; [[2.900e-01 2.035e+00 1.431e-04 2.883e-01 1.431e-04 1.431e-04 4.789e+00
  4.980e+00 2.905e-01 4.980e+00 4.980e+00 1.431e-04 1.431e-04 1.431e-04
  1.431e-04 1.431e-04]]; [0.]
6121; [[2.900e-01 2.035e+00 1.431e-04 2.883e-01 1.431e-04 1.431e-04 4.789e+00
  4.980e+00 2.905e-01 4.980e+00 4.980e+00 1.431e-04 1.431e-04 1.431e-04
  1.431e-04 1.431e-04]]; [0.]
6122; [[2.900e-01 2.035e+00 1.431e-04 2.883e-01 1.431e-04 1.431e-04 4.789e+00
  4.980e+00 2.905e-01 4.980e+00 4.980e+00 1.431e-04 1.431e-04 1.431e-04
  1.431e-04 1.431e-04]]; [0.]
6123; [[2.900e-01 2.035e+00 1.431e-04 2.883e-01 1.431e-04 1.431e-04 4.789e+00
  4.980e+00 2.905e-01 4.980e+00 4.980e+00 1.431e-04 1.431e-04 1.431e-04
  1.431e-04 1.431e-04]]; [0.]
6124; [[2.900e-01 2.035e+00 1.431e-04 2.883e-01 1.431e-04 1.431e-04 4.789e+00
  4.980e+00 2.905e-01 4.980e+00 4.980e+00 1.431e-04 1.431e-04 1.431e-04
  1.431e-04 1.431e-04]]; [0.]
6125; [[2.900e-01 2.035e+00 1.431e-04 2.883e-01 1.431e-04 1.431e-04 4.789e+00
  4.980e+00 2.905e-01 4.980e+00 4.980e+00 1.431e-04 1.431e-04 1.431e-04
  1.431e-04 1.431e-04]]; [0.]
6126; [[2.900e-01 2.035e+00 1.431e-04 2.883e-01 1.431e-04 1.431e-04 4.789e+00
  4.980e+00 2.905e-01 4.980e+00 4.980e+00 1.431e-04 1.431e-04 1.431e-04
  1.431e-04 1.431e-04]]; [0.]
6127; [[2.900e-01 2.035e+00 1.431e-04 2.883e-01 1.431e-04 1.431e-04 4.789e+00
  4.980e+00 2.905e-01 4.980e+00 4.980e+00 1.431e-04 1.431e-04 1.431e-04
  1.431e-04 1.431e-04]]; [0.]
6128; [[2.900e-01 2.035e+00 1.431e-04 2.883e-01 1.431e-04 1.431e-04 4.789e+00
  4.980e+00 2.905e-01 4.980e+00 4.980e+00 1.431e-04 1.431e-04 1.431e-04
  1.431e-04 1.431e-04]]; [0.]
6129; [[2.900e-01 2.035e+00 1.431e-04 2.883e-01 1.431e-04 1.431e-04 4.789e+00
  4.980e+00 2.905e-01 4.980e+00 4.980e+00 1.431e-04 1.431e-04 1.431e-04
  1.431e-04 1.431e-04]]; [0.]
6130; [[2.900e-01 2.035e+00 1.431e-04 2.883e-01 1.431e-04 1.431e-04 4.789e+00
  4.980e+00 2.905e-01 4.980e+00 4.980e+00 1.431e-04 1.431e-04 1.431e-04
  1.431e-04 1.431e-04]]; [0.]
6131; [[2.900e-01 2.035e+00 1.431e-04 2.883e-01 1.431e-04 1.431e-04 4.789e+00
  4.980e+00 2.905e-01 4.980e+00 4.980e+00 1.431e-04 1.431e-04 1.431e-04
  1.431e-04 1.431e-04]]; [0.]
6132; [[2.900e-01 2.035e+00 1.431e-04 2.883e-01 1.431e-04 1.431e-04 4.789e+00
  4.980e+00 2.905e-01 4.980e+00 4.980e+00 1.431e-04 1.431e-04 1.431e-04
  1.431e-04 1.431e-04]]; [0.]
6133; [[2.900e-01 2.035e+00 1.431e-04 2.883e-01 1.431e-04 1.431e-04 4.789e+00
  4.980e+00 2.905e-01 4.980e+00 4.980e+00 1.431e-04 1.431e-04 1.431e-04
  1.431e-04 1.431e-04]]; [0.]
6134; [[2.900e-01 2.035e+00 1.431e-04 2.883e-01 1.431e-04 1.431e-04 4.789e+00
  4.980e+00 2.905e-01 4.980e+00 4.980e+00 1.431e-04 1.431e-04 1.431e-04
  1.431e-04 1.431e-04]]; [0.]
6135; [[2.900e-01 2.035e+00 1.431e-04 2.883e-01 1.431e-04 1.431e-04 4.789e+00
  4.980e+00 2.905e-01 4.980e+00 4.980e+00 1.431e-04 1.431e-04 1.431e-04
  1.431e-04 1.431e-04]]; [0.]
6136; [[0.1538 6.305  0.     0.1534 0.     0.     3.348  4.906  0.1517 4.906
  4.906  0.     0.     0.     0.     0.    ]]; [0.]
6137; [[0.1538 6.305  0.     0.1534 0.     0.     3.348  4.906  0.1517 4.906
  4.906  0.     0.     0.     0.     0.    ]]; [0.]
6138; [[0.1538 6.305  0.     0.1534 0.     0.     3.348  4.906  0.1517 4.906
  4.906  0.     0.     0.     0.     0.    ]]; [0.]
6139; [[0.1538 6.305  0.     0.1534 0.     0.     3.348  4.906  0.1517 4.906
  4.906  0.     0.     0.     0.     0.    ]]; [0.]
6140; [[0.1538 6.305  0.     0.1534 0.     0.     3.348  4.906  0.1517 4.906
  4.906  0.     0.     0.     0.     0.    ]]; [0.]
6141; [[0.1538 6.305  0.     0.1534 0.     0.     3.348  4.906  0.1517 4.906
  4.906  0.     0.     0.     0.     0.    ]]; [0.]
6142; [[0.1538 6.305  0.     0.1534 0.     0.     3.348  4.906  0.1517 4.906
  4.906  0.     0.     0.     0.     0.    ]]; [0.]
6143; [[0.1538 6.305  0.     0.1534 0.     0.     3.348  4.906  0.1517 4.906
  4.906  0.     0.     0.     0.     0.    ]]; [0.]
6144; [[0.1538 6.305  0.     0.1534 0.     0.     3.348  4.906  0.1517 4.906
  4.906  0.     0.     0.     0.     0.    ]]; [0.]
6145; [[0.1538 6.305  0.     0.1534 0.     0.     3.348  4.906  0.1517 4.906
  4.906  0.     0.     0.     0.     0.    ]]; [0.]
6146; [[0.1538 6.305  0.     0.1534 0.     0.     3.348  4.906  0.1517 4.906
  4.906  0.     0.     0.     0.     0.    ]]; [0.]
6147; [[0.1538 6.305  0.     0.1534 0.     0.     3.348  4.906  0.1517 4.906
  4.906  0.     0.     0.     0.     0.    ]]; [0.]
6148; [[0.1538 6.305  0.     0.1534 0.     0.     3.348  4.906  0.1517 4.906
  4.906  0.     0.     0.     0.     0.    ]]; [0.]
6149; [[0.1538 6.305  0.     0.1534 0.     0.     3.348  4.906  0.1517 4.906
  4.906  0.     0.     0.     0.     0.    ]]; [0.]
6150; [[0.1538 6.305  0.     0.1534 0.     0.     3.348  4.906  0.1517 4.906
  4.906  0.     0.     0.     0.     0.    ]]; [0.]
6151; [[0.1538 6.305  0.     0.1534 0.     0.     3.348  4.906  0.1517 4.906
  4.906  0.     0.     0.     0.     0.    ]]; [0.]
6152; [[0.1538 6.305  0.     0.1534 0.     0.     3.348  4.906  0.1517 4.906
  4.906  0.     0.     0.     0.     0.    ]]; [0.]
6153; [[0.1538 6.305  0.     0.1534 0.     0.     3.348  4.906  0.1517 4.906
  4.906  0.     0.     0.     0.     0.    ]]; [0.]
6154; [[0.1538 6.305  0.     0.1534 0.     0.     3.348  4.906  0.1517 4.906
  4.906  0.     0.     0.     0.     0.    ]]; [0.]
6155; [[0.1538 6.305  0.     0.1534 0.     0.     3.348  4.906  0.1517 4.906
  4.906  0.     0.     0.     0.     0.    ]]; [0.]
6156; [[0.1538 6.305  0.     0.1534 0.     0.     3.348  4.906  0.1517 4.906
  4.906  0.     0.     0.     0.     0.    ]]; [0.]
6157; [[0.11426 6.844   0.      0.11395 0.      0.      4.25    3.908   0.10657
  3.908   3.908   0.      0.      0.      0.      0.     ]]; [0.]
6158; [[0.11426 6.844   0.      0.11395 0.      0.      4.25    3.908   0.10657
  3.908   3.908   0.      0.      0.      0.      0.     ]]; [0.]
6159; [[0.11426 6.844   0.      0.11395 0.      0.      4.25    3.908   0.10657
  3.908   3.908   0.      0.      0.      0.      0.     ]]; [0.]
6160; [[0.11426 6.844   0.      0.11395 0.      0.      4.25    3.908   0.10657
  3.908   3.908   0.      0.      0.      0.      0.     ]]; [0.]
6161; [[0.11426 6.844   0.      0.11395 0.      0.      4.25    3.908   0.10657
  3.908   3.908   0.      0.      0.      0.      0.     ]]; [0.]
6162; [[0.11426 6.844   0.      0.11395 0.      0.      4.25    3.908   0.10657
  3.908   3.908   0.      0.      0.      0.      0.     ]]; [0.]
6163; [[0.11426 6.844   0.      0.11395 0.      0.      4.25    3.908   0.10657
  3.908   3.908   0.      0.      0.      0.      0.     ]]; [0.]
6164; [[0.11426 6.844   0.      0.11395 0.      0.      4.25    3.908   0.10657
  3.908   3.908   0.      0.      0.      0.      0.     ]]; [0.]
6165; [[0.11426 6.844   0.      0.11395 0.      0.      4.25    3.908   0.10657
  3.908   3.908   0.      0.      0.      0.      0.     ]]; [0.]
6166; [[0.11426 6.844   0.      0.11395 0.      0.      4.25    3.908   0.10657
  3.908   3.908   0.      0.      0.      0.      0.     ]]; [0.]
6167; [[0.11426 6.844   0.      0.11395 0.      0.      4.25    3.908   0.10657
  3.908   3.908   0.      0.      0.      0.      0.     ]]; [0.]
6168; [[0.11426 6.844   0.      0.11395 0.      0.      4.25    3.908   0.10657
  3.908   3.908   0.      0.      0.      0.      0.     ]]; [0.]
6169; [[0.11426 6.844   0.      0.11395 0.      0.      4.25    3.908   0.10657
  3.908   3.908   0.      0.      0.      0.      0.     ]]; [0.]
6170; [[0.11426 6.844   0.      0.11395 0.      0.      4.25    3.908   0.10657
  3.908   3.908   0.      0.      0.      0.      0.     ]]; [0.]
6171; [[0.11426 6.844   0.      0.11395 0.      0.      4.25    3.908   0.10657
  3.908   3.908   0.      0.      0.      0.      0.     ]]; [0.]
6172; [[2.3584e-01 4.5703e+00 1.1444e-04 2.3608e-01 1.1444e-04 1.1444e-04
  4.3008e+00 3.7441e+00 2.4109e-01 3.7441e+00 3.7441e+00 1.1444e-04
  1.1444e-04 1.1444e-04 1.1444e-04 1.1444e-04]]; [0.]
6173; [[2.3584e-01 4.5703e+00 1.1444e-04 2.3608e-01 1.1444e-04 1.1444e-04
  4.3008e+00 3.7441e+00 2.4109e-01 3.7441e+00 3.7441e+00 1.1444e-04
  1.1444e-04 1.1444e-04 1.1444e-04 1.1444e-04]]; [0.]
6174; [[2.3584e-01 4.5703e+00 1.1444e-04 2.3608e-01 1.1444e-04 1.1444e-04
  4.3008e+00 3.7441e+00 2.4109e-01 3.7441e+00 3.7441e+00 1.1444e-04
  1.1444e-04 1.1444e-04 1.1444e-04 1.1444e-04]]; [0.]
6175; [[2.3584e-01 4.5703e+00 1.1444e-04 2.3608e-01 1.1444e-04 1.1444e-04
  4.3008e+00 3.7441e+00 2.4109e-01 3.7441e+00 3.7441e+00 1.1444e-04
  1.1444e-04 1.1444e-04 1.1444e-04 1.1444e-04]]; [0.]
6176; [[2.3584e-01 4.5703e+00 1.1444e-04 2.3608e-01 1.1444e-04 1.1444e-04
  4.3008e+00 3.7441e+00 2.4109e-01 3.7441e+00 3.7441e+00 1.1444e-04
  1.1444e-04 1.1444e-04 1.1444e-04 1.1444e-04]]; [0.]
6177; [[2.3584e-01 4.5703e+00 1.1444e-04 2.3608e-01 1.1444e-04 1.1444e-04
  4.3008e+00 3.7441e+00 2.4109e-01 3.7441e+00 3.7441e+00 1.1444e-04
  1.1444e-04 1.1444e-04 1.1444e-04 1.1444e-04]]; [0.]
6178; [[2.3584e-01 4.5703e+00 1.1444e-04 2.3608e-01 1.1444e-04 1.1444e-04
  4.3008e+00 3.7441e+00 2.4109e-01 3.7441e+00 3.7441e+00 1.1444e-04
  1.1444e-04 1.1444e-04 1.1444e-04 1.1444e-04]]; [0.]
6179; [[2.3584e-01 4.5703e+00 1.1444e-04 2.3608e-01 1.1444e-04 1.1444e-04
  4.3008e+00 3.7441e+00 2.4109e-01 3.7441e+00 3.7441e+00 1.1444e-04
  1.1444e-04 1.1444e-04 1.1444e-04 1.1444e-04]]; [0.]
6180; [[2.3584e-01 4.5703e+00 1.1444e-04 2.3608e-01 1.1444e-04 1.1444e-04
  4.3008e+00 3.7441e+00 2.4109e-01 3.7441e+00 3.7441e+00 1.1444e-04
  1.1444e-04 1.1444e-04 1.1444e-04 1.1444e-04]]; [0.]
6181; [[2.3584e-01 4.5703e+00 1.1444e-04 2.3608e-01 1.1444e-04 1.1444e-04
  4.3008e+00 3.7441e+00 2.4109e-01 3.7441e+00 3.7441e+00 1.1444e-04
  1.1444e-04 1.1444e-04 1.1444e-04 1.1444e-04]]; [0.]
6182; [[2.3584e-01 4.5703e+00 1.1444e-04 2.3608e-01 1.1444e-04 1.1444e-04
  4.3008e+00 3.7441e+00 2.4109e-01 3.7441e+00 3.7441e+00 1.1444e-04
  1.1444e-04 1.1444e-04 1.1444e-04 1.1444e-04]]; [0.]
6183; [[2.3584e-01 4.5703e+00 1.1444e-04 2.3608e-01 1.1444e-04 1.1444e-04
  4.3008e+00 3.7441e+00 2.4109e-01 3.7441e+00 3.7441e+00 1.1444e-04
  1.1444e-04 1.1444e-04 1.1444e-04 1.1444e-04]]; [0.]
6184; [[2.3584e-01 4.5703e+00 1.1444e-04 2.3608e-01 1.1444e-04 1.1444e-04
  4.3008e+00 3.7441e+00 2.4109e-01 3.7441e+00 3.7441e+00 1.1444e-04
  1.1444e-04 1.1444e-04 1.1444e-04 1.1444e-04]]; [0.]
6185; [[2.3584e-01 4.5703e+00 1.1444e-04 2.3608e-01 1.1444e-04 1.1444e-04
  4.3008e+00 3.7441e+00 2.4109e-01 3.7441e+00 3.7441e+00 1.1444e-04
  1.1444e-04 1.1444e-04 1.1444e-04 1.1444e-04]]; [0.]
6186; [[2.3584e-01 4.5703e+00 1.1444e-04 2.3608e-01 1.1444e-04 1.1444e-04
  4.3008e+00 3.7441e+00 2.4109e-01 3.7441e+00 3.7441e+00 1.1444e-04
  1.1444e-04 1.1444e-04 1.1444e-04 1.1444e-04]]; [0.]
6187; [[2.3584e-01 4.5703e+00 1.1444e-04 2.3608e-01 1.1444e-04 1.1444e-04
  4.3008e+00 3.7441e+00 2.4109e-01 3.7441e+00 3.7441e+00 1.1444e-04
  1.1444e-04 1.1444e-04 1.1444e-04 1.1444e-04]]; [0.]
6188; [[2.3584e-01 4.5703e+00 1.1444e-04 2.3608e-01 1.1444e-04 1.1444e-04
  4.3008e+00 3.7441e+00 2.4109e-01 3.7441e+00 3.7441e+00 1.1444e-04
  1.1444e-04 1.1444e-04 1.1444e-04 1.1444e-04]]; [0.]
6189; [[2.3584e-01 4.5703e+00 1.1444e-04 2.3608e-01 1.1444e-04 1.1444e-04
  4.3008e+00 3.7441e+00 2.4109e-01 3.7441e+00 3.7441e+00 1.1444e-04
  1.1444e-04 1.1444e-04 1.1444e-04 1.1444e-04]]; [0.]
6190; [[2.3584e-01 4.5703e+00 1.1444e-04 2.3608e-01 1.1444e-04 1.1444e-04
  4.3008e+00 3.7441e+00 2.4109e-01 3.7441e+00 3.7441e+00 1.1444e-04
  1.1444e-04 1.1444e-04 1.1444e-04 1.1444e-04]]; [0.]
6191; [[2.3584e-01 4.5703e+00 1.1444e-04 2.3608e-01 1.1444e-04 1.1444e-04
  4.3008e+00 3.7441e+00 2.4109e-01 3.7441e+00 3.7441e+00 1.1444e-04
  1.1444e-04 1.1444e-04 1.1444e-04 1.1444e-04]]; [0.]
6192; [[2.3584e-01 4.5703e+00 1.1444e-04 2.3608e-01 1.1444e-04 1.1444e-04
  4.3008e+00 3.7441e+00 2.4109e-01 3.7441e+00 3.7441e+00 1.1444e-04
  1.1444e-04 1.1444e-04 1.1444e-04 1.1444e-04]]; [0.]
6193; [[2.3584e-01 4.5703e+00 1.1444e-04 2.3608e-01 1.1444e-04 1.1444e-04
  4.3008e+00 3.7441e+00 2.4109e-01 3.7441e+00 3.7441e+00 1.1444e-04
  1.1444e-04 1.1444e-04 1.1444e-04 1.1444e-04]]; [0.]
6194; [[2.3584e-01 4.5703e+00 1.1444e-04 2.3608e-01 1.1444e-04 1.1444e-04
  4.3008e+00 3.7441e+00 2.4109e-01 3.7441e+00 3.7441e+00 1.1444e-04
  1.1444e-04 1.1444e-04 1.1444e-04 1.1444e-04]]; [0.]
6195; [[0.281  5.297  0.     0.281  0.     0.     5.09   4.93   0.2869 4.93
  4.93   0.     0.     0.     0.     0.    ]]; [0.]
6196; [[0.281  5.297  0.     0.281  0.     0.     5.09   4.93   0.2869 4.93
  4.93   0.     0.     0.     0.     0.    ]]; [0.]
6197; [[0.281  5.297  0.     0.281  0.     0.     5.09   4.93   0.2869 4.93
  4.93   0.     0.     0.     0.     0.    ]]; [0.]
6198; [[0.281  5.297  0.     0.281  0.     0.     5.09   4.93   0.2869 4.93
  4.93   0.     0.     0.     0.     0.    ]]; [0.]
6199; [[0.281  5.297  0.     0.281  0.     0.     5.09   4.93   0.2869 4.93
  4.93   0.     0.     0.     0.     0.    ]]; [0.]
6200; [[0.281  5.297  0.     0.281  0.     0.     5.09   4.93   0.2869 4.93
  4.93   0.     0.     0.     0.     0.    ]]; [0.]
6201; [[0.281  5.297  0.     0.281  0.     0.     5.09   4.93   0.2869 4.93
  4.93   0.     0.     0.     0.     0.    ]]; [0.]
6202; [[0.281  5.297  0.     0.281  0.     0.     5.09   4.93   0.2869 4.93
  4.93   0.     0.     0.     0.     0.    ]]; [0.]
6203; [[0.281  5.297  0.     0.281  0.     0.     5.09   4.93   0.2869 4.93
  4.93   0.     0.     0.     0.     0.    ]]; [0.]
6204; [[0.281  5.297  0.     0.281  0.     0.     5.09   4.93   0.2869 4.93
  4.93   0.     0.     0.     0.     0.    ]]; [0.]
6205; [[0.281  5.297  0.     0.281  0.     0.     5.09   4.93   0.2869 4.93
  4.93   0.     0.     0.     0.     0.    ]]; [0.]
6206; [[0.281  5.297  0.     0.281  0.     0.     5.09   4.93   0.2869 4.93
  4.93   0.     0.     0.     0.     0.    ]]; [0.]
6207; [[0.281  5.297  0.     0.281  0.     0.     5.09   4.93   0.2869 4.93
  4.93   0.     0.     0.     0.     0.    ]]; [0.]
6208; [[0.281  5.297  0.     0.281  0.     0.     5.09   4.93   0.2869 4.93
  4.93   0.     0.     0.     0.     0.    ]]; [0.]
6209; [[0.281  5.297  0.     0.281  0.     0.     5.09   4.93   0.2869 4.93
  4.93   0.     0.     0.     0.     0.    ]]; [0.]
6210; [[0.281  5.297  0.     0.281  0.     0.     5.09   4.93   0.2869 4.93
  4.93   0.     0.     0.     0.     0.    ]]; [0.]
6211; [[0.281  5.297  0.     0.281  0.     0.     5.09   4.93   0.2869 4.93
  4.93   0.     0.     0.     0.     0.    ]]; [0.]
6212; [[0.281  5.297  0.     0.281  0.     0.     5.09   4.93   0.2869 4.93
  4.93   0.     0.     0.     0.     0.    ]]; [0.]
6213; [[0.281  5.297  0.     0.281  0.     0.     5.09   4.93   0.2869 4.93
  4.93   0.     0.     0.     0.     0.    ]]; [0.]
6214; [[0.281  5.297  0.     0.281  0.     0.     5.09   4.93   0.2869 4.93
  4.93   0.     0.     0.     0.     0.    ]]; [0.]
6215; [[0.281  5.297  0.     0.281  0.     0.     5.09   4.93   0.2869 4.93
  4.93   0.     0.     0.     0.     0.    ]]; [0.]
6216; [[0.281  5.297  0.     0.281  0.     0.     5.09   4.93   0.2869 4.93
  4.93   0.     0.     0.     0.     0.    ]]; [0.]
6217; [[0.281  5.297  0.     0.281  0.     0.     5.09   4.93   0.2869 4.93
  4.93   0.     0.     0.     0.     0.    ]]; [0.]
6218; [[0.281  5.297  0.     0.281  0.     0.     5.09   4.93   0.2869 4.93
  4.93   0.     0.     0.     0.     0.    ]]; [0.]
6219; [[0.281  5.297  0.     0.281  0.     0.     5.09   4.93   0.2869 4.93
  4.93   0.     0.     0.     0.     0.    ]]; [0.]
6220; [[0.281  5.297  0.     0.281  0.     0.     5.09   4.93   0.2869 4.93
  4.93   0.     0.     0.     0.     0.    ]]; [0.]
6221; [[0.281  5.297  0.     0.281  0.     0.     5.09   4.93   0.2869 4.93
  4.93   0.     0.     0.     0.     0.    ]]; [0.]
6222; [[0.252  2.117  0.     0.2605 0.     0.     3.982  4.17   0.2617 4.168
  4.168  0.     0.     0.     0.     0.    ]]; [0.]
6223; [[0.252  2.117  0.     0.2605 0.     0.     3.982  4.17   0.2617 4.168
  4.168  0.     0.     0.     0.     0.    ]]; [0.]
6224; [[0.252  2.117  0.     0.2605 0.     0.     3.982  4.17   0.2617 4.168
  4.168  0.     0.     0.     0.     0.    ]]; [0.]
6225; [[0.252  2.117  0.     0.2605 0.     0.     3.982  4.17   0.2617 4.168
  4.168  0.     0.     0.     0.     0.    ]]; [0.]
6226; [[0.252  2.117  0.     0.2605 0.     0.     3.982  4.17   0.2617 4.168
  4.168  0.     0.     0.     0.     0.    ]]; [0.]
6227; [[0.252  2.117  0.     0.2605 0.     0.     3.982  4.17   0.2617 4.168
  4.168  0.     0.     0.     0.     0.    ]]; [0.]
6228; [[0.252  2.117  0.     0.2605 0.     0.     3.982  4.17   0.2617 4.168
  4.168  0.     0.     0.     0.     0.    ]]; [0.]
6229; [[0.252  2.117  0.     0.2605 0.     0.     3.982  4.17   0.2617 4.168
  4.168  0.     0.     0.     0.     0.    ]]; [0.]
6230; [[0.252  2.117  0.     0.2605 0.     0.     3.982  4.17   0.2617 4.168
  4.168  0.     0.     0.     0.     0.    ]]; [0.]
6231; [[0.252  2.117  0.     0.2605 0.     0.     3.982  4.17   0.2617 4.168
  4.168  0.     0.     0.     0.     0.    ]]; [0.]
6232; [[0.252  2.117  0.     0.2605 0.     0.     3.982  4.17   0.2617 4.168
  4.168  0.     0.     0.     0.     0.    ]]; [0.]
6233; [[0.252  2.117  0.     0.2605 0.     0.     3.982  4.17   0.2617 4.168
  4.168  0.     0.     0.     0.     0.    ]]; [0.]
6234; [[0.252  2.117  0.     0.2605 0.     0.     3.982  4.17   0.2617 4.168
  4.168  0.     0.     0.     0.     0.    ]]; [0.]
6235; [[0.252  2.117  0.     0.2605 0.     0.     3.982  4.17   0.2617 4.168
  4.168  0.     0.     0.     0.     0.    ]]; [0.]
6236; [[0.252  2.117  0.     0.2605 0.     0.     3.982  4.17   0.2617 4.168
