agent, num_iperfs, port_number, original_size, transfered, retries, flow_completion_time, bandwidth, iter
D1,2,46112,50M,50.5,395.0,60.0,7.06,4
D1,2,46112,50M,50.8,1182.0,52.0,8.2,2
D1,2,46112,50M,51.0,609.0,90.0,4.76,3
D1,2,46112,50M,50.3,399.0,77.0,5.48,1
D1,2,46112,50M,51.1,1611.0,72.0,5.95,0
D1,2,5201,100M,86.7,-1,103.8,7.0,2
D1,2,5202,100M,90.7,-1,173.14,4.39,0
D1,2,46110,100M,100.0,4628.0,101.0,8.31,2
D1,2,46112,100M,101.0,5048.0,162.0,5.22,1
D1,2,46112,100M,101.0,3877.0,171.0,4.96,0
D1,2,46110,100M,100.0,1704.0,162.0,5.18,3
D1,2,5202,100M,91.3,-1,165.21,4.63,1
D1,2,5201,100M,88.0,-1,164.15,4.5,3
D1,2,5201,100M,88.8,-1,132.84,5.61,1
D1,2,46110,100M,100.0,3543.0,132.0,6.37,1
D1,2,5202,100M,94.7,-1,161.16,4.93,3
D1,2,46112,100M,101.0,5721.0,148.0,5.74,2
D1,2,46112,100M,101.0,1130.0,158.0,5.35,3
D1,2,5202,100M,89.2,-1,149.45,5.01,2
D1,2,46110,100M,101.0,5062.0,225.0,3.76,0
D1,2,5201,100M,91.3,-1,227.48,3.37,0
D1,2,5201,100M,92.1,-1,142.28,5.43,4
D1,2,46110,100M,101.0,2693.0,141.0,5.99,4
D1,2,46112,100M,101.0,2531.0,146.97,5.75,4
D1,2,5202,100M,93.7,-1,148.62,5.29,4
D1,2,46110,200M,201.0,7312.0,413.0,4.08,3
D1,2,5202,200M,192.0,-1,380.27,4.23,1
D1,2,5201,200M,191.0,-1,415.83,3.85,3
D1,2,46112,200M,200.0,8227.0,470.0,3.58,0
D1,2,46112,200M,201.0,7124.0,379.0,4.45,1
D1,2,5201,200M,190.0,-1,352.59,4.52,2
D1,2,5202,200M,188.0,-1,472.81,3.34,0
D1,2,46110,200M,200.0,5101.0,350.0,4.8,2
D1,2,5202,200M,188.0,-1,413.01,3.82,2
D1,2,46110,200M,200.0,6873.0,433.0,3.87,0
D1,2,5201,200M,190.0,-1,435.12,3.66,0
D1,2,46112,200M,200.0,3501.0,265.0,6.34,3
D1,2,46112,200M,201.0,9757.0,413.0,4.08,2
D1,2,5201,200M,190.0,-1,328.03,4.86,1
D1,2,46110,200M,201.0,6492.0,328.0,5.13,1
D1,2,5202,200M,190.0,-1,266.67,5.97,3
D1,2,5201,200M,191.0,-1,238.31,6.72,4
D1,2,46110,200M,200.0,3378.0,236.0,7.12,4
D1,2,5202,200M,188.0,-1,348.1,4.53,4
D1,2,46112,200M,201.0,4854.0,345.0,4.88,4
D1,2,46110,500M,501.0,22298.0,918.0,4.58,4
D1,2,5201,500M,488.0,-1,919.1,4.45,4
D1,2,46112,500M,500.0,18320.0,623.0,6.74,4
D1,2,5202,500M,489.0,-1,625.81,6.56,4
D1,2,5202,500M,488.0,-1,592.79,6.9,0
D1,2,46110,500M,500.0,21590.0,1226.0,3.42,2
D1,2,5201,500M,488.0,-1,1226.04,3.34,2
D1,2,46112,500M,501.0,15669.0,1016.0,4.14,1
D1,2,46112,500M,500.0,18370.0,589.0,7.13,0
D1,2,5201,500M,490.0,-1,626.71,6.56,3
D1,2,46110,500M,500.0,28471.0,624.0,6.73,3
D1,2,5202,500M,490.0,-1,1018.49,4.04,1
D1,2,46110,500M,501.0,23405.0,831.0,5.06,1
D1,2,5202,500M,487.0,-1,1161.74,3.52,3
D1,2,5201,500M,487.0,-1,833.66,4.9,1
D1,2,46112,500M,501.0,16907.0,712.0,5.9,2
D1,2,46112,500M,500.0,28226.0,1160.0,3.62,3
D1,2,5201,500M,488.0,-1,1200.82,3.41,0
D1,2,5202,500M,492.0,-1,714.73,5.77,2
D1,2,46110,500M,500.0,28486.0,1198.0,3.5,0
D1,4,46116,10M,10.5,90.0,27.0,3.26,4
D1,4,5203,10M,7.99,-1,26.99,2.48,4
D1,4,46116,10M,10.5,101.0,21.0,4.2,1
D1,4,5203,10M,7.96,-1,26.96,2.48,0
D1,4,5203,10M,7.0,-1,20.78,2.83,1
D1,4,46116,10M,10.5,75.0,27.0,3.26,0
D1,4,46116,10M,10.0,42.0,26.0,3.24,2
D1,4,5203,10M,8.21,-1,26.98,2.55,3
D1,4,5203,10M,8.11,-1,26.98,2.52,2
D1,4,46116,10M,10.0,73.0,26.0,3.23,3
D1,4,46110,10M,10.4,2.0,12.0,7.29,2
D1,4,46110,10M,10.4,32.0,12.0,7.25,3
D1,4,46110,10M,10.4,45.0,9.77,8.95,1
D1,4,46110,10M,10.7,0.0,12.0,7.45,0
D1,4,46110,10M,10.1,93.0,14.0,6.03,4
D1,4,46112,10M,10.3,137.0,15.0,5.74,1
D1,4,5204,10M,7.59,-1,27.84,2.29,4
D1,4,46112,10M,10.4,104.0,22.0,3.96,0
D1,4,46112,10M,10.1,29.0,21.0,4.03,2
D1,4,46112,10M,10.1,115.0,22.0,3.84,3
D1,4,5204,10M,7.4,-1,27.05,2.29,2
D1,4,5204,10M,7.39,-1,27.04,2.29,3
D1,4,46112,10M,10.4,103.0,22.0,3.96,4
D1,4,5204,10M,8.11,-1,21.63,3.15,1
D1,4,5204,10M,7.79,-1,27.76,2.35,0
D1,4,5202,10M,6.69,-1,16.22,3.46,1
D1,4,46114,10M,10.6,98.0,26.0,3.43,4
D1,4,5201,10M,7.73,-1,15.31,4.23,4
D1,4,5202,10M,7.72,-1,23.39,2.77,0
D1,4,5202,10M,7.52,-1,22.26,2.83,2
D1,4,5202,10M,7.67,-1,23.24,2.77,3
D1,4,5201,10M,6.9,-1,13.19,4.39,3
D1,4,46114,10M,10.8,46.0,26.0,3.47,2
D1,4,46114,10M,10.8,70.0,26.0,3.49,3
D1,4,5201,10M,7.37,-1,13.63,4.54,2
D1,4,5202,10M,7.73,-1,23.35,2.78,4
D1,4,5201,10M,6.68,-1,13.61,4.11,0
D1,4,46114,10M,10.1,105.0,20.0,4.23,1
D1,4,46114,10M,10.6,100.0,26.0,3.41,0
D1,4,5201,10M,9.83,-1,10.36,7.96,1
D1,4,5202,50M,44.6,-1,149.58,2.5,2
D1,4,5202,50M,46.1,-1,128.13,3.02,3
D1,4,5202,50M,45.4,-1,145.74,2.61,1
D1,4,46114,50M,51.1,767.0,147.0,2.91,4
D1,4,5201,50M,45.8,-1,118.44,3.24,4
D1,4,5202,50M,42.9,-1,141.59,2.54,0
D1,4,5202,50M,47.8,-1,112.16,3.57,4
D1,4,46114,50M,51.2,333.0,142.0,3.02,1
D1,4,5201,50M,44.6,-1,110.72,3.38,0
D1,4,5201,50M,42.4,-1,118.81,3.0,1
D1,4,46114,50M,51.0,1680.0,165.69,2.58,0
D1,4,46114,50M,50.7,1201.0,156.0,2.73,2
D1,4,5201,50M,43.1,-1,122.03,2.96,3
D1,4,5201,50M,45.6,-1,125.9,3.04,2
D1,4,46114,50M,50.9,701.0,160.0,2.67,3
D1,4,46112,50M,51.1,1008.0,146.0,2.94,2
D1,4,46112,50M,51.0,1316.0,127.21,3.36,3
D1,4,46112,50M,51.2,688.0,145.0,2.96,1
D1,4,5204,50M,45.0,-1,143.27,2.63,4
D1,4,46112,50M,51.2,1780.0,138.0,3.11,0
D1,4,46112,50M,50.3,649.0,111.0,3.8,4
D1,4,5204,50M,44.9,-1,123.62,3.05,1
D1,4,5204,50M,42.6,-1,156.25,2.29,0
D1,4,5204,50M,45.8,-1,161.03,2.39,2
D1,4,5204,50M,41.5,-1,153.36,2.27,3
D1,4,46110,50M,50.5,583.0,117.0,3.62,1
D1,4,46110,50M,50.5,1597.0,109.0,3.89,0
D1,4,46110,50M,50.1,1006.0,123.81,3.39,2
D1,4,46110,50M,50.0,1074.0,119.0,3.53,3
D1,4,46110,50M,50.3,414.0,117.0,3.61,4
D1,4,46116,50M,50.2,767.0,142.0,2.97,4
D1,4,5203,50M,46.0,-1,147.63,2.61,4
D1,4,5203,50M,47.6,-1,161.0,2.48,3
D1,4,46116,50M,51.1,1428.0,160.0,2.68,2
D1,4,46116,50M,50.0,1255.0,152.0,2.76,3
D1,4,5203,50M,43.5,-1,157.34,2.32,2
D1,4,5203,50M,44.7,-1,167.19,2.24,0
D1,4,46116,50M,50.2,877.0,123.0,3.42,1
D1,4,46116,50M,50.0,1446.0,154.0,2.72,0
D1,4,5203,50M,45.2,-1,143.64,2.64,1
D1,4,46114,100M,100.0,3457.0,303.0,2.77,0
D1,4,46116,100M,101.0,16726.0,328.0,2.57,3
D1,4,5204,100M,86.6,-1,354.9,2.05,1
D1,4,5203,100M,90.0,-1,326.53,2.31,4
D1,4,46112,100M,101.0,3707.0,186.0,4.56,4
D1,4,5204,100M,91.5,-1,249.68,3.07,0
D1,4,46116,100M,101.0,5117.0,301.0,2.81,2
D1,4,46114,100M,100.0,3783.0,308.0,2.73,1
D1,4,5202,100M,90.8,-1,188.94,4.03,4
D1,4,46110,100M,100.0,6615.0,337.0,2.5,4
D1,4,5201,100M,94.0,-1,338.71,2.33,4
D1,4,46114,100M,100.0,11556.0,349.68,2.41,3
D1,4,5204,100M,93.5,-1,302.08,2.6,2
D1,4,46116,100M,101.0,3891.0,247.0,3.43,0
D1,4,46116,100M,100.0,4069.0,352.0,2.39,1
D1,4,5204,100M,94.7,-1,329.41,2.41,3
D1,4,46114,100M,101.0,4855.0,345.0,2.46,2
D1,4,5202,100M,96.9,-1,316.63,2.57,3
D1,4,46110,100M,100.0,3297.0,201.0,4.18,1
D1,4,5201,100M,91.0,-1,201.97,3.78,1
D1,4,5203,100M,87.5,-1,348.78,2.1,2
D1,4,46112,100M,101.0,6123.0,354.78,2.39,2
D1,4,46112,100M,101.0,11810.0,316.0,2.67,3
D1,4,46116,100M,101.0,8136.0,340.0,2.49,4
D1,4,5203,100M,92.0,-1,350.79,2.2,3
D1,4,5201,100M,93.2,-1,225.19,3.47,0
D1,4,46110,100M,101.0,3617.0,223.0,3.79,0
D1,4,5202,100M,97.4,-1,355.01,2.3,2
D1,4,46110,100M,101.0,4434.0,297.0,2.86,2
D1,4,5202,100M,92.3,-1,329.67,2.35,0
D1,4,5201,100M,94.8,-1,299.19,2.66,2
D1,4,5203,100M,91.4,-1,308.01,2.49,1
D1,4,5204,100M,94.5,-1,341.82,2.32,4
D1,4,46112,100M,101.0,7084.0,242.0,3.49,1
D1,4,46112,100M,101.0,4293.0,327.0,2.59,0
D1,4,5203,100M,91.5,-1,305.91,2.51,0
D1,4,5201,100M,88.6,-1,235.0,3.16,3
D1,4,46114,100M,100.0,7957.0,325.0,2.58,4
D1,4,5202,100M,86.3,-1,242.89,2.98,1
D1,4,46110,100M,101.0,4009.0,232.0,3.64,3
D1,4,46114,200M,200.0,15789.0,650.0,2.59,1
D1,4,5202,200M,192.0,-1,440.8,3.65,4
D1,4,5204,200M,193.0,-1,479.61,3.37,0
D1,4,46116,200M,201.0,14291.0,664.0,2.54,2
D1,4,5203,200M,190.0,-1,799.25,2.0,4
D1,4,46116,200M,200.0,16306.0,711.0,2.36,3
D1,4,5204,200M,189.0,-1,620.97,2.56,1
D1,4,46112,200M,200.0,7227.0,438.0,3.83,4
D1,4,46114,200M,200.0,8107.0,424.0,3.96,0
D1,4,46114,200M,201.0,13920.0,677.0,2.49,2
D1,4,46116,200M,200.0,10445.0,619.0,2.72,1
D1,4,5204,200M,190.0,-1,713.67,2.24,3
D1,4,5204,200M,192.0,-1,665.58,2.42,2
D1,4,46116,200M,201.0,9158.0,477.29,3.54,0
D1,4,46110,200M,200.0,7868.0,579.0,2.9,4
D1,4,46114,200M,200.0,10467.0,884.0,1.9,3
D1,4,5201,200M,190.0,-1,581.17,2.74,4
D1,4,5201,200M,193.0,-1,683.62,2.37,0
D1,4,46110,200M,201.0,10872.0,681.75,2.47,0
D1,4,5202,200M,188.0,-1,437.46,3.6,2
D1,4,46112,200M,200.0,8220.0,398.0,4.22,3
D1,4,5203,200M,189.0,-1,887.07,1.79,3
D1,4,46116,200M,200.0,8678.0,505.0,3.33,4
D1,4,5203,200M,189.0,-1,677.8,2.34,2
D1,4,46112,200M,200.0,11619.0,437.0,3.84,2
D1,4,5202,200M,190.0,-1,398.19,4.01,3
D1,4,46110,200M,201.0,8582.0,525.0,3.2,1
D1,4,5201,200M,192.0,-1,526.51,3.06,1
D1,4,46114,200M,201.0,10486.0,797.0,2.11,4
D1,4,5201,200M,190.0,-1,426.91,3.74,3
D1,4,5202,200M,188.0,-1,300.89,5.25,1
D1,4,46110,200M,201.0,8804.0,425.0,3.97,3
D1,4,46112,200M,201.0,8488.0,617.0,2.73,0
D1,4,5203,200M,192.0,-1,426.62,3.78,0
D1,4,5204,200M,190.0,-1,507.86,3.14,4
D1,4,5203,200M,194.0,-1,651.29,2.5,1
D1,4,46112,200M,200.0,8294.0,298.0,5.63,1
D1,4,46110,200M,201.0,6819.0,384.0,4.4,2
D1,4,5202,200M,189.0,-1,619.73,2.56,0
D1,4,5201,200M,195.0,-1,386.35,4.22,2
D1,4,5201,500M,492.0,-1,1828.13,2.26,1
D1,4,5202,500M,493.0,-1,1228.3,3.37,3
D1,4,46110,500M,501.0,54140.0,1826.0,2.3,1
D1,4,46112,500M,500.0,37022.0,2296.27,1.83,2
D1,4,5203,500M,492.0,-1,1822.85,2.26,2
D1,4,5203,500M,492.0,-1,1293.74,3.19,3
D1,4,46116,500M,501.0,30975.0,2077.0,2.02,4
D1,4,46112,500M,500.0,25511.0,1226.0,3.42,3
D1,4,46110,500M,500.0,27931.0,967.0,4.34,0
D1,4,5202,500M,490.0,-1,2296.53,1.79,2
D1,4,5201,500M,490.0,-1,969.43,4.24,0
D1,4,5201,500M,487.0,-1,1120.17,3.65,2
D1,4,46110,500M,501.0,27348.0,1118.0,3.76,2
D1,4,5202,500M,485.0,-1,1554.33,2.62,0
D1,4,46112,500M,501.0,27029.0,1982.0,2.12,1
D1,4,5204,500M,489.0,-1,2079.37,1.97,4
D1,4,5203,500M,500.0,-1,1727.39,2.43,1
D1,4,5203,500M,None,None,None,None,0
D1,4,46112,500M,501.0,40153.0,1554.0,2.7,0
D1,4,5202,500M,491.0,-1,1984.65,2.08,1
D1,4,46110,500M,500.0,30810.0,1317.0,3.19,3
D1,4,46114,500M,500.0,28888.0,1879.0,2.23,4
D1,4,5201,500M,491.0,-1,1320.0,3.12,3
D1,4,46114,500M,None,None,None,None,0
D1,4,46112,500M,500.0,21123.0,899.0,4.67,4
D1,4,5203,500M,491.0,-1,1881.86,2.19,4
D1,4,46116,500M,500.0,19940.0,1958.65,2.14,3
D1,4,5204,500M,493.0,-1,983.06,4.21,1
D1,4,5204,500M,490.0,-1,1371.54,2.99,0
D1,4,46116,500M,501.0,41917.0,1176.0,3.57,2
D1,4,5202,500M,490.0,-1,900.31,4.57,4
D1,4,46114,500M,500.0,31567.0,1726.51,2.43,1
D1,4,46114,500M,500.0,34968.0,1291.0,3.25,3
D1,4,5201,500M,489.0,-1,1224.96,3.35,4
D1,4,46110,500M,500.0,30463.0,1222.0,3.43,4
D1,4,5204,500M,488.0,-1,1180.35,3.47,2
D1,4,46116,500M,501.0,30500.0,1371.0,3.07,0
D1,4,46116,500M,500.0,47424.0,982.0,4.27,1
D1,4,5204,500M,492.0,-1,1958.83,2.11,3
D1,4,46114,500M,501.0,29341.0,1820.0,2.31,2
D1,8,46114,10M,10.1,178.0,67.0,1.27,0
D1,8,5201,10M,8.58,-1,36.25,1.99,1
D1,8,46124,10M,10.2,83.0,46.0,1.86,2
D1,8,46124,10M,10.1,103.0,57.0,1.48,3
D1,8,5201,10M,8.3,-1,28.2,2.47,0
D1,8,46114,10M,10.1,84.0,40.0,2.12,1
D1,8,5202,10M,7.27,-1,31.37,1.94,4
D1,8,46114,10M,10.1,151.0,42.0,2.02,3
D1,8,5201,10M,6.96,-1,16.37,3.56,2
D1,8,46124,10M,10.9,163.0,55.73,1.64,1
D1,8,46124,10M,10.7,181.0,47.0,1.9,0
D1,8,5201,10M,9.09,-1,41.23,1.85,3
D1,8,46114,10M,10.2,95.0,39.0,2.19,2
D1,8,5202,10M,7.43,-1,26.93,2.31,3
D1,8,46124,10M,10.3,202.0,41.0,2.11,4
D1,8,5202,10M,7.65,-1,29.24,2.2,2
D1,8,5202,10M,8.47,-1,67.87,1.05,0
D1,8,5201,10M,7.03,-1,20.19,2.92,4
D1,8,46114,10M,10.2,99.0,35.0,2.45,4
D1,8,5202,10M,6.82,-1,28.5,2.01,1
D1,8,5207,10M,8.14,-1,44.46,1.54,4
D1,8,5204,10M,7.18,-1,46.91,1.28,0
D1,8,5204,10M,8.63,-1,40.63,1.78,1
D1,8,46112,10M,10.2,162.0,30.0,2.84,4
D1,8,46122,10M,10.3,175.0,43.0,2.01,4
D1,8,5204,10M,8.53,-1,45.98,1.56,3
D1,8,5204,10M,8.38,-1,42.25,1.66,2
D1,8,46112,10M,10.1,147.0,26.0,3.25,3
D1,8,46122,10M,10.1,101.0,51.0,1.66,1
D1,8,5207,10M,8.0,-1,54.77,1.22,2
D1,8,5207,10M,8.31,-1,55.95,1.25,3
D1,8,46122,10M,10.0,87.0,58.0,1.45,0
D1,8,46112,10M,10.1,101.0,28.0,3.03,2
D1,8,46112,10M,10.5,253.0,67.0,1.31,0
D1,8,46122,10M,10.1,50.0,54.0,1.57,2
D1,8,5207,10M,8.29,-1,51.88,1.34,1
D1,8,5204,10M,8.85,-1,57.47,1.29,4
D1,8,5207,10M,8.25,-1,59.55,1.16,0
D1,8,46122,10M,10.1,114.0,55.0,1.54,3
D1,8,46112,10M,10.1,140.0,27.0,3.13,1
D1,8,46120,10M,10.6,83.0,57.0,1.55,4
D1,8,5206,10M,8.66,-1,58.12,1.25,3
D1,8,5206,10M,8.15,-1,54.76,1.25,2
D1,8,5205,10M,8.46,-1,54.68,1.3,4
D1,8,5208,10M,8.17,-1,42.24,1.62,4
D1,8,5206,10M,8.44,-1,67.31,1.05,0
D1,8,5206,10M,8.43,-1,47.14,1.5,1
D1,8,46110,10M,10.3,173.0,19.0,4.53,4
D1,8,5205,10M,8.33,-1,54.81,1.28,1
D1,8,46120,10M,10.2,98.0,54.0,1.58,2
D1,8,5208,10M,7.87,-1,56.43,1.17,1
D1,8,46110,10M,10.2,383.0,27.0,3.16,0
D1,8,5206,10M,9.05,-1,57.29,1.32,4
D1,8,46110,10M,10.1,80.0,35.01,2.42,1
D1,8,5208,10M,7.9,-1,48.22,1.37,0
D1,8,46120,10M,10.3,153.0,57.0,1.51,3
D1,8,5205,10M,8.05,-1,63.62,1.06,0
D1,8,5205,10M,7.77,-1,52.07,1.25,2
D1,8,46120,10M,10.3,86.0,46.0,1.88,1
D1,8,5208,10M,8.14,-1,47.27,1.45,2
D1,8,46110,10M,10.2,85.0,40.0,2.15,3
D1,8,46110,10M,10.1,134.0,15.0,5.65,2
D1,8,5208,10M,8.37,-1,57.57,1.22,3
D1,8,46120,10M,10.5,152.0,66.88,1.32,0
D1,8,5205,10M,8.42,-1,51.2,1.38,3
D1,8,5203,10M,8.39,-1,40.2,1.75,2
D1,8,46116,10M,10.1,116.0,45.0,1.88,3
D1,8,46116,10M,10.1,106.0,41.0,2.07,2
D1,8,5203,10M,8.22,-1,43.08,1.6,3
D1,8,46118,10M,10.4,137.0,54.0,1.61,4
D1,8,5203,10M,7.93,-1,41.83,1.59,1
D1,8,46116,10M,10.2,241.0,45.0,1.89,0
D1,8,46116,10M,10.4,92.0,39.0,2.25,1
D1,8,5203,10M,7.97,-1,67.87,0.9619140625,0
D1,8,46118,10M,10.2,123.0,54.0,1.58,1
D1,8,5203,10M,8.12,-1,36.02,1.89,4
D1,8,46116,10M,10.4,117.0,57.0,1.54,4
D1,8,46118,10M,10.6,100.0,62.0,1.44,0
D1,8,46118,10M,10.2,95.0,51.0,1.69,2
D1,8,46118,10M,10.6,84.0,50.0,1.79,3
D1,8,46118,50M,50.4,2713.0,306.0,1.38,4
D1,8,46116,50M,50.0,1737.0,290.0,1.45,0
D1,8,5203,50M,46.7,-1,336.7,1.16,1
D1,8,5203,50M,47.6,-1,278.94,1.43,0
D1,8,46116,50M,50.6,849.0,329.0,1.29,1
D1,8,46116,50M,50.2,1661.0,323.0,1.3,3
D1,8,5203,50M,47.0,-1,297.94,1.32,2
D1,8,5203,50M,47.1,-1,332.59,1.19,3
D1,8,46116,50M,50.7,949.0,350.0,1.22,2
D1,8,46118,50M,50.3,1209.0,341.0,1.24,2
D1,8,46118,50M,50.3,1638.0,329.0,1.28,3
D1,8,46118,50M,50.5,1045.0,338.0,1.25,1
D1,8,5203,50M,47.2,-1,326.8,1.21,4
D1,8,46116,50M,50.3,2120.0,327.0,1.29,4
D1,8,46118,50M,50.1,1742.0,280.65,1.5,0
D1,8,5208,50M,44.5,-1,256.0,1.46,4
D1,8,5205,50M,43.6,-1,309.2,1.18,4
D1,8,5206,50M,47.5,-1,319.73,1.25,0
D1,8,5206,50M,45.6,-1,317.09,1.21,1
D1,8,46110,50M,50.8,1475.0,194.0,2.2,4
D1,8,46120,50M,51.1,2492.0,330.0,1.3,4
D1,8,5206,50M,43.8,-1,245.32,1.5,3
D1,8,5206,50M,46.6,-1,322.83,1.21,2
D1,8,46110,50M,50.8,1401.0,229.0,1.86,3
D1,8,5208,50M,47.3,-1,351.36,1.13,2
D1,8,46120,50M,50.3,1655.0,315.53,1.34,1
D1,8,5205,50M,45.1,-1,343.16,1.1,2
D1,8,5205,50M,47.2,-1,330.31,1.2,3
D1,8,46120,50M,50.1,1160.0,318.96,1.32,0
D1,8,5208,50M,46.3,-1,314.44,1.24,3
D1,8,46110,50M,50.1,775.0,337.0,1.25,2
D1,8,46110,50M,50.0,1440.0,277.0,1.51,0
D1,8,5208,50M,47.1,-1,261.28,1.51,1
D1,8,46120,50M,50.1,944.0,320.0,1.31,2
D1,8,5205,50M,47.6,-1,338.98,1.18,1
D1,8,5206,50M,48.4,-1,330.51,1.23,4
D1,8,5205,50M,46.4,-1,283.69,1.37,0
D1,8,46120,50M,50.2,1448.0,243.0,1.73,3
D1,8,5208,50M,43.2,-1,311.75,1.16,0
D1,8,46110,50M,50.0,656.0,225.0,1.86,1
D1,8,46122,50M,50.1,2410.0,312.0,1.35,4
D1,8,5204,50M,46.6,-1,324.35,1.21,3
D1,8,5204,50M,46.5,-1,350.75,1.11,2
D1,8,5207,50M,46.9,-1,313.91,1.25,4
D1,8,5204,50M,44.7,-1,291.79,1.28,0
D1,8,5204,50M,46.8,-1,330.89,1.19,1
D1,8,46112,50M,50.3,2230.0,321.0,1.31,4
D1,8,5207,50M,42.3,-1,271.19,1.31,1
D1,8,46122,50M,50.0,820.0,333.0,1.26,2
D1,8,46112,50M,51.1,488.0,159.0,2.69,0
D1,8,5204,50M,47.4,-1,327.62,1.21,4
D1,8,46112,50M,50.4,757.0,345.01,1.23,1
D1,8,46122,50M,50.0,1936.0,328.0,1.28,3
D1,8,5207,50M,44.6,-1,303.36,1.23,0
D1,8,5207,50M,47.6,-1,334.63,1.19,2
D1,8,46122,50M,50.2,464.0,269.74,1.56,1
D1,8,46112,50M,50.3,1039.0,202.0,2.09,3
D1,8,46112,50M,50.2,804.0,221.0,1.9,2
D1,8,46122,50M,50.0,1520.0,301.0,1.39,0
D1,8,5207,50M,46.9,-1,329.62,1.19,3
D1,8,46124,50M,51.0,697.0,259.91,1.65,1
D1,8,5201,50M,46.5,-1,338.45,1.15,2
D1,8,46114,50M,50.1,1548.0,331.0,1.27,3
D1,8,46114,50M,50.1,746.0,296.0,1.42,2
D1,8,5201,50M,45.2,-1,231.77,1.64,3
D1,8,46124,50M,50.1,1213.0,310.0,1.36,0
D1,8,46124,50M,50.7,847.0,351.0,1.21,2
D1,8,5201,50M,47.0,-1,226.6,1.74,1
D1,8,46114,50M,50.3,1751.0,276.0,1.53,0
D1,8,46114,50M,50.4,1011.0,335.0,1.26,1
D1,8,5201,50M,46.9,-1,279.6,1.41,0
D1,8,46124,50M,50.0,1384.0,312.57,1.34,3
D1,8,5202,50M,46.9,-1,321.95,1.22,4
D1,8,5202,50M,44.7,-1,160.23,2.34,0
D1,8,5201,50M,45.5,-1,196.65,1.94,4
D1,8,46114,50M,50.2,2227.0,326.0,1.29,4
D1,8,5202,50M,47.7,-1,345.55,1.16,1
D1,8,5202,50M,46.9,-1,203.81,1.93,3
D1,8,46124,50M,50.1,1860.0,253.0,1.66,4
D1,8,5202,50M,47.5,-1,222.51,1.79,2
D1,8,46112,100M,100.0,8254.0,585.0,1.44,2
D1,8,5203,100M,91.0,-1,612.29,1.25,2
D1,8,5201,100M,94.5,-1,507.72,1.56,1
D1,8,5206,100M,91.2,-1,544.07,1.41,4
D1,8,5202,100M,92.8,-1,678.19,1.15,3
D1,8,46110,100M,101.0,7012.0,506.23,1.67,1
D1,8,46110,100M,101.0,5379.0,417.0,2.03,0
D1,8,5202,100M,93.1,-1,585.28,1.33,2
D1,8,5201,100M,91.2,-1,419.37,1.82,0
D1,8,5203,100M,95.4,-1,661.99,1.21,3
D1,8,46116,100M,101.0,7662.0,606.0,1.4,4
D1,8,46112,100M,101.0,9192.0,674.0,1.26,3
D1,8,5207,100M,93.4,-1,425.81,1.84,4
D1,8,46112,100M,100.0,6603.0,371.0,2.27,1
D1,8,5204,100M,94.0,-1,607.56,1.3,4
D1,8,5203,100M,93.4,-1,428.79,1.83,1
D1,8,5201,100M,92.8,-1,341.26,2.28,2
D1,8,46110,100M,101.0,5100.0,339.0,2.5,2
D1,8,5202,100M,92.5,-1,612.21,1.27,0
D1,8,5205,100M,89.6,-1,335.92,2.24,4
D1,8,5202,100M,95.7,-1,373.88,2.15,1
D1,8,46110,100M,100.0,4298.0,354.46,2.37,3
D1,8,46114,100M,100.0,6386.0,485.04,1.73,4
D1,8,5201,100M,96.1,-1,355.85,2.27,3
D1,8,5203,100M,94.4,-1,348.68,2.27,0
D1,8,46112,100M,100.0,8240.0,610.0,1.38,0
D1,8,46112,100M,100.0,6076.0,490.76,1.71,4
D1,8,5207,100M,93.4,-1,655.49,1.2,3
D1,8,5203,100M,94.6,-1,486.94,1.63,4
D1,8,46116,100M,100.0,4439.0,376.0,2.24,3
D1,8,5204,100M,94.3,-1,509.5,1.55,1
D1,8,46114,100M,100.0,4161.0,346.0,2.43,0
D1,8,5206,100M,95.6,-1,641.1,1.25,2
D1,8,5205,100M,94.4,-1,668.68,1.18,0
D1,8,5202,100M,97.1,-1,492.2,1.65,4
D1,8,5205,100M,91.5,-1,321.9,2.38,1
D1,8,5206,100M,95.4,-1,673.5,1.19,3
D1,8,46114,100M,100.0,7070.0,427.0,1.97,1
D1,8,5204,100M,94.8,-1,656.82,1.21,0
D1,8,46116,100M,100.0,8404.0,629.0,1.34,2
D1,8,5207,100M,97.1,-1,598.35,1.36,2
D1,8,5207,100M,95.0,-1,675.79,1.18,0
D1,8,5204,100M,94.8,-1,631.42,1.26,2
D1,8,46116,100M,101.0,9033.0,653.0,1.3,0
D1,8,5206,100M,90.2,-1,569.74,1.33,1
D1,8,46114,100M,100.0,9128.0,661.0,1.27,3
D1,8,5201,100M,96.5,-1,232.39,3.48,4
D1,8,5205,100M,95.6,-1,622.27,1.29,3
D1,8,46110,100M,101.0,6458.0,231.0,3.67,4
D1,8,5205,100M,92.9,-1,648.76,1.2,2
D1,8,46114,100M,100.0,8582.0,610.0,1.38,2
D1,8,5206,100M,96.4,-1,660.46,1.23,0
D1,8,46116,100M,101.0,5741.0,508.0,1.66,1
D1,8,5204,100M,93.1,-1,378.03,2.07,3
D1,8,5207,100M,85.8,-1,614.71,1.17,1
D1,8,46118,100M,100.0,6456.0,620.0,1.35,3
D1,8,5208,100M,94.2,-1,291.74,2.71,2
D1,8,5208,100M,94.3,-1,609.25,1.3,3
