S1.1;S1.2;S1.3;S2.1;S2.2;S2.3;S2.4;S3.1;S3.2;S3.3;S3.4;S4.1;S4.2;S4.3;S5.1;S5.2
4.93359375;10.859375;2.5625;4.84765625;0.0;0.0;9.4453125;12.96875;4.16015625;0.0;3.509765625;0.0;0.0;3.5;0.0;0.0
0.2685546875;10.0703125;0.0;0.26904296875;0.0;0.0;9.53125;9.5234375;0.2685546875;0.0;0.0;0.0;0.0;0.0;0.0;0.0
7.1875;8.9609375;8.5625;7.234375;0.0;0.0;11.875;18.875;7.9296875;0.0;7.01171875;0.0;0.0;7.0390625;0.0;0.0
7.1875;8.9609375;8.5625;7.234375;0.0;0.0;11.875;18.875;7.9296875;0.0;7.01171875;0.0;0.0;7.0390625;0.0;0.0
11.703125;13.0625;11.7578125;11.7265625;0.0;0.0;11.6484375;23.34375;12.546875;0.0;11.703125;0.0;0.0;11.7265625;0.0;0.0
11.703125;13.0625;11.7578125;11.7265625;0.0;0.0;11.6484375;23.34375;12.546875;0.0;11.703125;0.0;0.0;11.7265625;0.0;0.0
9.515625;5.4609375;9.34375;9.515625;0.0;0.0;7.66015625;17.171875;10.1484375;0.0;9.484375;0.0;0.0;9.5;0.0;0.0
11.78125;1.0546875;11.8984375;11.78125;0.0001430511474609375;0.0001430511474609375;1.0576171875;12.8359375;12.0859375;0.0001430511474609375;11.78125;0.0001430511474609375;0.0001430511474609375;11.796875;0.0001430511474609375;0.0001430511474609375
9.515625;11.8125;12.7421875;9.515625;0.0;0.0;9.3359375;18.8125;9.9453125;0.0;9.5078125;0.0;0.0;9.5078125;0.0;0.0
9.5078125;11.625;10.953125;9.5078125;0.00011444091796875;0.00011444091796875;9.390625;18.875;10.4140625;0.00011444091796875;9.5;0.00011444091796875;0.00011444091796875;9.4921875;0.00011444091796875;0.00011444091796875
9.5078125;11.625;10.953125;9.5078125;0.00011444091796875;0.00011444091796875;9.390625;18.875;10.4140625;0.00011444091796875;9.5;0.00011444091796875;0.00011444091796875;9.4921875;0.00011444091796875;0.00011444091796875
11.8046875;17.125;10.984375;11.8046875;0.0;0.0;11.65625;22.8125;12.3984375;0.0;11.0625;0.0;0.0;11.0234375;0.0;0.0
9.3671875;1.1875;10.7109375;9.4140625;0.00011444091796875;0.00011444091796875;3.380859375;12.4296875;9.5703125;0.00011444091796875;9.0234375;0.00011444091796875;0.00011444091796875;9.1015625;0.00011444091796875;0.00011444091796875
9.3671875;1.1875;10.7109375;9.4140625;0.00011444091796875;0.00011444091796875;3.380859375;12.4296875;9.5703125;0.00011444091796875;9.0234375;0.00011444091796875;0.00011444091796875;9.1015625;0.00011444091796875;0.00011444091796875
11.8671875;12.4375;11.3046875;11.8671875;0.0;0.0;10.921875;22.71875;13.0625;0.0;11.828125;0.0;0.0;11.8046875;0.0;0.0
9.484375;11.6328125;7.48828125;9.484375;0.00011444091796875;0.00011444091796875;9.4609375;18.875;10.2421875;0.000240325927734375;9.46875;0.00011444091796875;0.00011444091796875;9.421875;0.00011444091796875;0.00011444091796875
9.1953125;12.453125;7.34765625;9.1015625;0.0;0.0;9.4609375;16.90625;8.265625;0.0;7.46484375;0.0;0.0;7.47265625;0.0;0.0
9.1953125;12.453125;7.34765625;9.1015625;0.0;0.0;9.4609375;16.90625;8.265625;0.0;7.46484375;0.0;0.0;7.47265625;0.0;0.0
9.5;0.07403564453125;11.2421875;9.53125;0.00011444091796875;0.00011444091796875;0.07403564453125;9.5703125;9.953125;0.00011444091796875;9.4921875;0.00011444091796875;0.00011444091796875;9.515625;0.00011444091796875;0.00011444091796875
9.5;0.07403564453125;11.2421875;9.53125;0.00011444091796875;0.00011444091796875;0.07403564453125;9.5703125;9.953125;0.00011444091796875;9.4921875;0.00011444091796875;0.00011444091796875;9.515625;0.00011444091796875;0.00011444091796875
9.4453125;0.265625;12.8046875;9.4453125;0.0;0.0;0.265625;9.703125;9.65625;0.0;9.4375;0.0;0.0;9.453125;0.0;0.0
9.328125;0.00011444091796875;11.3046875;9.3828125;0.00011444091796875;0.00011444091796875;0.00011444091796875;9.3984375;9.9765625;0.00011444091796875;9.3984375;0.00011444091796875;0.00011444091796875;9.3984375;0.00011444091796875;0.00011444091796875
11.765625;0.0;6.8203125;11.5234375;0.0;0.0;0.0;9.9921875;10.53125;0.0;9.9921875;0.0;0.0;9.734375;0.0;0.0
11.765625;0.0;6.8203125;11.5234375;0.0;0.0;0.0;9.9921875;10.53125;0.0;9.9921875;0.0;0.0;9.734375;0.0;0.0
11.765625;0.0;6.8203125;11.5234375;0.0;0.0;0.0;9.9921875;10.53125;0.0;9.9921875;0.0;0.0;9.734375;0.0;0.0
9.5078125;0.325927734375;10.6640625;9.5078125;0.00011444091796875;0.00011444091796875;0.325927734375;9.828125;9.84375;0.004734039306640625;9.5078125;0.00011444091796875;0.00011444091796875;9.5078125;0.00011444091796875;0.00011444091796875
9.5078125;3.359375;12.5859375;9.5234375;0.0;0.0;3.224609375;12.6796875;10.0;0.0;9.4609375;0.0;0.0;9.5078125;0.0;0.0
9.515625;11.921875;7.83203125;9.5078125;0.0;0.0;9.0546875;18.421875;10.6015625;0.0;9.4609375;0.0;0.0;9.4453125;0.0;0.0
2.392578125;10.1484375;1.69140625;2.365234375;0.0;0.0;9.46875;11.1328125;2.185546875;0.0;1.728515625;0.0;0.0;1.7021484375;0.0;0.0
2.392578125;10.1484375;1.69140625;2.365234375;0.0;0.0;9.46875;11.1328125;2.185546875;0.0;1.728515625;0.0;0.0;1.7021484375;0.0;0.0
2.392578125;10.1484375;1.69140625;2.365234375;0.0;0.0;9.46875;11.1328125;2.185546875;0.0;1.728515625;0.0;0.0;1.7021484375;0.0;0.0
2.392578125;10.1484375;1.69140625;2.365234375;0.0;0.0;9.46875;11.1328125;2.185546875;0.0;1.728515625;0.0;0.0;1.7021484375;0.0;0.0
0.20556640625;9.78125;0.0;0.20556640625;0.0;0.0;9.515625;9.515625;0.20556640625;0.0023097991943359375;0.0023097991943359375;0.0;0.0;0.0;0.0;0.0
0.24609375;11.3203125;0.0;0.2459716796875;0.0;0.0;9.5078125;9.484375;0.245849609375;9.109375;9.109375;0.0;0.0;0.0;0.0;0.0
5.03515625;3.8828125;6.1953125;5.0703125;0.0;0.0;6.7265625;11.6328125;5.5078125;6.8203125;11.609375;0.0;0.0;4.8515625;0.0;0.0
9.53125;0.0947265625;7.9140625;9.53125;0.0;0.0;0.0947265625;9.625;9.984375;0.0;9.53125;0.0;0.0;9.53125;0.0;0.0
9.234375;0.53125;10.25;9.1796875;0.0;0.0;0.52880859375;8.609375;8.5703125;0.0;8.0703125;0.0;0.0;8.0234375;0.0;0.0
11.71875;0.58935546875;11.7421875;11.84375;0.0001430511474609375;0.0001430511474609375;0.59228515625;12.4140625;12.109375;0.0001430511474609375;11.8203125;0.0001430511474609375;0.0001430511474609375;11.875;0.0001430511474609375;0.0001430511474609375
11.8984375;0.1300048828125;12.203125;11.8984375;0.0;0.0;0.1300048828125;12.03125;12.2734375;0.002887725830078125;11.90625;0.0;0.0;11.90625;0.0;0.0
9.4453125;0.057861328125;7.75390625;9.515625;0.00011444091796875;0.00011444091796875;0.057861328125;9.5703125;10.1015625;0.00011444091796875;9.5078125;0.00011444091796875;0.00011444091796875;9.5078125;0.00011444091796875;0.00011444091796875
9.4453125;0.057861328125;7.75390625;9.515625;0.00011444091796875;0.00011444091796875;0.057861328125;9.5703125;10.1015625;0.00011444091796875;9.5078125;0.00011444091796875;0.00011444091796875;9.5078125;0.00011444091796875;0.00011444091796875
11.8203125;0.2454833984375;10.359375;11.859375;0.0;0.0;0.2454833984375;12.0859375;12.3359375;0.0;11.84375;0.0;0.0;11.8359375;0.0;0.0
9.515625;0.0787353515625;6.703125;9.53125;0.00011444091796875;0.00011444091796875;0.0787353515625;8.9375;9.4140625;0.00017833709716796875;8.859375;0.00011444091796875;0.00011444091796875;8.796875;0.00011444091796875;0.00011444091796875
3.931640625;1.0537109375;0.002887725830078125;3.921875;1.9287109375;0.0;1.05078125;6.6328125;5.67578125;0.0;5.546875;0.0;0.0;5.41796875;0.0;0.0
3.931640625;1.0537109375;0.002887725830078125;3.921875;1.9287109375;0.0;1.05078125;6.6328125;5.67578125;0.0;5.546875;0.0;0.0;5.41796875;0.0;0.0
3.931640625;1.0537109375;0.002887725830078125;3.921875;1.9287109375;0.0;1.05078125;6.6328125;5.67578125;0.0;5.546875;0.0;0.0;5.41796875;0.0;0.0
0.31005859375;14.125;0.0001430511474609375;0.309814453125;0.7294921875;0.0001430511474609375;8.15625;8.90625;0.98388671875;0.0030307769775390625;0.7900390625;0.0001430511474609375;0.0001430511474609375;0.7294921875;0.0001430511474609375;0.0001430511474609375
0.31005859375;14.125;0.0001430511474609375;0.309814453125;0.7294921875;0.0001430511474609375;8.15625;8.90625;0.98388671875;0.0030307769775390625;0.7900390625;0.0001430511474609375;0.0001430511474609375;0.7294921875;0.0001430511474609375;0.0001430511474609375
0.31005859375;14.125;0.0001430511474609375;0.309814453125;0.7294921875;0.0001430511474609375;8.15625;8.90625;0.98388671875;0.0030307769775390625;0.7900390625;0.0001430511474609375;0.0001430511474609375;0.7294921875;0.0001430511474609375;0.0001430511474609375
0.31005859375;14.125;0.0001430511474609375;0.309814453125;0.7294921875;0.0001430511474609375;8.15625;8.90625;0.98388671875;0.0030307769775390625;0.7900390625;0.0001430511474609375;0.0001430511474609375;0.7294921875;0.0001430511474609375;0.0001430511474609375
0.31005859375;14.125;0.0001430511474609375;0.309814453125;0.7294921875;0.0001430511474609375;8.15625;8.90625;0.98388671875;0.0030307769775390625;0.7900390625;0.0001430511474609375;0.0001430511474609375;0.7294921875;0.0001430511474609375;0.0001430511474609375
0.31005859375;14.125;0.0001430511474609375;0.309814453125;0.7294921875;0.0001430511474609375;8.15625;8.90625;0.98388671875;0.0030307769775390625;0.7900390625;0.0001430511474609375;0.0001430511474609375;0.7294921875;0.0001430511474609375;0.0001430511474609375
0.31005859375;14.125;0.0001430511474609375;0.309814453125;0.7294921875;0.0001430511474609375;8.15625;8.90625;0.98388671875;0.0030307769775390625;0.7900390625;0.0001430511474609375;0.0001430511474609375;0.7294921875;0.0001430511474609375;0.0001430511474609375
0.31005859375;14.125;0.0001430511474609375;0.309814453125;0.7294921875;0.0001430511474609375;8.15625;8.90625;0.98388671875;0.0030307769775390625;0.7900390625;0.0001430511474609375;0.0001430511474609375;0.7294921875;0.0001430511474609375;0.0001430511474609375
0.468505859375;8.7265625;0.0;0.468505859375;0.0;0.0;9.421875;9.4296875;0.46826171875;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.468505859375;8.7265625;0.0;0.468505859375;0.0;0.0;9.421875;9.4296875;0.46826171875;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.468505859375;8.7265625;0.0;0.468505859375;0.0;0.0;9.421875;9.4296875;0.46826171875;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6.85546875;12.6875;6.94140625;6.9453125;0.00011444091796875;0.00011444091796875;9.2421875;16.03125;7.09375;0.00011444091796875;6.82421875;0.00011444091796875;0.00011444091796875;6.89453125;0.00011444091796875;0.00011444091796875
11.890625;11.703125;11.7421875;11.8984375;0.0;0.0;11.625;23.5;12.3984375;0.0;11.8984375;0.0;0.0;11.890625;0.0;0.0
9.5078125;2.072265625;18.125;9.5234375;0.00011444091796875;0.00011444091796875;6.2421875;15.8046875;10.015625;0.00011444091796875;9.515625;0.00011444091796875;0.00011444091796875;9.515625;0.00011444091796875;0.00011444091796875
9.5234375;3.427734375;12.4921875;9.5234375;0.0;0.0;3.41796875;12.8984375;10.2109375;0.0;9.484375;0.0;0.0;9.4921875;0.0;0.0
4.203125;11.71875;3.94140625;4.21484375;0.000240325927734375;0.000240325927734375;9.3125;13.1875;4.3359375;0.00011444091796875;3.896484375;0.00011444091796875;0.00011444091796875;3.9296875;0.000240325927734375;0.00011444091796875
4.203125;11.71875;3.94140625;4.21484375;0.000240325927734375;0.000240325927734375;9.3125;13.1875;4.3359375;0.00011444091796875;3.896484375;0.00011444091796875;0.00011444091796875;3.9296875;0.000240325927734375;0.00011444091796875
11.7109375;12.1953125;11.6015625;11.859375;0.0;0.0;11.578125;23.109375;12.4140625;0.0;11.5078125;0.0;0.0;11.5;0.0;0.0
9.5234375;0.050537109375;11.2421875;9.5234375;0.00011444091796875;0.00011444091796875;0.050537109375;9.5703125;9.7265625;0.00011444091796875;9.5234375;0.00011444091796875;0.00011444091796875;9.5234375;0.00011444091796875;0.00011444091796875
9.53125;0.2078857421875;12.0625;9.53125;0.0;0.0;0.2078857421875;9.734375;9.7421875;0.0;9.53125;0.0;0.0;9.53125;0.0;0.0
11.8984375;5.078125;7.85546875;11.90625;0.0;0.0;5.03125;16.90625;12.7578125;0.0;11.890625;0.0;0.0;11.8671875;0.0;0.0
11.8984375;5.078125;7.85546875;11.90625;0.0;0.0;5.03125;16.90625;12.7578125;0.0;11.890625;0.0;0.0;11.8671875;0.0;0.0
11.8984375;5.078125;7.85546875;11.90625;0.0;0.0;5.03125;16.90625;12.7578125;0.0;11.890625;0.0;0.0;11.8671875;0.0;0.0
9.5078125;12.609375;9.46875;9.5234375;0.0;0.0;9.2890625;18.796875;9.8984375;0.0;9.5;0.0;0.0;9.5078125;0.0;0.0
9.515625;11.1953125;9.8828125;9.515625;0.0;0.0;9.3515625;18.828125;10.09375;0.0;9.4921875;0.0;0.0;9.484375;0.0;0.0
9.40625;0.0023097991943359375;5.74609375;9.2578125;0.0;0.0;0.0023097991943359375;7.875;8.3515625;0.0023097991943359375;7.875;0.0;0.0;7.8203125;0.0;0.0
9.40625;0.0023097991943359375;5.74609375;9.2578125;0.0;0.0;0.0023097991943359375;7.875;8.3515625;0.0023097991943359375;7.875;0.0;0.0;7.8203125;0.0;0.0
9.40625;0.86376953125;9.2578125;9.5078125;0.0;0.0;0.845703125;10.1171875;9.875;0.0;9.265625;0.0;0.0;9.2578125;0.0;0.0
9.515625;10.2890625;10.984375;9.5234375;0.0;0.0;9.2734375;18.78125;10.0;0.0;9.515625;0.0;0.0;9.5078125;0.0;0.0
9.53125;2.298828125;12.9375;9.53125;0.0;0.0;3.353515625;12.875;9.9921875;0.0;9.5234375;0.0;0.0;9.53125;0.0;0.0
9.5390625;0.020904541015625;10.96875;9.515625;0.00011444091796875;0.00011444091796875;0.020904541015625;9.5234375;10.09375;0.004734039306640625;9.5078125;0.00011444091796875;0.00011444091796875;9.515625;0.00011444091796875;0.00011444091796875
