Step; State; Reward
3912; [[8.39   0.0902 0.     7.926  1.18   0.     7.867  5.5    1.116  4.633
  5.5    0.     0.     1.179  7.79   0.    ]]; [0.]
3913; [[8.39   0.0902 0.     7.926  1.18   0.     7.867  5.5    1.116  4.633
  5.5    0.     0.     1.179  7.79   0.    ]]; [0.]
3914; [[8.39   0.0902 0.     7.926  1.18   0.     7.867  5.5    1.116  4.633
  5.5    0.     0.     1.179  7.79   0.    ]]; [0.]
3915; [[8.39   0.0902 0.     7.926  1.18   0.     7.867  5.5    1.116  4.633
  5.5    0.     0.     1.179  7.79   0.    ]]; [0.]
3916; [[8.39   0.0902 0.     7.926  1.18   0.     7.867  5.5    1.116  4.633
  5.5    0.     0.     1.179  7.79   0.    ]]; [0.]
3917; [[8.39   0.0902 0.     7.926  1.18   0.     7.867  5.5    1.116  4.633
  5.5    0.     0.     1.179  7.79   0.    ]]; [0.]
3918; [[8.39   0.0902 0.     7.926  1.18   0.     7.867  5.5    1.116  4.633
  5.5    0.     0.     1.179  7.79   0.    ]]; [0.]
3919; [[8.39   0.0902 0.     7.926  1.18   0.     7.867  5.5    1.116  4.633
  5.5    0.     0.     1.179  7.79   0.    ]]; [0.]
3920; [[8.39   0.0902 0.     7.926  1.18   0.     7.867  5.5    1.116  4.633
  5.5    0.     0.     1.179  7.79   0.    ]]; [0.]
3921; [[8.39   0.0902 0.     7.926  1.18   0.     7.867  5.5    1.116  4.633
  5.5    0.     0.     1.179  7.79   0.    ]]; [0.]
3922; [[8.39   0.0902 0.     7.926  1.18   0.     7.867  5.5    1.116  4.633
  5.5    0.     0.     1.179  7.79   0.    ]]; [0.]
3923; [[8.39   0.0902 0.     7.926  1.18   0.     7.867  5.5    1.116  4.633
  5.5    0.     0.     1.179  7.79   0.    ]]; [0.]
3924; [[8.39   0.0902 0.     7.926  1.18   0.     7.867  5.5    1.116  4.633
  5.5    0.     0.     1.179  7.79   0.    ]]; [0.]
3925; [[8.39   0.0902 0.     7.926  1.18   0.     7.867  5.5    1.116  4.633
  5.5    0.     0.     1.179  7.79   0.    ]]; [0.]
3926; [[8.39   0.0902 0.     7.926  1.18   0.     7.867  5.5    1.116  4.633
  5.5    0.     0.     1.179  7.79   0.    ]]; [0.]
3927; [[8.39   0.0902 0.     7.926  1.18   0.     7.867  5.5    1.116  4.633
  5.5    0.     0.     1.179  7.79   0.    ]]; [0.]
3928; [[8.39   0.0902 0.     7.926  1.18   0.     7.867  5.5    1.116  4.633
  5.5    0.     0.     1.179  7.79   0.    ]]; [0.]
3929; [[8.39   0.0902 0.     7.926  1.18   0.     7.867  5.5    1.116  4.633
  5.5    0.     0.     1.179  7.79   0.    ]]; [0.]
3930; [[8.39   0.0902 0.     7.926  1.18   0.     7.867  5.5    1.116  4.633
  5.5    0.     0.     1.179  7.79   0.    ]]; [0.]
3931; [[8.39   0.0902 0.     7.926  1.18   0.     7.867  5.5    1.116  4.633
  5.5    0.     0.     1.179  7.79   0.    ]]; [0.]
3932; [[8.39   0.0902 0.     7.926  1.18   0.     7.867  5.5    1.116  4.633
  5.5    0.     0.     1.179  7.79   0.    ]]; [0.]
3933; [[8.39   0.0902 0.     7.926  1.18   0.     7.867  5.5    1.116  4.633
  5.5    0.     0.     1.179  7.79   0.    ]]; [0.]
3934; [[8.39   0.0902 0.     7.926  1.18   0.     7.867  5.5    1.116  4.633
  5.5    0.     0.     1.179  7.79   0.    ]]; [0.]
3935; [[8.39   0.0902 0.     7.926  1.18   0.     7.867  5.5    1.116  4.633
  5.5    0.     0.     1.179  7.79   0.    ]]; [0.]
3936; [[8.39   0.0902 0.     7.926  1.18   0.     7.867  5.5    1.116  4.633
  5.5    0.     0.     1.179  7.79   0.    ]]; [0.]
3937; [[8.39   0.0902 0.     7.926  1.18   0.     7.867  5.5    1.116  4.633
  5.5    0.     0.     1.179  7.79   0.    ]]; [0.]
3938; [[8.39   0.0902 0.     7.926  1.18   0.     7.867  5.5    1.116  4.633
  5.5    0.     0.     1.179  7.79   0.    ]]; [0.]
3939; [[8.39   0.0902 0.     7.926  1.18   0.     7.867  5.5    1.116  4.633
  5.5    0.     0.     1.179  7.79   0.    ]]; [0.]
3940; [[8.39   0.0902 0.     7.926  1.18   0.     7.867  5.5    1.116  4.633
  5.5    0.     0.     1.179  7.79   0.    ]]; [0.]
3941; [[8.39   0.0902 0.     7.926  1.18   0.     7.867  5.5    1.116  4.633
  5.5    0.     0.     1.179  7.79   0.    ]]; [0.]
3942; [[8.39   0.0902 0.     7.926  1.18   0.     7.867  5.5    1.116  4.633
  5.5    0.     0.     1.179  7.79   0.    ]]; [0.]
3943; [[8.39   0.0902 0.     7.926  1.18   0.     7.867  5.5    1.116  4.633
  5.5    0.     0.     1.179  7.79   0.    ]]; [0.]
3944; [[8.39   0.0902 0.     7.926  1.18   0.     7.867  5.5    1.116  4.633
  5.5    0.     0.     1.179  7.79   0.    ]]; [0.]
3945; [[8.39   0.0902 0.     7.926  1.18   0.     7.867  5.5    1.116  4.633
  5.5    0.     0.     1.179  7.79   0.    ]]; [0.]
3946; [[8.39   0.0902 0.     7.926  1.18   0.     7.867  5.5    1.116  4.633
  5.5    0.     0.     1.179  7.79   0.    ]]; [0.]
3947; [[8.39   0.0902 0.     7.926  1.18   0.     7.867  5.5    1.116  4.633
  5.5    0.     0.     1.179  7.79   0.    ]]; [0.]
3948; [[8.39   0.0902 0.     7.926  1.18   0.     7.867  5.5    1.116  4.633
  5.5    0.     0.     1.179  7.79   0.    ]]; [0.]
3949; [[8.39   0.0902 0.     7.926  1.18   0.     7.867  5.5    1.116  4.633
  5.5    0.     0.     1.179  7.79   0.    ]]; [0.]
3950; [[8.39   0.0902 0.     7.926  1.18   0.     7.867  5.5    1.116  4.633
  5.5    0.     0.     1.179  7.79   0.    ]]; [0.]
3951; [[8.39   0.0902 0.     7.926  1.18   0.     7.867  5.5    1.116  4.633
  5.5    0.     0.     1.179  7.79   0.    ]]; [0.]
3952; [[8.39   0.0902 0.     7.926  1.18   0.     7.867  5.5    1.116  4.633
  5.5    0.     0.     1.179  7.79   0.    ]]; [0.]
3953; [[8.39   0.0902 0.     7.926  1.18   0.     7.867  5.5    1.116  4.633
  5.5    0.     0.     1.179  7.79   0.    ]]; [0.]
3954; [[8.39   0.0902 0.     7.926  1.18   0.     7.867  5.5    1.116  4.633
  5.5    0.     0.     1.179  7.79   0.    ]]; [0.]
3955; [[8.39   0.0902 0.     7.926  1.18   0.     7.867  5.5    1.116  4.633
  5.5    0.     0.     1.179  7.79   0.    ]]; [0.]
3956; [[8.39   0.0902 0.     7.926  1.18   0.     7.867  5.5    1.116  4.633
  5.5    0.     0.     1.179  7.79   0.    ]]; [0.]
3957; [[8.39   0.0902 0.     7.926  1.18   0.     7.867  5.5    1.116  4.633
  5.5    0.     0.     1.179  7.79   0.    ]]; [0.]
3958; [[8.39   0.0902 0.     7.926  1.18   0.     7.867  5.5    1.116  4.633
  5.5    0.     0.     1.179  7.79   0.    ]]; [0.]
3959; [[8.39   0.0902 0.     7.926  1.18   0.     7.867  5.5    1.116  4.633
  5.5    0.     0.     1.179  7.79   0.    ]]; [0.]
3960; [[8.39   0.0902 0.     7.926  1.18   0.     7.867  5.5    1.116  4.633
  5.5    0.     0.     1.179  7.79   0.    ]]; [0.]
3961; [[8.39   0.0902 0.     7.926  1.18   0.     7.867  5.5    1.116  4.633
  5.5    0.     0.     1.179  7.79   0.    ]]; [0.]
3962; [[8.39   0.0902 0.     7.926  1.18   0.     7.867  5.5    1.116  4.633
  5.5    0.     0.     1.179  7.79   0.    ]]; [0.]
3963; [[8.39   0.0902 0.     7.926  1.18   0.     7.867  5.5    1.116  4.633
  5.5    0.     0.     1.179  7.79   0.    ]]; [0.]
3964; [[8.39   0.0902 0.     7.926  1.18   0.     7.867  5.5    1.116  4.633
  5.5    0.     0.     1.179  7.79   0.    ]]; [0.]
3965; [[8.39   0.0902 0.     7.926  1.18   0.     7.867  5.5    1.116  4.633
  5.5    0.     0.     1.179  7.79   0.    ]]; [0.]
3966; [[8.39   0.0902 0.     7.926  1.18   0.     7.867  5.5    1.116  4.633
  5.5    0.     0.     1.179  7.79   0.    ]]; [0.]
3967; [[8.39   0.0902 0.     7.926  1.18   0.     7.867  5.5    1.116  4.633
  5.5    0.     0.     1.179  7.79   0.    ]]; [0.]
3968; [[8.39   0.0902 0.     7.926  1.18   0.     7.867  5.5    1.116  4.633
  5.5    0.     0.     1.179  7.79   0.    ]]; [0.]
3969; [[8.39   0.0902 0.     7.926  1.18   0.     7.867  5.5    1.116  4.633
  5.5    0.     0.     1.179  7.79   0.    ]]; [0.]
3970; [[8.39   0.0902 0.     7.926  1.18   0.     7.867  5.5    1.116  4.633
  5.5    0.     0.     1.179  7.79   0.    ]]; [0.]
3971; [[8.39   0.0902 0.     7.926  1.18   0.     7.867  5.5    1.116  4.633
  5.5    0.     0.     1.179  7.79   0.    ]]; [0.]
3972; [[8.39   0.0902 0.     7.926  1.18   0.     7.867  5.5    1.116  4.633
  5.5    0.     0.     1.179  7.79   0.    ]]; [0.]
3973; [[8.39   0.0902 0.     7.926  1.18   0.     7.867  5.5    1.116  4.633
  5.5    0.     0.     1.179  7.79   0.    ]]; [0.]
3974; [[8.39   0.0902 0.     7.926  1.18   0.     7.867  5.5    1.116  4.633
  5.5    0.     0.     1.179  7.79   0.    ]]; [0.]
3975; [[8.39   0.0902 0.     7.926  1.18   0.     7.867  5.5    1.116  4.633
  5.5    0.     0.     1.179  7.79   0.    ]]; [0.]
3976; [[8.39   0.0902 0.     7.926  1.18   0.     7.867  5.5    1.116  4.633
  5.5    0.     0.     1.179  7.79   0.    ]]; [0.]
3977; [[8.39   0.0902 0.     7.926  1.18   0.     7.867  5.5    1.116  4.633
  5.5    0.     0.     1.179  7.79   0.    ]]; [0.]
3978; [[8.39   0.0902 0.     7.926  1.18   0.     7.867  5.5    1.116  4.633
  5.5    0.     0.     1.179  7.79   0.    ]]; [0.]
3979; [[8.39   0.0902 0.     7.926  1.18   0.     7.867  5.5    1.116  4.633
  5.5    0.     0.     1.179  7.79   0.    ]]; [0.]
3980; [[8.39   0.0902 0.     7.926  1.18   0.     7.867  5.5    1.116  4.633
  5.5    0.     0.     1.179  7.79   0.    ]]; [0.]
3981; [[8.39   0.0902 0.     7.926  1.18   0.     7.867  5.5    1.116  4.633
  5.5    0.     0.     1.179  7.79   0.    ]]; [0.]
3982; [[8.39   0.0902 0.     7.926  1.18   0.     7.867  5.5    1.116  4.633
  5.5    0.     0.     1.179  7.79   0.    ]]; [0.]
3983; [[8.39   0.0902 0.     7.926  1.18   0.     7.867  5.5    1.116  4.633
  5.5    0.     0.     1.179  7.79   0.    ]]; [0.]
3984; [[8.39   0.0902 0.     7.926  1.18   0.     7.867  5.5    1.116  4.633
  5.5    0.     0.     1.179  7.79   0.    ]]; [0.]
3985; [[8.39   0.0902 0.     7.926  1.18   0.     7.867  5.5    1.116  4.633
  5.5    0.     0.     1.179  7.79   0.    ]]; [0.]
3986; [[8.39   0.0902 0.     7.926  1.18   0.     7.867  5.5    1.116  4.633
  5.5    0.     0.     1.179  7.79   0.    ]]; [0.]
3987; [[8.39   0.0902 0.     7.926  1.18   0.     7.867  5.5    1.116  4.633
  5.5    0.     0.     1.179  7.79   0.    ]]; [0.]
3988; [[8.39   0.0902 0.     7.926  1.18   0.     7.867  5.5    1.116  4.633
  5.5    0.     0.     1.179  7.79   0.    ]]; [0.]
3989; [[8.39   0.0902 0.     7.926  1.18   0.     7.867  5.5    1.116  4.633
  5.5    0.     0.     1.179  7.79   0.    ]]; [0.]
3990; [[8.39   0.0902 0.     7.926  1.18   0.     7.867  5.5    1.116  4.633
  5.5    0.     0.     1.179  7.79   0.    ]]; [0.]
3991; [[8.39   0.0902 0.     7.926  1.18   0.     7.867  5.5    1.116  4.633
  5.5    0.     0.     1.179  7.79   0.    ]]; [0.]
3992; [[8.39   0.0902 0.     7.926  1.18   0.     7.867  5.5    1.116  4.633
  5.5    0.     0.     1.179  7.79   0.    ]]; [0.]
3993; [[8.39   0.0902 0.     7.926  1.18   0.     7.867  5.5    1.116  4.633
  5.5    0.     0.     1.179  7.79   0.    ]]; [0.]
3994; [[8.39   0.0902 0.     7.926  1.18   0.     7.867  5.5    1.116  4.633
  5.5    0.     0.     1.179  7.79   0.    ]]; [0.]
3995; [[8.39   0.0902 0.     7.926  1.18   0.     7.867  5.5    1.116  4.633
  5.5    0.     0.     1.179  7.79   0.    ]]; [0.]
3996; [[8.39   0.0902 0.     7.926  1.18   0.     7.867  5.5    1.116  4.633
  5.5    0.     0.     1.179  7.79   0.    ]]; [0.]
3997; [[8.39   0.0902 0.     7.926  1.18   0.     7.867  5.5    1.116  4.633
  5.5    0.     0.     1.179  7.79   0.    ]]; [0.]
3998; [[8.39   0.0902 0.     7.926  1.18   0.     7.867  5.5    1.116  4.633
  5.5    0.     0.     1.179  7.79   0.    ]]; [0.]
3999; [[8.39   0.0902 0.     7.926  1.18   0.     7.867  5.5    1.116  4.633
  5.5    0.     0.     1.179  7.79   0.    ]]; [0.]
4000; [[8.39   0.0902 0.     7.926  1.18   0.     7.867  5.5    1.116  4.633
  5.5    0.     0.     1.179  7.79   0.    ]]; [0.]
4001; [[8.39   0.0902 0.     7.926  1.18   0.     7.867  5.5    1.116  4.633
  5.5    0.     0.     1.179  7.79   0.    ]]; [0.]
4002; [[8.39   0.0902 0.     7.926  1.18   0.     7.867  5.5    1.116  4.633
  5.5    0.     0.     1.179  7.79   0.    ]]; [0.]
4003; [[8.39   0.0902 0.     7.926  1.18   0.     7.867  5.5    1.116  4.633
  5.5    0.     0.     1.179  7.79   0.    ]]; [0.]
4004; [[8.39   0.0902 0.     7.926  1.18   0.     7.867  5.5    1.116  4.633
  5.5    0.     0.     1.179  7.79   0.    ]]; [0.]
4005; [[8.39   0.0902 0.     7.926  1.18   0.     7.867  5.5    1.116  4.633
  5.5    0.     0.     1.179  7.79   0.    ]]; [0.]
4006; [[8.39   0.0902 0.     7.926  1.18   0.     7.867  5.5    1.116  4.633
  5.5    0.     0.     1.179  7.79   0.    ]]; [0.]
4007; [[8.39   0.0902 0.     7.926  1.18   0.     7.867  5.5    1.116  4.633
  5.5    0.     0.     1.179  7.79   0.    ]]; [0.]
4008; [[8.39   0.0902 0.     7.926  1.18   0.     7.867  5.5    1.116  4.633
  5.5    0.     0.     1.179  7.79   0.    ]]; [0.]
4009; [[8.39   0.0902 0.     7.926  1.18   0.     7.867  5.5    1.116  4.633
  5.5    0.     0.     1.179  7.79   0.    ]]; [0.]
4010; [[8.39   0.0902 0.     7.926  1.18   0.     7.867  5.5    1.116  4.633
  5.5    0.     0.     1.179  7.79   0.    ]]; [0.]
4011; [[8.39   0.0902 0.     7.926  1.18   0.     7.867  5.5    1.116  4.633
  5.5    0.     0.     1.179  7.79   0.    ]]; [0.]
4012; [[8.39   0.0902 0.     7.926  1.18   0.     7.867  5.5    1.116  4.633
  5.5    0.     0.     1.179  7.79   0.    ]]; [0.]
4013; [[8.39   0.0902 0.     7.926  1.18   0.     7.867  5.5    1.116  4.633
  5.5    0.     0.     1.179  7.79   0.    ]]; [0.]
4014; [[8.39   0.0902 0.     7.926  1.18   0.     7.867  5.5    1.116  4.633
  5.5    0.     0.     1.179  7.79   0.    ]]; [0.]
4015; [[8.39   0.0902 0.     7.926  1.18   0.     7.867  5.5    1.116  4.633
  5.5    0.     0.     1.179  7.79   0.    ]]; [0.]
4016; [[8.39   0.0902 0.     7.926  1.18   0.     7.867  5.5    1.116  4.633
  5.5    0.     0.     1.179  7.79   0.    ]]; [0.]
4017; [[8.39   0.0902 0.     7.926  1.18   0.     7.867  5.5    1.116  4.633
  5.5    0.     0.     1.179  7.79   0.    ]]; [0.]
4018; [[8.39   0.0902 0.     7.926  1.18   0.     7.867  5.5    1.116  4.633
  5.5    0.     0.     1.179  7.79   0.    ]]; [0.]
4019; [[8.39   0.0902 0.     7.926  1.18   0.     7.867  5.5    1.116  4.633
  5.5    0.     0.     1.179  7.79   0.    ]]; [0.]
4020; [[8.39   0.0902 0.     7.926  1.18   0.     7.867  5.5    1.116  4.633
  5.5    0.     0.     1.179  7.79   0.    ]]; [0.]
4021; [[8.39   0.0902 0.     7.926  1.18   0.     7.867  5.5    1.116  4.633
  5.5    0.     0.     1.179  7.79   0.    ]]; [0.]
4022; [[8.39   0.0902 0.     7.926  1.18   0.     7.867  5.5    1.116  4.633
  5.5    0.     0.     1.179  7.79   0.    ]]; [0.]
4023; [[8.39   0.0902 0.     7.926  1.18   0.     7.867  5.5    1.116  4.633
  5.5    0.     0.     1.179  7.79   0.    ]]; [0.]
4024; [[8.39   0.0902 0.     7.926  1.18   0.     7.867  5.5    1.116  4.633
  5.5    0.     0.     1.179  7.79   0.    ]]; [0.]
4025; [[8.39   0.0902 0.     7.926  1.18   0.     7.867  5.5    1.116  4.633
  5.5    0.     0.     1.179  7.79   0.    ]]; [0.]
4026; [[8.39   0.0902 0.     7.926  1.18   0.     7.867  5.5    1.116  4.633
  5.5    0.     0.     1.179  7.79   0.    ]]; [0.]
4027; [[8.39   0.0902 0.     7.926  1.18   0.     7.867  5.5    1.116  4.633
  5.5    0.     0.     1.179  7.79   0.    ]]; [0.]
4028; [[8.39   0.0902 0.     7.926  1.18   0.     7.867  5.5    1.116  4.633
  5.5    0.     0.     1.179  7.79   0.    ]]; [0.]
4029; [[8.39   0.0902 0.     7.926  1.18   0.     7.867  5.5    1.116  4.633
  5.5    0.     0.     1.179  7.79   0.    ]]; [0.]
4030; [[8.39   0.0902 0.     7.926  1.18   0.     7.867  5.5    1.116  4.633
  5.5    0.     0.     1.179  7.79   0.    ]]; [0.]
4031; [[8.39   0.0902 0.     7.926  1.18   0.     7.867  5.5    1.116  4.633
  5.5    0.     0.     1.179  7.79   0.    ]]; [0.]
4032; [[8.39   0.0902 0.     7.926  1.18   0.     7.867  5.5    1.116  4.633
  5.5    0.     0.     1.179  7.79   0.    ]]; [0.]
4033; [[8.39   0.0902 0.     7.926  1.18   0.     7.867  5.5    1.116  4.633
  5.5    0.     0.     1.179  7.79   0.    ]]; [0.]
4034; [[8.39   0.0902 0.     7.926  1.18   0.     7.867  5.5    1.116  4.633
  5.5    0.     0.     1.179  7.79   0.    ]]; [0.]
4035; [[8.39   0.0902 0.     7.926  1.18   0.     7.867  5.5    1.116  4.633
  5.5    0.     0.     1.179  7.79   0.    ]]; [0.]
4036; [[8.39   0.0902 0.     7.926  1.18   0.     7.867  5.5    1.116  4.633
  5.5    0.     0.     1.179  7.79   0.    ]]; [0.]
4037; [[8.39   0.0902 0.     7.926  1.18   0.     7.867  5.5    1.116  4.633
  5.5    0.     0.     1.179  7.79   0.    ]]; [0.]
4038; [[8.39   0.0902 0.     7.926  1.18   0.     7.867  5.5    1.116  4.633
  5.5    0.     0.     1.179  7.79   0.    ]]; [0.]
4039; [[8.39   0.0902 0.     7.926  1.18   0.     7.867  5.5    1.116  4.633
  5.5    0.     0.     1.179  7.79   0.    ]]; [0.]
4040; [[8.39   0.0902 0.     7.926  1.18   0.     7.867  5.5    1.116  4.633
  5.5    0.     0.     1.179  7.79   0.    ]]; [0.]
4041; [[8.39   0.0902 0.     7.926  1.18   0.     7.867  5.5    1.116  4.633
  5.5    0.     0.     1.179  7.79   0.    ]]; [0.]
4042; [[8.39   0.0902 0.     7.926  1.18   0.     7.867  5.5    1.116  4.633
  5.5    0.     0.     1.179  7.79   0.    ]]; [0.]
4043; [[8.39   0.0902 0.     7.926  1.18   0.     7.867  5.5    1.116  4.633
  5.5    0.     0.     1.179  7.79   0.    ]]; [0.]
4044; [[8.39   0.0902 0.     7.926  1.18   0.     7.867  5.5    1.116  4.633
  5.5    0.     0.     1.179  7.79   0.    ]]; [0.]
4045; [[8.39   0.0902 0.     7.926  1.18   0.     7.867  5.5    1.116  4.633
  5.5    0.     0.     1.179  7.79   0.    ]]; [0.]
4046; [[8.39   0.0902 0.     7.926  1.18   0.     7.867  5.5    1.116  4.633
  5.5    0.     0.     1.179  7.79   0.    ]]; [0.]
4047; [[8.39   0.0902 0.     7.926  1.18   0.     7.867  5.5    1.116  4.633
  5.5    0.     0.     1.179  7.79   0.    ]]; [0.]
4048; [[8.39   0.0902 0.     7.926  1.18   0.     7.867  5.5    1.116  4.633
  5.5    0.     0.     1.179  7.79   0.    ]]; [0.]
4049; [[8.39   0.0902 0.     7.926  1.18   0.     7.867  5.5    1.116  4.633
  5.5    0.     0.     1.179  7.79   0.    ]]; [0.]
4050; [[8.39   0.0902 0.     7.926  1.18   0.     7.867  5.5    1.116  4.633
  5.5    0.     0.     1.179  7.79   0.    ]]; [0.]
4051; [[8.39   0.0902 0.     7.926  1.18   0.     7.867  5.5    1.116  4.633
  5.5    0.     0.     1.179  7.79   0.    ]]; [0.]
4052; [[8.39   0.0902 0.     7.926  1.18   0.     7.867  5.5    1.116  4.633
  5.5    0.     0.     1.179  7.79   0.    ]]; [0.]
4053; [[8.39   0.0902 0.     7.926  1.18   0.     7.867  5.5    1.116  4.633
  5.5    0.     0.     1.179  7.79   0.    ]]; [0.]
4054; [[8.39   0.0902 0.     7.926  1.18   0.     7.867  5.5    1.116  4.633
  5.5    0.     0.     1.179  7.79   0.    ]]; [0.]
4055; [[8.39   0.0902 0.     7.926  1.18   0.     7.867  5.5    1.116  4.633
  5.5    0.     0.     1.179  7.79   0.    ]]; [0.]
4056; [[8.39   0.0902 0.     7.926  1.18   0.     7.867  5.5    1.116  4.633
  5.5    0.     0.     1.179  7.79   0.    ]]; [0.]
4057; [[8.39   0.0902 0.     7.926  1.18   0.     7.867  5.5    1.116  4.633
  5.5    0.     0.     1.179  7.79   0.    ]]; [0.]
4058; [[8.39   0.0902 0.     7.926  1.18   0.     7.867  5.5    1.116  4.633
  5.5    0.     0.     1.179  7.79   0.    ]]; [0.]
4059; [[8.39   0.0902 0.     7.926  1.18   0.     7.867  5.5    1.116  4.633
  5.5    0.     0.     1.179  7.79   0.    ]]; [0.]
4060; [[8.39   0.0902 0.     7.926  1.18   0.     7.867  5.5    1.116  4.633
  5.5    0.     0.     1.179  7.79   0.    ]]; [0.]
4061; [[8.39   0.0902 0.     7.926  1.18   0.     7.867  5.5    1.116  4.633
  5.5    0.     0.     1.179  7.79   0.    ]]; [0.]
4062; [[8.39   0.0902 0.     7.926  1.18   0.     7.867  5.5    1.116  4.633
  5.5    0.     0.     1.179  7.79   0.    ]]; [0.]
4063; [[8.39   0.0902 0.     7.926  1.18   0.     7.867  5.5    1.116  4.633
  5.5    0.     0.     1.179  7.79   0.    ]]; [0.]
4064; [[8.39   0.0902 0.     7.926  1.18   0.     7.867  5.5    1.116  4.633
  5.5    0.     0.     1.179  7.79   0.    ]]; [0.]
4065; [[8.39   0.0902 0.     7.926  1.18   0.     7.867  5.5    1.116  4.633
  5.5    0.     0.     1.179  7.79   0.    ]]; [0.]
4066; [[8.39   0.0902 0.     7.926  1.18   0.     7.867  5.5    1.116  4.633
  5.5    0.     0.     1.179  7.79   0.    ]]; [0.]
4067; [[8.39   0.0902 0.     7.926  1.18   0.     7.867  5.5    1.116  4.633
  5.5    0.     0.     1.179  7.79   0.    ]]; [0.]
4068; [[8.39   0.0902 0.     7.926  1.18   0.     7.867  5.5    1.116  4.633
  5.5    0.     0.     1.179  7.79   0.    ]]; [0.]
4069; [[8.39   0.0902 0.     7.926  1.18   0.     7.867  5.5    1.116  4.633
  5.5    0.     0.     1.179  7.79   0.    ]]; [0.]
4070; [[8.39   0.0902 0.     7.926  1.18   0.     7.867  5.5    1.116  4.633
  5.5    0.     0.     1.179  7.79   0.    ]]; [0.]
4071; [[8.39   0.0902 0.     7.926  1.18   0.     7.867  5.5    1.116  4.633
  5.5    0.     0.     1.179  7.79   0.    ]]; [0.]
4072; [[8.39   0.0902 0.     7.926  1.18   0.     7.867  5.5    1.116  4.633
  5.5    0.     0.     1.179  7.79   0.    ]]; [0.]
4073; [[8.39   0.0902 0.     7.926  1.18   0.     7.867  5.5    1.116  4.633
  5.5    0.     0.     1.179  7.79   0.    ]]; [0.]
4074; [[8.39   0.0902 0.     7.926  1.18   0.     7.867  5.5    1.116  4.633
  5.5    0.     0.     1.179  7.79   0.    ]]; [0.]
