Connecting to host 10.0.0.2, port 5202
[  4] local 10.0.0.1 port 46112 connected to 10.0.0.2 port 5202
[ ID] Interval           Transfer     Bandwidth       Retr  Cwnd
[  4]   0.00-1.00   sec   348 KBytes  2.85 Mbits/sec    0   55.1 KBytes       
[  4]  50.00-51.00  sec  1.25 MBytes  10.5 Mbits/sec    0    643 KBytes       
[  4]  51.00-52.00  sec  1.25 MBytes  10.5 Mbits/sec    0    686 KBytes       
[  4]  52.00-53.00  sec  1.25 MBytes  10.5 Mbits/sec    0    727 KBytes       
[  4]  53.00-54.01  sec  1.25 MBytes  10.4 Mbits/sec    0    752 KBytes       
[  4]  54.01-55.00  sec  1.21 MBytes  10.3 Mbits/sec    0    765 KBytes       
[  4]  55.00-56.00  sec  1.18 MBytes  9.91 Mbits/sec    0    772 KBytes       
[  4]  56.00-57.00  sec  1.12 MBytes  9.38 Mbits/sec    0    773 KBytes       
[  4]  57.00-58.00  sec  1.12 MBytes  9.38 Mbits/sec    0    773 KBytes       
[  4]  58.00-59.00  sec  1.18 MBytes  9.91 Mbits/sec    0    778 KBytes       
[  4]  59.00-60.00  sec  1.12 MBytes  9.39 Mbits/sec    0    786 KBytes       
[  4]  60.00-61.00  sec  1.12 MBytes  9.39 Mbits/sec    0    803 KBytes       
[  4]  61.00-62.00  sec  1.12 MBytes  9.38 Mbits/sec    0    833 KBytes       
[  4]  62.00-63.00  sec  1.12 MBytes  9.38 Mbits/sec    0    877 KBytes       
[  4]  63.00-64.00  sec  1.12 MBytes  9.38 Mbits/sec    0    939 KBytes       
[  4]  64.00-65.00  sec  1.12 MBytes  9.39 Mbits/sec    0   1021 KBytes       
[  4]  65.00-66.00  sec  1.12 MBytes  9.38 Mbits/sec    0   1.10 MBytes       
[  4]  66.00-67.00  sec  1.06 MBytes  8.87 Mbits/sec    0   1.22 MBytes       
[  4]  67.00-68.00  sec  1.06 MBytes  8.86 Mbits/sec    0   1.38 MBytes       
[  4]  68.00-69.00  sec  1.25 MBytes  10.5 Mbits/sec    0   1.55 MBytes       
[  4]  69.00-70.00  sec  1.25 MBytes  10.5 Mbits/sec    0   1.76 MBytes       
[  4]  70.00-71.00  sec  2.50 MBytes  21.0 Mbits/sec    0   1.99 MBytes       
[  4]  71.00-72.00  sec  1.25 MBytes  10.5 Mbits/sec    0   2.27 MBytes       
[  4]  72.00-72.00  sec  0.00 Bytes  0.00 bits/sec    0   2.27 MBytes       
- - - - - - - - - - - - - - - - - - - - - - - - -
[ ID] Interval           Transfer     Bandwidth       Retr
[  4]   0.00-72.00  sec  50.8 MBytes  5.92 Mbits/sec  1505             sender
[  4]   0.00-72.00  sec  43.7 MBytes  5.10 Mbits/sec                  receiver

iperf Done.
