Connecting to host 10.0.0.2, port 5205
[  4] local 10.0.0.1 port 46118 connected to 10.0.0.2 port 5205
[ ID] Interval           Transfer     Bandwidth       Retr  Cwnd
[  4]   0.00-1.01   sec   157 KBytes  1.27 Mbits/sec    0   32.5 KBytes       
[  4]  39.00-40.00  sec  63.6 KBytes   521 Kbits/sec    0    225 KBytes       
[  4]  40.00-41.00  sec   127 KBytes  1.04 Mbits/sec    0    246 KBytes       
[  4]  41.00-42.00  sec   127 KBytes  1.04 Mbits/sec    0    267 KBytes       
[  4]  42.00-43.02  sec   127 KBytes  1.02 Mbits/sec    0    280 KBytes       
[  4]  43.02-44.00  sec   127 KBytes  1.06 Mbits/sec    0    287 KBytes       
[  4]  44.00-45.15  sec  0.00 Bytes  0.00 bits/sec    0    288 KBytes       
[  4]  45.15-46.00  sec  0.00 Bytes  0.00 bits/sec    0    288 KBytes       
[  4]  46.00-47.00  sec  0.00 Bytes  0.00 bits/sec    0    288 KBytes       
[  4]  47.00-48.00  sec  0.00 Bytes  0.00 bits/sec   30   25.5 KBytes       
[  4]  48.00-49.00  sec   255 KBytes  2.09 Mbits/sec  174    201 KBytes       
[  4]  49.00-50.00  sec   827 KBytes  6.78 Mbits/sec    0    222 KBytes       
[  4]  50.00-51.00  sec   573 KBytes  4.69 Mbits/sec    0    236 KBytes       
[  4]  51.00-52.00  sec   255 KBytes  2.09 Mbits/sec    0    240 KBytes       
[  4]  52.00-53.00  sec   255 KBytes  2.09 Mbits/sec    0    243 KBytes       
[  4]  53.00-54.00  sec   191 KBytes  1.56 Mbits/sec    0    245 KBytes       
[  4]  54.00-55.00  sec   255 KBytes  2.09 Mbits/sec    0    246 KBytes       
[  4]  55.00-56.00  sec   255 KBytes  2.08 Mbits/sec    0    250 KBytes       
[  4]  56.00-57.00  sec   255 KBytes  2.08 Mbits/sec    0    262 KBytes       
[  4]  57.00-58.00  sec   255 KBytes  2.09 Mbits/sec    0    281 KBytes       
[  4]  58.00-59.00  sec   318 KBytes  2.61 Mbits/sec    0    318 KBytes       
[  4]  59.00-60.00  sec   509 KBytes  4.17 Mbits/sec    0    363 KBytes       
[  4]  60.00-61.00  sec   445 KBytes  3.65 Mbits/sec    0    410 KBytes       
[  4]  61.00-62.00  sec   827 KBytes  6.78 Mbits/sec    0    502 KBytes       
[  4]  62.00-62.00  sec  0.00 Bytes  0.00 bits/sec    0    502 KBytes       
- - - - - - - - - - - - - - - - - - - - - - - - -
[ ID] Interval           Transfer     Bandwidth       Retr
[  4]   0.00-62.00  sec  10.0 MBytes  1.36 Mbits/sec  342             sender
[  4]   0.00-62.00  sec  7.78 MBytes  1.05 Mbits/sec                  receiver

iperf Done.
