11,00:00:00:00:00:03-00:00:00:00:00:01-2-0x800,0,10014112,5,150076,13,2019-09-15 15:51:12.574013
11,00:00:00:00:00:01-00:00:00:00:00:03-1-0x800,0,1595293204,5,36986,3,2019-09-15 15:51:12.574015
11,00:00:00:00:00:04-00:00:00:00:00:01-2-0x800,0,3098156,5,46930,7,2019-09-15 15:51:12.574018
11,00:00:00:00:00:04-00:00:00:00:00:01-2-0x800,0,3098156,5,46930,7,2019-09-15 15:51:12.574021
11,00:00:00:00:00:03-00:00:00:00:00:01-1-0x800,0,1577796,5,23906,3,2019-09-15 15:51:12.574025
11,00:00:00:00:00:01-00:00:00:00:00:04-3-0x800,0,2698432224,5,82700,7,2019-09-15 15:51:12.574028
11,00:00:00:00:00:02-00:00:00:00:00:01-1-0x800,0,3686760,5,55770,13,2019-09-15 15:51:12.574031
11,00:00:00:00:00:01-00:00:00:00:00:03-2-0x800,0,3372641732,5,167010,13,2019-09-15 15:51:12.574033
11,00:00:00:00:00:03-00:00:00:00:00:01-1-0x800,0,10014038,5,150075,13,2019-09-15 15:51:12.574035
11,00:00:00:00:00:01-00:00:00:00:00:03-2-0x800,0,1595293278,5,36987,3,2019-09-15 15:51:12.574038
11,00:00:00:00:00:04-00:00:00:00:00:01-1-0x800,0,3098082,5,46929,7,2019-09-15 15:51:12.574041
11,00:00:00:00:00:01-00:00:00:00:00:02-3-0x800,0,4957126986,5,123093,13,2019-09-15 15:51:12.574043
11,00:00:00:00:00:02-00:00:00:00:00:01-3-0x800,0,3686760,5,55770,13,2019-09-15 15:51:12.574046
11,00:00:00:00:00:01-00:00:00:00:00:02-1-0x800,0,4957126912,5,123092,13,2019-09-15 15:51:12.574048
12,00:00:00:00:00:01-00:00:00:00:00:04-1-0x800,0,1305919022,5,23443,3,2019-09-15 15:51:18.595431
12,00:00:00:00:00:04-00:00:00:00:00:01-2-0x800,0,384186,5,5821,3,2019-09-15 15:51:18.595441
12,00:00:00:00:00:01-00:00:00:00:00:04-1-0x800,0,3920484668,5,104106,13,2019-09-15 15:51:18.595445
12,00:00:00:00:00:04-00:00:00:00:00:01-2-0x800,0,3422228,5,51840,13,2019-09-15 15:51:18.595449
12,00:00:00:00:00:02-00:00:00:00:00:01-2-0x800,0,6766254,5,102429,19,2019-09-15 15:51:18.595454
12,00:00:00:00:00:04-00:00:00:00:00:01-2-0x800,0,384260,5,5822,3,2019-09-15 15:51:18.595457
12,00:00:00:00:00:01-00:00:00:00:00:04-4-0x800,0,1305919096,5,23444,3,2019-09-15 15:51:18.595461
12,00:00:00:00:00:03-00:00:00:00:00:01-2-0x800,0,4334318,5,65671,9,2019-09-15 15:51:18.595467
12,00:00:00:00:00:01-00:00:00:00:00:04-4-0x800,0,3920484742,5,104107,13,2019-09-15 15:51:18.595471
12,00:00:00:00:00:01-00:00:00:00:00:02-5-0x800,0,7319437248,5,175580,19,2019-09-15 15:51:18.595475
12,00:00:00:00:00:04-00:00:00:00:00:01-4-0x800,0,384260,5,5822,3,2019-09-15 15:51:18.595479
