14,00:00:00:00:00:01-00:00:00:00:00:02-1-0x800,0,60711420,5,919870,78
15,00:00:00:00:00:01-00:00:00:00:00:02-5-0x800,0,65666708,5,994950,84
15,00:00:00:00:00:02-00:00:00:00:00:01-2-0x800,0,229466967960,5,4043552,84
15,00:00:00:00:00:02-00:00:00:00:00:01-1-0x800,0,229466967886,5,4043551,84
15,00:00:00:00:00:01-00:00:00:00:00:02-3-0x800,0,65666634,5,994949,84
15,00:00:00:00:00:02-00:00:00:00:00:01-3-0x800,0,229466967960,5,4043552,84
15,00:00:00:00:00:01-00:00:00:00:00:02-1-0x800,0,65666634,5,994949,84
16,00:00:00:00:00:01-00:00:00:00:00:02-5-0x806,0,42,5,1,2
16,00:00:00:00:00:02-00:00:00:00:00:01-2-0x806,0,42,5,1,2
16,00:00:00:00:00:01-00:00:00:00:00:02-5-0x800,0,70518104,5,1068456,90
16,00:00:00:00:00:02-00:00:00:00:00:01-2-0x800,0,247773804564,5,4364210,90
16,00:00:00:00:00:01-00:00:00:00:00:02-3-0x806,0,42,5,1,2
16,00:00:00:00:00:02-00:00:00:00:00:01-1-0x806,0,0,5,0,2
16,00:00:00:00:00:02-00:00:00:00:00:01-1-0x800,0,247773804490,5,4364209,90
16,00:00:00:00:00:01-00:00:00:00:00:02-3-0x800,0,70518030,5,1068455,90
16,00:00:00:00:00:01-00:00:00:00:00:02-1-0x806,0,0,5,0,2
16,00:00:00:00:00:02-00:00:00:00:00:01-3-0x806,0,0,5,0,2
16,00:00:00:00:00:02-00:00:00:00:00:01-3-0x800,0,247773804564,5,4364210,90
16,00:00:00:00:00:01-00:00:00:00:00:02-1-0x800,0,70518030,5,1068455,90
17,00:00:00:00:00:01-00:00:00:00:00:02-5-0x800,0,75515558,5,1144175,96
17,00:00:00:00:00:02-00:00:00:00:00:01-2-0x800,0,266630870318,5,4694547,96
17,00:00:00:00:00:02-00:00:00:00:00:01-1-0x800,0,266630870244,5,4694546,96
17,00:00:00:00:00:01-00:00:00:00:00:02-3-0x800,0,75515484,5,1144174,96
17,00:00:00:00:00:02-00:00:00:00:00:01-3-0x800,0,266630870318,5,4694547,96
17,00:00:00:00:00:01-00:00:00:00:00:02-1-0x800,0,75515484,5,1144174,96
18,00:00:00:00:00:01-00:00:00:00:00:02-5-0x800,0,80232314,5,1215641,102
