snapshot,link_A_usage_rate,link_B_usage_rate,link_C_usage_rate,link_D_usage_rate,link_E_usage_rate,link_F_usage_rate,link_A_usage_rate_bw,link_B_usage_rate_bw,link_C_usage_rate_bw,link_D_usage_rate_bw,link_E_usage_rate_bw,link_F_usage_rate_bw
361,2620.215738,0.0,2620.2145317,6e-06,0.0,0.6941224,2498.832452774048,0.0,2498.83130235672,5.7220458984375e-06,0.0,0.6619667053222656
362,2620.215738,0.0,2620.2145317,6e-06,0.0,0.6941224,2498.832452774048,0.0,2498.83130235672,5.7220458984375e-06,0.0,0.6619667053222656
363,2620.215738,0.0,2620.2145317,6e-06,0.0,0.6941224,2498.832452774048,0.0,2498.83130235672,5.7220458984375e-06,0.0,0.6619667053222656
364,2620.215738,0.0,2620.2145317,6e-06,0.0,0.6941224,2498.832452774048,0.0,2498.83130235672,5.7220458984375e-06,0.0,0.6619667053222656
365,2620.215738,0.0,2620.2145317,6e-06,0.0,0.6941224,2498.832452774048,0.0,2498.83130235672,5.7220458984375e-06,0.0,0.6619667053222656
366,2620.215738,0.0,2620.2145317,6e-06,0.0,0.6941224,2498.832452774048,0.0,2498.83130235672,5.7220458984375e-06,0.0,0.6619667053222656
367,2620.215738,0.0,2620.2145317,6e-06,0.0,0.6941224,2498.832452774048,0.0,2498.83130235672,5.7220458984375e-06,0.0,0.6619667053222656
368,2620.215738,0.0,2620.2145317,6e-06,0.0,0.6941224,2498.832452774048,0.0,2498.83130235672,5.7220458984375e-06,0.0,0.6619667053222656
369,2405.3652819,0.0,2405.3655629,6e-06,0.0,0.6372905,2293.9350909233094,0.0,2293.9353589057923,5.7220458984375e-06,0.0,0.6077675819396973
370,2405.3652819,0.0,2405.3655629,6e-06,0.0,0.6372905,2293.9350909233094,0.0,2293.9353589057923,5.7220458984375e-06,0.0,0.6077675819396973
371,2405.3652819,0.0,2405.3655629,6e-06,0.0,0.6372905,2293.9350909233094,0.0,2293.9353589057923,5.7220458984375e-06,0.0,0.6077675819396973
372,2405.3652819,0.0,2405.3655629,6e-06,0.0,0.6372905,2293.9350909233094,0.0,2293.9353589057923,5.7220458984375e-06,0.0,0.6077675819396973
373,2405.3652819,0.0,2405.3655629,6e-06,0.0,0.6372905,2293.9350909233094,0.0,2293.9353589057923,5.7220458984375e-06,0.0,0.6077675819396973
374,2405.3652819,0.0,2405.3655629,6e-06,0.0,0.6372905,2293.9350909233094,0.0,2293.9353589057923,5.7220458984375e-06,0.0,0.6077675819396973
375,2405.3652819,0.0,2405.3655629,6e-06,0.0,0.6372905,2293.9350909233094,0.0,2293.9353589057923,5.7220458984375e-06,0.0,0.6077675819396973
376,2405.3652819,0.0,2405.3655629,6e-06,0.0,0.6372905,2293.9350909233094,0.0,2293.9353589057923,5.7220458984375e-06,0.0,0.6077675819396973
377,2405.3652819,0.0,2405.3655629,6e-06,0.0,0.6372905,2293.9350909233094,0.0,2293.9353589057923,5.7220458984375e-06,0.0,0.6077675819396973
378,2405.3652819,0.0,2405.3655629,6e-06,0.0,0.6372905,2293.9350909233094,0.0,2293.9353589057923,5.7220458984375e-06,0.0,0.6077675819396973
379,2279.8459616,0.0,2279.8457077,3.4e-06,0.0,0.6006909,2174.2305389404296,0.0,2174.2302968025206,3.24249267578125e-06,0.0,0.5728634834289551
380,2279.8459616,0.0,2279.8457077,3.4e-06,0.0,0.6006909,2174.2305389404296,0.0,2174.2302968025206,3.24249267578125e-06,0.0,0.5728634834289551
381,2279.8459616,0.0,2279.8457077,3.4e-06,0.0,0.6006909,2174.2305389404296,0.0,2174.2302968025206,3.24249267578125e-06,0.0,0.5728634834289551
382,2279.8459616,0.0,2279.8457077,3.4e-06,0.0,0.6006909,2174.2305389404296,0.0,2174.2302968025206,3.24249267578125e-06,0.0,0.5728634834289551
383,2279.8459616,0.0,2279.8457077,3.4e-06,0.0,0.6006909,2174.2305389404296,0.0,2174.2302968025206,3.24249267578125e-06,0.0,0.5728634834289551
384,2279.8459616,0.0,2279.8457077,3.4e-06,0.0,0.6006909,2174.2305389404296,0.0,2174.2302968025206,3.24249267578125e-06,0.0,0.5728634834289551
385,2279.8459616,0.0,2279.8457077,3.4e-06,0.0,0.6006909,2174.2305389404296,0.0,2174.2302968025206,3.24249267578125e-06,0.0,0.5728634834289551
386,2279.8459616,0.0,2279.8457077,3.4e-06,0.0,0.6006909,2174.2305389404296,0.0,2174.2302968025206,3.24249267578125e-06,0.0,0.5728634834289551
387,2279.8459616,0.0,2279.8457077,3.4e-06,0.0,0.6006909,2174.2305389404296,0.0,2174.2302968025206,3.24249267578125e-06,0.0,0.5728634834289551
388,2344.7266742,0.0,2344.724427,6e-06,0.0,0.6209333,2236.105608177185,0.0,2236.1034650802612,5.7220458984375e-06,0.0,0.592168140411377
389,2344.7266742,0.0,2344.724427,6e-06,0.0,0.6209333,2236.105608177185,0.0,2236.1034650802612,5.7220458984375e-06,0.0,0.592168140411377
390,2344.7266742,0.0,2344.724427,6e-06,0.0,0.6209333,2236.105608177185,0.0,2236.1034650802612,5.7220458984375e-06,0.0,0.592168140411377
391,2344.7266742,0.0,2344.724427,6e-06,0.0,0.6209333,2236.105608177185,0.0,2236.1034650802612,5.7220458984375e-06,0.0,0.592168140411377
392,2344.7266742,0.0,2344.724427,6e-06,0.0,0.6209333,2236.105608177185,0.0,2236.1034650802612,5.7220458984375e-06,0.0,0.592168140411377
393,2344.7266742,0.0,2344.724427,6e-06,0.0,0.6209333,2236.105608177185,0.0,2236.1034650802612,5.7220458984375e-06,0.0,0.592168140411377
394,2344.7266742,0.0,2344.724427,6e-06,0.0,0.6209333,2236.105608177185,0.0,2236.1034650802612,5.7220458984375e-06,0.0,0.592168140411377
395,2344.7266742,0.0,2344.724427,6e-06,0.0,0.6209333,2236.105608177185,0.0,2236.1034650802612,5.7220458984375e-06,0.0,0.592168140411377
396,2344.7266742,0.0,2344.724427,6e-06,0.0,0.6209333,2236.105608177185,0.0,2236.1034650802612,5.7220458984375e-06,0.0,0.592168140411377
397,2344.7266742,0.0,2344.724427,6e-06,0.0,0.6209333,2236.105608177185,0.0,2236.1034650802612,5.7220458984375e-06,0.0,0.592168140411377
398,2345.8893627,0.0,2345.8899046,6e-06,0.0,0.6216577,2237.214434337616,0.0,2237.214951133728,5.7220458984375e-06,0.0,0.5928589820861816
399,2345.8893627,0.0,2345.8899046,6e-06,0.0,0.6216577,2237.214434337616,0.0,2237.214951133728,5.7220458984375e-06,0.0,0.5928589820861816
400,2345.8893627,0.0,2345.8899046,6e-06,0.0,0.6216577,2237.214434337616,0.0,2237.214951133728,5.7220458984375e-06,0.0,0.5928589820861816
401,2345.8893627,0.0,2345.8899046,6e-06,0.0,0.6216577,2237.214434337616,0.0,2237.214951133728,5.7220458984375e-06,0.0,0.5928589820861816
402,2345.8893627,0.0,2345.8899046,6e-06,0.0,0.6216577,2237.214434337616,0.0,2237.214951133728,5.7220458984375e-06,0.0,0.5928589820861816
403,2345.8893627,0.0,2345.8899046,6e-06,0.0,0.6216577,2237.214434337616,0.0,2237.214951133728,5.7220458984375e-06,0.0,0.5928589820861816
404,2345.8893627,0.0,2345.8899046,6e-06,0.0,0.6216577,2237.214434337616,0.0,2237.214951133728,5.7220458984375e-06,0.0,0.5928589820861816
405,2345.8893627,0.0,2345.8899046,6e-06,0.0,0.6216577,2237.214434337616,0.0,2237.214951133728,5.7220458984375e-06,0.0,0.5928589820861816
406,2345.8893627,0.0,2345.8899046,6e-06,0.0,0.6216577,2237.214434337616,0.0,2237.214951133728,5.7220458984375e-06,0.0,0.5928589820861816
407,2345.8893627,0.0,2345.8899046,6e-06,0.0,0.6216577,2237.214434337616,0.0,2237.214951133728,5.7220458984375e-06,0.0,0.5928589820861816
408,2214.2541196,0.0,2214.2542414,3.4e-06,0.0,0.6511415,2111.677283859253,0.0,2111.6774000167848,3.24249267578125e-06,0.0,0.6209769248962402
409,2214.2541196,0.0,2214.2542414,3.4e-06,0.0,0.6511415,2111.677283859253,0.0,2111.6774000167848,3.24249267578125e-06,0.0,0.6209769248962402
410,2214.2541196,0.0,2214.2542414,3.4e-06,0.0,0.6511415,2111.677283859253,0.0,2111.6774000167848,3.24249267578125e-06,0.0,0.6209769248962402
411,2214.2541196,0.0,2214.2542414,3.4e-06,0.0,0.6511415,2111.677283859253,0.0,2111.6774000167848,3.24249267578125e-06,0.0,0.6209769248962402
412,2214.2541196,0.0,2214.2542414,3.4e-06,0.0,0.6511415,2111.677283859253,0.0,2111.6774000167848,3.24249267578125e-06,0.0,0.6209769248962402
413,2214.2541196,0.0,2214.2542414,3.4e-06,0.0,0.6511415,2111.677283859253,0.0,2111.6774000167848,3.24249267578125e-06,0.0,0.6209769248962402
414,2214.2541196,0.0,2214.2542414,3.4e-06,0.0,0.6511415,2111.677283859253,0.0,2111.6774000167848,3.24249267578125e-06,0.0,0.6209769248962402
415,2214.2541196,0.0,2214.2542414,3.4e-06,0.0,0.6511415,2111.677283859253,0.0,2111.6774000167848,3.24249267578125e-06,0.0,0.6209769248962402
416,2214.2541196,0.0,2214.2542414,3.4e-06,0.0,0.6511415,2111.677283859253,0.0,2111.6774000167848,3.24249267578125e-06,0.0,0.6209769248962402
417,2214.2541196,0.0,2214.2542414,3.4e-06,0.0,0.6511415,2111.677283859253,0.0,2111.6774000167848,3.24249267578125e-06,0.0,0.6209769248962402
418,2289.3796658,0.0,2289.3792159,6e-06,0.0,0.6067258,2183.3225877761843,0.0,2183.322158718109,5.7220458984375e-06,0.0,0.5786188125610352
419,2289.3796658,0.0,2289.3792159,6e-06,0.0,0.6067258,2183.3225877761843,0.0,2183.322158718109,5.7220458984375e-06,0.0,0.5786188125610352
420,2289.3796658,0.0,2289.3792159,6e-06,0.0,0.6067258,2183.3225877761843,0.0,2183.322158718109,5.7220458984375e-06,0.0,0.5786188125610352
421,2289.3796658,0.0,2289.3792159,6e-06,0.0,0.6067258,2183.3225877761843,0.0,2183.322158718109,5.7220458984375e-06,0.0,0.5786188125610352
422,2289.3796658,0.0,2289.3792159,6e-06,0.0,0.6067258,2183.3225877761843,0.0,2183.322158718109,5.7220458984375e-06,0.0,0.5786188125610352
423,2289.3796658,0.0,2289.3792159,6e-06,0.0,0.6067258,2183.3225877761843,0.0,2183.322158718109,5.7220458984375e-06,0.0,0.5786188125610352
424,2289.3796658,0.0,2289.3792159,6e-06,0.0,0.6067258,2183.3225877761843,0.0,2183.322158718109,5.7220458984375e-06,0.0,0.5786188125610352
425,2289.3796658,0.0,2289.3792159,6e-06,0.0,0.6067258,2183.3225877761843,0.0,2183.322158718109,5.7220458984375e-06,0.0,0.5786188125610352
426,2289.3796658,0.0,2289.3792159,6e-06,0.0,0.6067258,2183.3225877761843,0.0,2183.322158718109,5.7220458984375e-06,0.0,0.5786188125610352
427,2289.3796658,0.0,2289.3792159,6e-06,0.0,0.6067258,2183.3225877761843,0.0,2183.322158718109,5.7220458984375e-06,0.0,0.5786188125610352
428,2267.063434,0.0,2267.0628241,6e-06,0.0,0.600814,2162.0401706695557,0.0,2162.03958902359,5.7220458984375e-06,0.0,0.5729808807373047
429,2267.063434,0.0,2267.0628241,6e-06,0.0,0.600814,2162.0401706695557,0.0,2162.03958902359,5.7220458984375e-06,0.0,0.5729808807373047
430,2267.063434,0.0,2267.0628241,6e-06,0.0,0.600814,2162.0401706695557,0.0,2162.03958902359,5.7220458984375e-06,0.0,0.5729808807373047
431,2267.063434,0.0,2267.0628241,6e-06,0.0,0.600814,2162.0401706695557,0.0,2162.03958902359,5.7220458984375e-06,0.0,0.5729808807373047
432,2267.063434,0.0,2267.0628241,6e-06,0.0,0.600814,2162.0401706695557,0.0,2162.03958902359,5.7220458984375e-06,0.0,0.5729808807373047
433,2267.063434,0.0,2267.0628241,6e-06,0.0,0.600814,2162.0401706695557,0.0,2162.03958902359,5.7220458984375e-06,0.0,0.5729808807373047
434,2267.063434,0.0,2267.0628241,6e-06,0.0,0.600814,2162.0401706695557,0.0,2162.03958902359,5.7220458984375e-06,0.0,0.5729808807373047
435,2267.063434,0.0,2267.0628241,6e-06,0.0,0.600814,2162.0401706695557,0.0,2162.03958902359,5.7220458984375e-06,0.0,0.5729808807373047
436,2267.063434,0.0,2267.0628241,6e-06,0.0,0.600814,2162.0401706695557,0.0,2162.03958902359,5.7220458984375e-06,0.0,0.5729808807373047
437,2267.063434,0.0,2267.0628241,6e-06,0.0,0.600814,2162.0401706695557,0.0,2162.03958902359,5.7220458984375e-06,0.0,0.5729808807373047
438,2465.7682515,0.0,2465.7679995,0.0,0.0,0.6534482,2351.539851665497,0.0,2351.539611339569,0.0,0.0,0.6231767654418945
439,2465.7682515,0.0,2465.7679995,0.0,0.0,0.6534482,2351.539851665497,0.0,2351.539611339569,0.0,0.0,0.6231767654418945
440,2465.7682515,0.0,2465.7679995,0.0,0.0,0.6534482,2351.539851665497,0.0,2351.539611339569,0.0,0.0,0.6231767654418945
441,2465.7682515,0.0,2465.7679995,0.0,0.0,0.6534482,2351.539851665497,0.0,2351.539611339569,0.0,0.0,0.6231767654418945
442,2465.7682515,0.0,2465.7679995,0.0,0.0,0.6534482,2351.539851665497,0.0,2351.539611339569,0.0,0.0,0.6231767654418945
443,2465.7682515,0.0,2465.7679995,0.0,0.0,0.6534482,2351.539851665497,0.0,2351.539611339569,0.0,0.0,0.6231767654418945
444,2465.7682515,0.0,2465.7679995,0.0,0.0,0.6534482,2351.539851665497,0.0,2351.539611339569,0.0,0.0,0.6231767654418945
445,2465.7682515,0.0,2465.7679995,0.0,0.0,0.6534482,2351.539851665497,0.0,2351.539611339569,0.0,0.0,0.6231767654418945
446,2465.7682515,0.0,2465.7679995,0.0,0.0,0.6534482,2351.539851665497,0.0,2351.539611339569,0.0,0.0,0.6231767654418945
447,2465.7682515,0.0,2465.7679995,0.0,0.0,0.6534482,2351.539851665497,0.0,2351.539611339569,0.0,0.0,0.6231767654418945
448,2614.2519607,0.0,2614.2506525,6e-06,0.0,0.7202964,2493.144951534271,0.0,2493.1437039375305,5.7220458984375e-06,0.0,0.6869281768798828
449,2614.2519607,0.0,2614.2506525,6e-06,0.0,0.7202964,2493.144951534271,0.0,2493.1437039375305,5.7220458984375e-06,0.0,0.6869281768798828
450,2614.2519607,0.0,2614.2506525,6e-06,0.0,0.7202964,2493.144951534271,0.0,2493.1437039375305,5.7220458984375e-06,0.0,0.6869281768798828
451,2614.2519607,0.0,2614.2506525,6e-06,0.0,0.7202964,2493.144951534271,0.0,2493.1437039375305,5.7220458984375e-06,0.0,0.6869281768798828
452,2614.2519607,0.0,2614.2506525,6e-06,0.0,0.7202964,2493.144951534271,0.0,2493.1437039375305,5.7220458984375e-06,0.0,0.6869281768798828
453,2614.2519607,0.0,2614.2506525,6e-06,0.0,0.7202964,2493.144951534271,0.0,2493.1437039375305,5.7220458984375e-06,0.0,0.6869281768798828
454,2614.2519607,0.0,2614.2506525,6e-06,0.0,0.7202964,2493.144951534271,0.0,2493.1437039375305,5.7220458984375e-06,0.0,0.6869281768798828
455,2614.2519607,0.0,2614.2506525,6e-06,0.0,0.7202964,2493.144951534271,0.0,2493.1437039375305,5.7220458984375e-06,0.0,0.6869281768798828
456,2614.2519607,0.0,2614.2506525,6e-06,0.0,0.7202964,2493.144951534271,0.0,2493.1437039375305,5.7220458984375e-06,0.0,0.6869281768798828
457,2614.2519607,0.0,2614.2506525,6e-06,0.0,0.7202964,2493.144951534271,0.0,2493.1437039375305,5.7220458984375e-06,0.0,0.6869281768798828
458,2268.2369708,0.0,2268.236434,9.4e-06,0.0,0.6008465,2163.1593425750734,0.0,2163.1588306427,8.96453857421875e-06,0.0,0.5730118751525879
459,2268.2369708,0.0,2268.236434,9.4e-06,0.0,0.6008465,2163.1593425750734,0.0,2163.1588306427,8.96453857421875e-06,0.0,0.5730118751525879
460,2268.2369708,0.0,2268.236434,9.4e-06,0.0,0.6008465,2163.1593425750734,0.0,2163.1588306427,8.96453857421875e-06,0.0,0.5730118751525879
461,2268.2369708,0.0,2268.236434,9.4e-06,0.0,0.6008465,2163.1593425750734,0.0,2163.1588306427,8.96453857421875e-06,0.0,0.5730118751525879
462,2268.2369708,0.0,2268.236434,9.4e-06,0.0,0.6008465,2163.1593425750734,0.0,2163.1588306427,8.96453857421875e-06,0.0,0.5730118751525879
463,2268.2369708,0.0,2268.236434,9.4e-06,0.0,0.6008465,2163.1593425750734,0.0,2163.1588306427,8.96453857421875e-06,0.0,0.5730118751525879
464,2268.2369708,0.0,2268.236434,9.4e-06,0.0,0.6008465,2163.1593425750734,0.0,2163.1588306427,8.96453857421875e-06,0.0,0.5730118751525879
465,2268.2369708,0.0,2268.236434,9.4e-06,0.0,0.6008465,2163.1593425750734,0.0,2163.1588306427,8.96453857421875e-06,0.0,0.5730118751525879
466,2268.2369708,0.0,2268.236434,9.4e-06,0.0,0.6008465,2163.1593425750734,0.0,2163.1588306427,8.96453857421875e-06,0.0,0.5730118751525879
467,2268.2369708,0.0,2268.236434,9.4e-06,0.0,0.6008465,2163.1593425750734,0.0,2163.1588306427,8.96453857421875e-06,0.0,0.5730118751525879
468,2311.7029742,0.0,2311.7030621,0.0,0.0,0.6401623,2204.61175365448,0.0,2204.6118374824523,0.0,0.0,0.6105063438415528
469,2311.7029742,0.0,2311.7030621,0.0,0.0,0.6401623,2204.61175365448,0.0,2204.6118374824523,0.0,0.0,0.6105063438415528
470,2311.7029742,0.0,2311.7030621,0.0,0.0,0.6401623,2204.61175365448,0.0,2204.6118374824523,0.0,0.0,0.6105063438415528
471,2311.7029742,0.0,2311.7030621,0.0,0.0,0.6401623,2204.61175365448,0.0,2204.6118374824523,0.0,0.0,0.6105063438415528
472,2311.7029742,0.0,2311.7030621,0.0,0.0,0.6401623,2204.61175365448,0.0,2204.6118374824523,0.0,0.0,0.6105063438415528
473,2311.7029742,0.0,2311.7030621,0.0,0.0,0.6401623,2204.61175365448,0.0,2204.6118374824523,0.0,0.0,0.6105063438415528
474,2311.7029742,0.0,2311.7030621,0.0,0.0,0.6401623,2204.61175365448,0.0,2204.6118374824523,0.0,0.0,0.6105063438415528
475,2311.7029742,0.0,2311.7030621,0.0,0.0,0.6401623,2204.61175365448,0.0,2204.6118374824523,0.0,0.0,0.6105063438415528
476,2311.7029742,0.0,2311.7030621,0.0,0.0,0.6401623,2204.61175365448,0.0,2204.6118374824523,0.0,0.0,0.6105063438415528
477,2303.5562228,0.0,2304.0372742,6e-06,0.0,0.6106064,2196.8424060821535,0.0,2197.3011724472044,5.7220458984375e-06,0.0,0.5823196411132813
478,2303.5562228,0.0,2304.0372742,6e-06,0.0,0.6106064,2196.8424060821535,0.0,2197.3011724472044,5.7220458984375e-06,0.0,0.5823196411132813
479,2303.5562228,0.0,2304.0372742,6e-06,0.0,0.6106064,2196.8424060821535,0.0,2197.3011724472044,5.7220458984375e-06,0.0,0.5823196411132813
480,2303.5562228,0.0,2304.0372742,6e-06,0.0,0.6106064,2196.8424060821535,0.0,2197.3011724472044,5.7220458984375e-06,0.0,0.5823196411132813
481,2303.5562228,0.0,2304.0372742,6e-06,0.0,0.6106064,2196.8424060821535,0.0,2197.3011724472044,5.7220458984375e-06,0.0,0.5823196411132813
482,2303.5562228,0.0,2304.0372742,6e-06,0.0,0.6106064,2196.8424060821535,0.0,2197.3011724472044,5.7220458984375e-06,0.0,0.5823196411132813
483,2303.5562228,0.0,2304.0372742,6e-06,0.0,0.6106064,2196.8424060821535,0.0,2197.3011724472044,5.7220458984375e-06,0.0,0.5823196411132813
484,2303.5562228,0.0,2304.0372742,6e-06,0.0,0.6106064,2196.8424060821535,0.0,2197.3011724472044,5.7220458984375e-06,0.0,0.5823196411132813
485,2303.5562228,0.0,2304.0372742,6e-06,0.0,0.6106064,2196.8424060821535,0.0,2197.3011724472044,5.7220458984375e-06,0.0,0.5823196411132813
486,2303.5562228,0.0,2304.0372742,6e-06,0.0,0.6106064,2196.8424060821535,0.0,2197.3011724472044,5.7220458984375e-06,0.0,0.5823196411132813
487,2327.3054908,0.0,2327.658262,9.4e-06,0.0,0.6147518,2219.4914730072023,0.0,2219.82790184021,8.96453857421875e-06,0.0,0.5862730026245118
488,2327.3054908,0.0,2327.658262,9.4e-06,0.0,0.6147518,2219.4914730072023,0.0,2219.82790184021,8.96453857421875e-06,0.0,0.5862730026245118
489,2327.3054908,0.0,2327.658262,9.4e-06,0.0,0.6147518,2219.4914730072023,0.0,2219.82790184021,8.96453857421875e-06,0.0,0.5862730026245118
490,2327.3054908,0.0,2327.658262,9.4e-06,0.0,0.6147518,2219.4914730072023,0.0,2219.82790184021,8.96453857421875e-06,0.0,0.5862730026245118
491,2327.3054908,0.0,2327.658262,9.4e-06,0.0,0.6147518,2219.4914730072023,0.0,2219.82790184021,8.96453857421875e-06,0.0,0.5862730026245118
492,2327.3054908,0.0,2327.658262,9.4e-06,0.0,0.6147518,2219.4914730072023,0.0,2219.82790184021,8.96453857421875e-06,0.0,0.5862730026245118
493,2327.3054908,0.0,2327.658262,9.4e-06,0.0,0.6147518,2219.4914730072023,0.0,2219.82790184021,8.96453857421875e-06,0.0,0.5862730026245118
494,2327.3054908,0.0,2327.658262,9.4e-06,0.0,0.6147518,2219.4914730072023,0.0,2219.82790184021,8.96453857421875e-06,0.0,0.5862730026245118
495,2327.3054908,0.0,2327.658262,9.4e-06,0.0,0.6147518,2219.4914730072023,0.0,2219.82790184021,8.96453857421875e-06,0.0,0.5862730026245118
496,2327.3054908,0.0,2327.658262,9.4e-06,0.0,0.6147518,2219.4914730072023,0.0,2219.82790184021,8.96453857421875e-06,0.0,0.5862730026245118
497,2402.3825066,0.0,2401.5453055,0.0,0.0,0.6896404,2291.0904947280883,0.0,2290.2920775413513,0.0,0.0,0.6576923370361328
498,2402.3825066,0.0,2401.5453055,0.0,0.0,0.6896404,2291.0904947280883,0.0,2290.2920775413513,0.0,0.0,0.6576923370361328
499,2402.3825066,0.0,2401.5453055,0.0,0.0,0.6896404,2291.0904947280883,0.0,2290.2920775413513,0.0,0.0,0.6576923370361328
500,2402.3825066,0.0,2401.5453055,0.0,0.0,0.6896404,2291.0904947280883,0.0,2290.2920775413513,0.0,0.0,0.6576923370361328
501,2402.3825066,0.0,2401.5453055,0.0,0.0,0.6896404,2291.0904947280883,0.0,2290.2920775413513,0.0,0.0,0.6576923370361328
502,2402.3825066,0.0,2401.5453055,0.0,0.0,0.6896404,2291.0904947280883,0.0,2290.2920775413513,0.0,0.0,0.6576923370361328
503,2402.3825066,0.0,2401.5453055,0.0,0.0,0.6896404,2291.0904947280883,0.0,2290.2920775413513,0.0,0.0,0.6576923370361328
504,2402.3825066,0.0,2401.5453055,0.0,0.0,0.6896404,2291.0904947280883,0.0,2290.2920775413513,0.0,0.0,0.6576923370361328
505,2402.3825066,0.0,2401.5453055,0.0,0.0,0.6896404,2291.0904947280883,0.0,2290.2920775413513,0.0,0.0,0.6576923370361328
506,2402.3825066,0.0,2401.5453055,0.0,0.0,0.6896404,2291.0904947280883,0.0,2290.2920775413513,0.0,0.0,0.6576923370361328
507,2296.7364894,0.0,2296.7359286,6e-06,0.0,0.6083693,2190.3386014938355,0.0,2190.3380666732787,5.7220458984375e-06,0.0,0.5801861763000489
508,2296.7364894,0.0,2296.7359286,6e-06,0.0,0.6083693,2190.3386014938355,0.0,2190.3380666732787,5.7220458984375e-06,0.0,0.5801861763000489
509,2296.7364894,0.0,2296.7359286,6e-06,0.0,0.6083693,2190.3386014938355,0.0,2190.3380666732787,5.7220458984375e-06,0.0,0.5801861763000489
510,2296.7364894,0.0,2296.7359286,6e-06,0.0,0.6083693,2190.3386014938355,0.0,2190.3380666732787,5.7220458984375e-06,0.0,0.5801861763000489
511,2296.7364894,0.0,2296.7359286,6e-06,0.0,0.6083693,2190.3386014938355,0.0,2190.3380666732787,5.7220458984375e-06,0.0,0.5801861763000489
512,2296.7364894,0.0,2296.7359286,6e-06,0.0,0.6083693,2190.3386014938355,0.0,2190.3380666732787,5.7220458984375e-06,0.0,0.5801861763000489
513,2296.7364894,0.0,2296.7359286,6e-06,0.0,0.6083693,2190.3386014938355,0.0,2190.3380666732787,5.7220458984375e-06,0.0,0.5801861763000489
514,2296.7364894,0.0,2296.7359286,6e-06,0.0,0.6083693,2190.3386014938355,0.0,2190.3380666732787,5.7220458984375e-06,0.0,0.5801861763000489
515,2296.7364894,0.0,2296.7359286,6e-06,0.0,0.6083693,2190.3386014938355,0.0,2190.3380666732787,5.7220458984375e-06,0.0,0.5801861763000489
516,2296.7364894,0.0,2296.7359286,6e-06,0.0,0.6083693,2190.3386014938355,0.0,2190.3380666732787,5.7220458984375e-06,0.0,0.5801861763000489
517,2229.6068761,0.0,2229.604468,1.6e-05,0.0,0.5901373,2126.318813419342,0.0,2126.3165168762207,1.52587890625e-05,0.0,0.5627987861633301
518,2229.6068761,0.0,2229.604468,1.6e-05,0.0,0.5901373,2126.318813419342,0.0,2126.3165168762207,1.52587890625e-05,0.0,0.5627987861633301
519,2229.6068761,0.0,2229.604468,1.6e-05,0.0,0.5901373,2126.318813419342,0.0,2126.3165168762207,1.52587890625e-05,0.0,0.5627987861633301
520,2229.6068761,0.0,2229.604468,1.6e-05,0.0,0.5901373,2126.318813419342,0.0,2126.3165168762207,1.52587890625e-05,0.0,0.5627987861633301
521,2229.6068761,0.0,2229.604468,1.6e-05,0.0,0.5901373,2126.318813419342,0.0,2126.3165168762207,1.52587890625e-05,0.0,0.5627987861633301
522,2229.6068761,0.0,2229.604468,1.6e-05,0.0,0.5901373,2126.318813419342,0.0,2126.3165168762207,1.52587890625e-05,0.0,0.5627987861633301
523,2229.6068761,0.0,2229.604468,1.6e-05,0.0,0.5901373,2126.318813419342,0.0,2126.3165168762207,1.52587890625e-05,0.0,0.5627987861633301
524,2229.6068761,0.0,2229.604468,1.6e-05,0.0,0.5901373,2126.318813419342,0.0,2126.3165168762207,1.52587890625e-05,0.0,0.5627987861633301
525,2229.6068761,0.0,2229.604468,1.6e-05,0.0,0.5901373,2126.318813419342,0.0,2126.3165168762207,1.52587890625e-05,0.0,0.5627987861633301
526,2229.6068761,0.0,2229.604468,1.6e-05,0.0,0.5901373,2126.318813419342,0.0,2126.3165168762207,1.52587890625e-05,0.0,0.5627987861633301
527,2051.3937952,0.0,2051.3944578,0.0,0.0,0.5436699,1956.3615753173829,0.0,1956.3622072219848,0.0,0.0,0.5184840202331543
528,2051.3937952,0.0,2051.3944578,0.0,0.0,0.5436699,1956.3615753173829,0.0,1956.3622072219848,0.0,0.0,0.5184840202331543
529,2051.3937952,0.0,2051.3944578,0.0,0.0,0.5436699,1956.3615753173829,0.0,1956.3622072219848,0.0,0.0,0.5184840202331543
530,2051.3937952,0.0,2051.3944578,0.0,0.0,0.5436699,1956.3615753173829,0.0,1956.3622072219848,0.0,0.0,0.5184840202331543
531,2051.3937952,0.0,2051.3944578,0.0,0.0,0.5436699,1956.3615753173829,0.0,1956.3622072219848,0.0,0.0,0.5184840202331543
532,2051.3937952,0.0,2051.3944578,0.0,0.0,0.5436699,1956.3615753173829,0.0,1956.3622072219848,0.0,0.0,0.5184840202331543
533,2051.3937952,0.0,2051.3944578,0.0,0.0,0.5436699,1956.3615753173829,0.0,1956.3622072219848,0.0,0.0,0.5184840202331543
534,2051.3937952,0.0,2051.3944578,0.0,0.0,0.5436699,1956.3615753173829,0.0,1956.3622072219848,0.0,0.0,0.5184840202331543
535,2051.3937952,0.0,2051.3944578,0.0,0.0,0.5436699,1956.3615753173829,0.0,1956.3622072219848,0.0,0.0,0.5184840202331543
536,2051.3937952,0.0,2051.3944578,0.0,0.0,0.5436699,1956.3615753173829,0.0,1956.3622072219848,0.0,0.0,0.5184840202331543
