snapshot,link_A_usage_rate,link_B_usage_rate,link_C_usage_rate,link_D_usage_rate,link_E_usage_rate,link_F_usage_rate
920,1591.1675029,0.0,1592.0960087,6e-06,0.0,0.4219014
921,1591.1675029,0.0,1592.0960087,6e-06,0.0,0.4219014
922,1591.1675029,0.0,1592.0960087,6e-06,0.0,0.4219014
923,1591.1675029,0.0,1592.0960087,6e-06,0.0,0.4219014
924,1600.0285234,0.0,1599.1041317,6e-06,0.0,0.4237937
925,1600.0285234,0.0,1599.1041317,6e-06,0.0,0.4237937
926,1600.0285234,0.0,1599.1041317,6e-06,0.0,0.4237937
927,1600.0285234,0.0,1599.1041317,6e-06,0.0,0.4237937
928,1600.0285234,0.0,1599.1041317,6e-06,0.0,0.4237937
929,1600.0285234,0.0,1599.1041317,6e-06,0.0,0.4237937
930,1600.0285234,0.0,1599.1041317,6e-06,0.0,0.4237937
931,1600.0285234,0.0,1599.1041317,6e-06,0.0,0.4237937
932,1600.0285234,0.0,1599.1041317,6e-06,0.0,0.4237937
933,1600.0285234,0.0,1599.1041317,6e-06,0.0,0.4237937
934,1542.6215755,0.0,1542.6217583,3.4e-06,0.0,0.4088953
935,1542.6215755,0.0,1542.6217583,3.4e-06,0.0,0.4088953
936,1542.6215755,0.0,1542.6217583,3.4e-06,0.0,0.4088953
937,1542.6215755,0.0,1542.6217583,3.4e-06,0.0,0.4088953
938,1542.6215755,0.0,1542.6217583,3.4e-06,0.0,0.4088953
939,1542.6215755,0.0,1542.6217583,3.4e-06,0.0,0.4088953
940,1542.6215755,0.0,1542.6217583,3.4e-06,0.0,0.4088953
941,1542.6215755,0.0,1542.6217583,3.4e-06,0.0,0.4088953
942,1542.6215755,0.0,1542.6217583,3.4e-06,0.0,0.4088953
943,1542.6215755,0.0,1542.6217583,3.4e-06,0.0,0.4088953
944,1358.4470932,0.0,1358.446695,6e-06,0.0,0.3600627
945,1358.4470932,0.0,1358.446695,6e-06,0.0,0.3600627
946,1358.4470932,0.0,1358.446695,6e-06,0.0,0.3600627
947,1358.4470932,0.0,1358.446695,6e-06,0.0,0.3600627
948,1358.4470932,0.0,1358.446695,6e-06,0.0,0.3600627
949,1358.4470932,0.0,1358.446695,6e-06,0.0,0.3600627
950,1358.4470932,0.0,1358.446695,6e-06,0.0,0.3600627
951,1358.4470932,0.0,1358.446695,6e-06,0.0,0.3600627
952,1358.4470932,0.0,1358.446695,6e-06,0.0,0.3600627
