Step; State; Reward
236; [[0.1468505859375, 10.6015625, 0.00011444091796875, 0.146728515625, 0.000240325927734375, 0.000240325927734375, 9.3203125, 9.3828125, 0.1468505859375, 2.62890625, 2.685546875, 0.00011444091796875, 0.00011444091796875, 0.00011444091796875, 0.000240325927734375, 0.00011444091796875]]; [752.89264]
237; [[0.1468505859375, 10.6015625, 0.00011444091796875, 0.146728515625, 0.000240325927734375, 0.000240325927734375, 9.3203125, 9.3828125, 0.1468505859375, 2.62890625, 2.685546875, 0.00011444091796875, 0.00011444091796875, 0.00011444091796875, 0.000240325927734375, 0.00011444091796875]]; [0.]
238; [[0.2027587890625, 9.84375, 0.0, 0.20263671875, 0.0, 0.0, 9.3125, 9.3125, 0.20263671875, 0.0023097991943359375, 0.002429962158203125, 0.0, 0.0, 0.0, 0.0, 0.0]]; [651.6008]
239; [[0.2027587890625, 9.84375, 0.0, 0.20263671875, 0.0, 0.0, 9.3125, 9.3125, 0.20263671875, 0.0023097991943359375, 0.002429962158203125, 0.0, 0.0, 0.0, 0.0, 0.0]]; [0.]
240; [[0.384521484375, 11.0, 0.0, 0.384765625, 0.0, 0.0, 11.65625, 11.71875, 0.384765625, 3.216796875, 3.216796875, 0.0, 0.0, 0.0, 0.0, 0.0]]; [1085.0991]
241; [[0.497314453125, 8.8828125, 0.0, 0.497314453125, 0.0, 0.0, 9.5078125, 9.515625, 0.497314453125, 0.67236328125, 0.67236328125, 0.0, 0.0, 0.0, 0.0, 0.0]]; [654.5979]
242; [[0.2095947265625, 13.8359375, 0.0, 0.209716796875, 0.0, 0.0, 9.3359375, 9.3359375, 0.209716796875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]; [728.1665]
243; [[0.2288818359375, 11.0390625, 0.0, 0.2291259765625, 0.0, 0.0, 8.609375, 8.6171875, 0.2291259765625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]; [599.1777]
244; [[0.2288818359375, 11.0390625, 0.0, 0.2291259765625, 0.0, 0.0, 8.609375, 8.6171875, 0.2291259765625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]; [0.]
245; [[7.22265625, 11.328125, 0.0, 7.23046875, 0.0, 7.07421875, 4.421875, 11.6171875, 7.4609375, 7.1953125, 0.0, 0.0, 0.0, 0.0, 0.0, 7.2265625]]; [1725.7325]
246; [[3.87890625, 8.5703125, 0.0, 0.63818359375, 0.0, 0.0, 10.2578125, 10.296875, 0.638671875, 10.296875, 10.296875, 3.271484375, 0.0, 0.0, 0.0, 0.0]]; [1264.041]
247; [[3.87890625, 8.5703125, 0.0, 0.63818359375, 0.0, 0.0, 10.2578125, 10.296875, 0.638671875, 10.296875, 10.296875, 3.271484375, 0.0, 0.0, 0.0, 0.0]]; [0.]
248; [[9.9453125, 9.8828125, 0.0, 0.53466796875, 0.0, 0.0, 9.5234375, 9.46875, 0.53466796875, 9.46875, 9.46875, 9.421875, 0.0, 0.0, 0.0, 0.0]]; [1357.8694]
249; [[7.30078125, 6.78515625, 4.36328125, 3.232421875, 0.00011444091796875, 0.00011444091796875, 7.6796875, 10.84375, 3.435546875, 7.75390625, 10.84375, 4.0390625, 0.00011444091796875, 3.109375, 0.00011444091796875, 0.00011444091796875]]; [1558.8011]
250; [[9.4921875, 9.65625, 9.765625, 9.515625, 0.0, 0.0, 6.2578125, 15.71875, 9.7578125, 0.0, 9.4609375, 0.0, 0.0, 9.5234375, 0.0, 0.0]]; [2912.5513]
251; [[9.5, 9.3359375, 10.703125, 9.5234375, 0.00011444091796875, 0.00011444091796875, 9.3984375, 18.90625, 9.921875, 0.00011444091796875, 9.515625, 0.00011444091796875, 0.00011444091796875, 9.515625, 0.00011444091796875, 0.00011444091796875]]; [3774.5715]
252; [[9.4609375, 11.453125, 6.8046875, 9.4609375, 0.0, 0.0, 9.46875, 18.90625, 10.2265625, 0.0, 9.453125, 0.0, 0.0, 9.4453125, 0.0, 0.0]]; [3711.7192]
253; [[5.13671875, 10.8359375, 2.94140625, 5.02734375, 0.00011444091796875, 0.00011444091796875, 9.484375, 12.8828125, 4.17578125, 0.00011444091796875, 3.376953125, 0.00011444091796875, 0.00011444091796875, 3.302734375, 0.00011444091796875, 0.00011444091796875]]; [1563.1919]
254; [[11.765625, 15.25, 11.6328125, 11.796875, 0.0, 0.0, 10.6640625, 22.328125, 12.1171875, 0.0, 11.671875, 0.0, 0.0, 11.71875, 0.0, 0.0]]; [5468.479]
255; [[11.765625, 15.25, 11.6328125, 11.796875, 0.0, 0.0, 10.6640625, 22.328125, 12.1171875, 0.0, 11.671875, 0.0, 0.0, 11.71875, 0.0, 0.0]]; [0.]
256; [[11.765625, 15.25, 11.6328125, 11.796875, 0.0, 0.0, 10.6640625, 22.328125, 12.1171875, 0.0, 11.671875, 0.0, 0.0, 11.71875, 0.0, 0.0]]; [0.]
257; [[11.765625, 15.25, 11.6328125, 11.796875, 0.0, 0.0, 10.6640625, 22.328125, 12.1171875, 0.0, 11.671875, 0.0, 0.0, 11.71875, 0.0, 0.0]]; [0.]
258; [[11.765625, 15.25, 11.6328125, 11.796875, 0.0, 0.0, 10.6640625, 22.328125, 12.1171875, 0.0, 11.671875, 0.0, 0.0, 11.71875, 0.0, 0.0]]; [0.]
259; [[9.0703125, 8.828125, 9.0546875, 9.25, 0.00011444091796875, 0.00011444091796875, 9.1796875, 18.0625, 9.4921875, 0.00011444091796875, 9.1328125, 0.00011444091796875, 0.00011444091796875, 9.1796875, 0.00011444091796875, 0.00011444091796875]]; [3423.976]
260; [[9.0703125, 8.828125, 9.0546875, 9.25, 0.00011444091796875, 0.00011444091796875, 9.1796875, 18.0625, 9.4921875, 0.00011444091796875, 9.1328125, 0.00011444091796875, 0.00011444091796875, 9.1796875, 0.00011444091796875, 0.00011444091796875]]; [0.]
261; [[9.0703125, 8.828125, 9.0546875, 9.25, 0.00011444091796875, 0.00011444091796875, 9.1796875, 18.0625, 9.4921875, 0.00011444091796875, 9.1328125, 0.00011444091796875, 0.00011444091796875, 9.1796875, 0.00011444091796875, 0.00011444091796875]]; [0.]
262; [[9.2421875, 9.6796875, 10.578125, 9.1875, 0.0, 0.0, 9.21875, 18.359375, 9.5390625, 0.0, 9.1875, 0.0, 0.0, 9.2265625, 0.0, 0.0]]; [3588.9316]
263; [[11.671875, 11.203125, 11.3515625, 11.6953125, 0.0001430511474609375, 0.0001430511474609375, 11.640625, 23.3125, 12.875, 0.0174713134765625, 11.65625, 0.0001430511474609375, 0.0001430511474609375, 11.7109375, 0.0001430511474609375, 0.0001430511474609375]]; [5624.6543]
264; [[11.671875, 11.203125, 11.3515625, 11.6953125, 0.0001430511474609375, 0.0001430511474609375, 11.640625, 23.3125, 12.875, 0.0174713134765625, 11.65625, 0.0001430511474609375, 0.0001430511474609375, 11.7109375, 0.0001430511474609375, 0.0001430511474609375]]; [0.]
265; [[5.44140625, 6.359375, 2.5, 5.2578125, 0.0, 0.0, 6.97265625, 11.3046875, 4.73828125, 1.09765625, 5.16015625, 0.0, 0.0, 3.876953125, 0.0, 0.0]]; [1259.8823]
266; [[11.7109375, 5.84375, 11.8125, 11.7890625, 0.0001430511474609375, 0.0001430511474609375, 5.72265625, 17.421875, 12.3203125, 4.1328125, 15.8203125, 0.0001430511474609375, 0.0001430511474609375, 11.71875, 0.0001430511474609375, 0.0001430511474609375]]; [3876.0586]
267; [[9.4375, 11.9921875, 11.0078125, 9.4140625, 0.0, 0.0, 9.328125, 18.625, 10.0625, 5.62109375, 14.9921875, 0.0, 0.0, 9.390625, 0.0, 0.0]]; [4205.245]
268; [[9.4375, 11.9921875, 11.0078125, 9.4140625, 0.0, 0.0, 9.328125, 18.625, 10.0625, 5.62109375, 14.9921875, 0.0, 0.0, 9.390625, 0.0, 0.0]]; [0.]
269; [[9.4375, 11.9921875, 11.0078125, 9.4140625, 0.0, 0.0, 9.328125, 18.625, 10.0625, 5.62109375, 14.9921875, 0.0, 0.0, 9.390625, 0.0, 0.0]]; [0.]
270; [[9.4453125, 9.2734375, 9.4921875, 9.421875, 0.00011444091796875, 0.00011444091796875, 9.3828125, 18.796875, 9.8359375, 8.1796875, 17.578125, 0.00011444091796875, 0.00011444091796875, 9.4140625, 0.00011444091796875, 0.00011444091796875]]; [4277.834]
271; [[11.7265625, 11.6953125, 11.421875, 11.7734375, 0.0, 0.0, 11.734375, 23.28125, 12.09375, 11.15625, 22.765625, 0.0, 0.0, 11.7578125, 0.0, 0.0]]; [6631.9595]
272; [[9.296875, 9.1171875, 9.28125, 9.3359375, 0.0, 0.0, 9.3671875, 18.671875, 9.7109375, 9.0546875, 18.390625, 0.0, 0.0, 9.3671875, 0.0, 0.0]]; [4280.7104]
273; [[11.6015625, 2.599609375, 20.40625, 11.6015625, 0.0, 0.0, 5.65625, 17.609375, 12.0546875, 5.90625, 17.515625, 0.0, 0.0, 11.6015625, 0.0, 0.0]]; [4209.7505]
274; [[9.5234375, 0.0970458984375, 12.0234375, 9.5234375, 0.0, 0.0, 0.0970458984375, 12.0234375, 10.1171875, 0.0, 9.5234375, 0.0, 0.0, 9.5234375, 0.0, 0.0]]; [1845.9818]
275; [[9.4453125, 9.2421875, 9.2265625, 9.4765625, 0.0, 0.0, 9.2109375, 18.453125, 9.9453125, 0.0, 9.25, 0.0, 0.0, 9.2421875, 0.0, 0.0]]; [3578.95]
276; [[9.4453125, 9.2421875, 9.2265625, 9.4765625, 0.0, 0.0, 9.2109375, 18.453125, 9.9453125, 0.0, 9.25, 0.0, 0.0, 9.2421875, 0.0, 0.0]]; [0.]
277; [[9.4453125, 9.2421875, 9.2265625, 9.4765625, 0.0, 0.0, 9.2109375, 18.453125, 9.9453125, 0.0, 9.25, 0.0, 0.0, 9.2421875, 0.0, 0.0]]; [0.]
278; [[9.4453125, 9.2421875, 9.2265625, 9.4765625, 0.0, 0.0, 9.2109375, 18.453125, 9.9453125, 0.0, 9.25, 0.0, 0.0, 9.2421875, 0.0, 0.0]]; [0.]
279; [[9.4453125, 9.2421875, 9.2265625, 9.4765625, 0.0, 0.0, 9.2109375, 18.453125, 9.9453125, 0.0, 9.25, 0.0, 0.0, 9.2421875, 0.0, 0.0]]; [0.]
280; [[9.4140625, 8.9296875, 9.890625, 9.5234375, 0.0, 0.0, 9.375, 18.671875, 10.046875, 0.0, 9.3125, 0.0, 0.0, 9.328125, 0.0, 0.0]]; [3659.7708]
281; [[9.5234375, 0.0, 13.8984375, 9.53125, 0.0, 0.0, 0.845703125, 10.4609375, 9.9296875, 0.0, 9.515625, 0.0, 0.0, 9.5234375, 0.0, 0.0]]; [1608.0613]
282; [[9.5234375, 0.0, 11.5390625, 9.5234375, 0.0, 0.0, 0.0, 9.484375, 10.078125, 0.0, 9.484375, 0.0, 0.0, 9.5234375, 0.0, 0.0]]; [1397.6621]
283; [[9.5234375, 0.0, 11.5390625, 9.5234375, 0.0, 0.0, 0.0, 9.484375, 10.078125, 0.0, 9.484375, 0.0, 0.0, 9.5234375, 0.0, 0.0]]; [0.]
284; [[11.8828125, 0.0, 11.8203125, 11.90625, 0.0, 0.0, 0.0, 11.75, 12.4765625, 0.0, 11.75, 0.0, 0.0, 11.7734375, 0.0, 0.0]]; [2064.622]
285; [[6.34375, 0.0, 9.25, 6.30859375, 3.22265625, 0.0, 0.0, 9.5, 10.046875, 0.0, 9.5, 0.0, 0.0, 12.5390625, 0.0, 0.0]]; [1343.021]
286; [[6.79296875, 0.00017833709716796875, 6.27734375, 6.83203125, 2.66796875, 0.00011444091796875, 0.00017833709716796875, 9.515625, 10.1015625, 0.00011444091796875, 9.515625, 0.00011444091796875, 0.00011444091796875, 8.96875, 0.00011444091796875, 0.00011444091796875]]; [1230.7249]
287; [[6.79296875, 0.00017833709716796875, 6.27734375, 6.83203125, 2.66796875, 0.00011444091796875, 0.00017833709716796875, 9.515625, 10.1015625, 0.00011444091796875, 9.515625, 0.00011444091796875, 0.00011444091796875, 8.96875, 0.00011444091796875, 0.00011444091796875]]; [0.]
288; [[9.484375, 8.9609375, 9.34375, 9.515625, 0.0, 0.0, 9.3125, 18.78125, 9.875, 0.0, 9.4765625, 0.0, 0.0, 9.5234375, 0.0, 0.0]]; [3671.6304]
289; [[9.46875, 9.140625, 10.515625, 9.515625, 0.00011444091796875, 0.00011444091796875, 9.21875, 18.734375, 9.9296875, 0.00011444091796875, 9.515625, 0.00011444091796875, 0.00011444091796875, 9.5078125, 0.00011444091796875, 0.00011444091796875]]; [3712.636]
290; [[9.53125, 11.90625, 10.6328125, 9.5390625, 0.0, 0.0, 9.3125, 18.828125, 10.2890625, 0.0, 9.5234375, 0.0, 0.0, 9.515625, 0.0, 0.0]]; [3862.8098]
291; [[9.53125, 11.90625, 10.6328125, 9.5390625, 0.0, 0.0, 9.3125, 18.828125, 10.2890625, 0.0, 9.5234375, 0.0, 0.0, 9.515625, 0.0, 0.0]]; [0.]
292; [[9.515625, 12.1328125, 7.87890625, 9.515625, 0.00011444091796875, 0.00011444091796875, 9.2890625, 18.1875, 9.7109375, 0.00011444091796875, 8.9296875, 0.00011444091796875, 0.00011444091796875, 8.859375, 0.00011444091796875, 0.00011444091796875]]; [3548.3083]
293; [[11.6953125, 9.671875, 10.421875, 11.578125, 0.0, 0.0, 11.2578125, 21.71875, 11.328125, 0.0, 10.4140625, 0.0, 0.0, 10.421875, 0.0, 0.0]]; [4864.3013]
294; [[11.8046875, 0.0001430511474609375, 11.3828125, 11.90625, 0.0001430511474609375, 0.0001430511474609375, 0.0001430511474609375, 11.2265625, 11.8046875, 0.0001430511474609375, 11.2734375, 0.0001430511474609375, 0.0001430511474609375, 11.265625, 0.0001430511474609375, 0.0001430511474609375]]; [1911.7706]
295; [[9.484375, 0.0, 10.6484375, 9.5, 0.0, 0.0, 0.0, 9.4453125, 9.9140625, 0.0, 9.4453125, 0.0, 0.0, 9.484375, 0.0, 0.0]]; [1368.5293]
296; [[9.515625, 0.00017833709716796875, 9.5234375, 9.515625, 0.00011444091796875, 0.00011444091796875, 0.00017833709716796875, 9.515625, 10.1015625, 0.00017833709716796875, 9.515625, 0.00011444091796875, 0.00011444091796875, 9.515625, 0.00011444091796875, 0.00011444091796875]]; [1364.4371]
297; [[9.515625, 0.00017833709716796875, 9.5234375, 9.515625, 0.00011444091796875, 0.00011444091796875, 0.00017833709716796875, 9.515625, 10.1015625, 0.00017833709716796875, 9.515625, 0.00011444091796875, 0.00011444091796875, 9.515625, 0.00011444091796875, 0.00011444091796875]]; [0.]
298; [[11.9140625, 0.0, 9.390625, 11.9140625, 0.0, 0.0, 0.0, 11.4375, 12.1484375, 0.0, 11.4375, 0.0, 0.0, 11.328125, 0.0, 0.0]]; [1922.5433]
299; [[9.5, 2.1328125, 7.92578125, 9.5, 0.00011444091796875, 0.00011444091796875, 1.708984375, 11.2109375, 10.109375, 0.0024242401123046875, 9.5, 0.00011444091796875, 0.00011444091796875, 9.484375, 0.00011444091796875, 0.00011444091796875]]; [1672.0819]
300; [[9.3984375, 8.421875, 6.5859375, 9.328125, 0.0, 0.0, 8.84375, 17.09375, 9.125, 0.0, 8.2421875, 0.0, 0.0, 8.21875, 0.0, 0.0]]; [3033.5215]
301; [[11.8515625, 0.0982666015625, 11.7734375, 11.90625, 0.0, 0.0, 0.0982666015625, 11.8671875, 12.4375, 0.0, 11.7734375, 0.0, 0.0, 11.78125, 0.0, 0.0]]; [2086.4915]
302; [[11.8515625, 0.0982666015625, 11.7734375, 11.90625, 0.0, 0.0, 0.0982666015625, 11.8671875, 12.4375, 0.0, 11.7734375, 0.0, 0.0, 11.78125, 0.0, 0.0]]; [0.]
303; [[3.43359375, 0.0, 2.2421875, 3.376953125, 1.2392578125, 0.0, 0.0, 3.89453125, 3.9609375, 0.0, 3.89453125, 0.0, 0.0, 3.876953125, 0.0, 0.0]]; [233.02917]
304; [[0.5341796875, 0.0, 0.50537109375, 0.53125, 2.212890625, 0.0, 0.0, 2.71875, 2.744140625, 0.0, 2.71875, 0.0, 0.0, 2.71484375, 0.0, 0.0]]; [101.17549]
305; [[0.5341796875, 0.0, 0.50537109375, 0.53125, 2.212890625, 0.0, 0.0, 2.71875, 2.744140625, 0.0, 2.71875, 0.0, 0.0, 2.71484375, 0.0, 0.0]]; [0.]
306; [[11.0859375, 0.0, 12.671875, 11.140625, 0.10015869140625, 0.0, 0.0, 11.28125, 11.5234375, 0.0, 11.28125, 0.0, 0.0, 11.4296875, 0.0, 0.0]]; [1915.8309]
307; [[9.4921875, 7.1171875, 9.28125, 9.5078125, 0.0, 0.0, 7.16015625, 16.671875, 9.984375, 0.0, 9.5078125, 0.0, 0.0, 9.515625, 0.0, 0.0]]; [3058.5713]
308; [[9.53125, 4.80859375, 12.0859375, 9.53125, 0.0, 0.0, 4.91015625, 14.4296875, 9.8359375, 0.0, 9.5234375, 0.0, 0.0, 9.5234375, 0.0, 0.0]]; [2530.703]
309; [[9.53125, 4.80859375, 12.0859375, 9.53125, 0.0, 0.0, 4.91015625, 14.4296875, 9.8359375, 0.0, 9.5234375, 0.0, 0.0, 9.5234375, 0.0, 0.0]]; [0.]
310; [[11.8828125, 10.1015625, 13.9765625, 11.90625, 0.0, 0.0, 9.6875, 21.578125, 12.671875, 0.0, 11.90625, 0.0, 0.0, 11.8984375, 0.0, 0.0]]; [5139.267]
311; [[8.921875, 12.328125, 5.93359375, 8.7734375, 0.00011444091796875, 0.00011444091796875, 9.4375, 16.953125, 8.2734375, 0.00011444091796875, 7.6015625, 0.00011444091796875, 0.00011444091796875, 7.46484375, 0.00011444091796875, 0.00011444091796875]]; [3024.737]
312; [[9.4609375, 8.8203125, 8.890625, 9.5234375, 0.0, 0.0, 9.453125, 18.40625, 9.8828125, 0.0, 8.9140625, 0.0, 0.0, 8.9453125, 0.0, 0.0]]; [3527.0234]
313; [[11.8984375, 0.1822509765625, 13.3984375, 11.9140625, 0.0001430511474609375, 0.0001430511474609375, 2.212890625, 14.203125, 12.2734375, 0.0001430511474609375, 11.875, 0.0001430511474609375, 0.0001430511474609375, 11.90625, 0.0001430511474609375, 0.0001430511474609375]]; [2660.1638]
314; [[9.5234375, 4.44140625, 11.0078125, 9.5234375, 0.0, 0.0, 4.19140625, 13.65625, 10.125, 0.0, 9.4921875, 0.0, 0.0, 9.5, 0.0, 0.0]]; [2321.1633]
315; [[9.5234375, 4.44140625, 11.0078125, 9.5234375, 0.0, 0.0, 4.19140625, 13.65625, 10.125, 0.0, 9.4921875, 0.0, 0.0, 9.5, 0.0, 0.0]]; [0.]
316; [[9.5234375, 4.44140625, 11.0078125, 9.5234375, 0.0, 0.0, 4.19140625, 13.65625, 10.125, 0.0, 9.4921875, 0.0, 0.0, 9.5, 0.0, 0.0]]; [0.]
317; [[9.5234375, 4.44140625, 11.0078125, 9.5234375, 0.0, 0.0, 4.19140625, 13.65625, 10.125, 0.0, 9.4921875, 0.0, 0.0, 9.5, 0.0, 0.0]]; [0.]
318; [[9.4375, 11.28125, 5.76953125, 9.4921875, 0.00011444091796875, 0.00011444091796875, 9.375, 17.90625, 9.6796875, 0.00011444091796875, 8.609375, 0.00011444091796875, 0.00011444091796875, 8.5390625, 0.00011444091796875, 0.00011444091796875]]; [3350.5195]
319; [[8.7890625, 8.6640625, 7.5703125, 8.9296875, 0.0, 0.0, 8.890625, 17.59375, 9.7421875, 0.0, 8.8125, 0.0, 0.0, 8.9453125, 0.0, 0.0]]; [3218.99]
320; [[8.7890625, 8.6640625, 7.5703125, 8.9296875, 0.0, 0.0, 8.890625, 17.59375, 9.7421875, 0.0, 8.8125, 0.0, 0.0, 8.9453125, 0.0, 0.0]]; [0.]
321; [[11.2109375, 0.681640625, 5.96875, 8.7109375, 0.00011444091796875, 0.00011444091796875, 3.18359375, 13.671875, 10.2578125, 0.0002231597900390625, 9.421875, 0.0001430511474609375, 0.0001430511474609375, 9.1171875, 0.0001430511474609375, 0.0001430511474609375]]; [2064.782]
322; [[11.2109375, 0.681640625, 5.96875, 8.7109375, 0.00011444091796875, 0.00011444091796875, 3.18359375, 13.671875, 10.2578125, 0.0002231597900390625, 9.421875, 0.0001430511474609375, 0.0001430511474609375, 9.1171875, 0.0001430511474609375, 0.0001430511474609375]]; [0.]
323; [[11.2109375, 0.681640625, 5.96875, 8.7109375, 0.00011444091796875, 0.00011444091796875, 3.18359375, 13.671875, 10.2578125, 0.0002231597900390625, 9.421875, 0.0001430511474609375, 0.0001430511474609375, 9.1171875, 0.0001430511474609375, 0.0001430511474609375]]; [0.]
324; [[11.2109375, 0.681640625, 5.96875, 8.7109375, 0.00011444091796875, 0.00011444091796875, 3.18359375, 13.671875, 10.2578125, 0.0002231597900390625, 9.421875, 0.0001430511474609375, 0.0001430511474609375, 9.1171875, 0.0001430511474609375, 0.0001430511474609375]]; [0.]
325; [[4.0, 8.578125, 1.7685546875, 3.8671875, 0.0, 0.0, 7.7890625, 10.515625, 3.275390625, 0.0, 2.7421875, 0.0, 0.0, 2.70703125, 0.0, 0.0]]; [1025.4915]
326; [[11.6640625, 14.984375, 12.3984375, 11.8046875, 0.0001430511474609375, 0.0001430511474609375, 11.7578125, 23.3125, 12.296875, 0.0001430511474609375, 11.7265625, 0.0001430511474609375, 0.0001430511474609375, 11.7734375, 0.0001430511474609375, 0.0001430511474609375]]; [5839.984]
327; [[2.84765625, 14.4609375, 0.0, 2.71484375, 0.0, 0.0, 9.4453125, 11.296875, 2.26953125, 0.0, 1.84765625, 0.0, 0.0, 1.7998046875, 0.0, 0.0]]; [1144.8438]
328; [[6.3125, 18.109375, 0.0001430511474609375, 6.32421875, 0.0001430511474609375, 5.7265625, 6.06640625, 11.90625, 6.34765625, 5.8203125, 0.0001430511474609375, 0.0001430511474609375, 0.0001430511474609375, 0.0001430511474609375, 0.0001430511474609375, 5.83203125]]; [1808.591]
329; [[6.3125, 18.109375, 0.0001430511474609375, 6.32421875, 0.0001430511474609375, 5.7265625, 6.06640625, 11.90625, 6.34765625, 5.8203125, 0.0001430511474609375, 0.0001430511474609375, 0.0001430511474609375, 0.0001430511474609375, 0.0001430511474609375, 5.83203125]]; [0.]
330; [[3.953125, 11.625, 0.0, 3.943359375, 0.0, 3.283203125, 6.1953125, 9.484375, 3.923828125, 6.38671875, 3.052734375, 0.0, 0.0, 0.0, 0.0, 3.326171875]]; [1103.674]
331; [[3.953125, 11.625, 0.0, 3.943359375, 0.0, 3.283203125, 6.1953125, 9.484375, 3.923828125, 6.38671875, 3.052734375, 0.0, 0.0, 0.0, 0.0, 3.326171875]]; [0.]
332; [[3.953125, 11.625, 0.0, 3.943359375, 0.0, 3.283203125, 6.1953125, 9.484375, 3.923828125, 6.38671875, 3.052734375, 0.0, 0.0, 0.0, 0.0, 3.326171875]]; [0.]
333; [[0.2208251953125, 12.2109375, 0.00011444091796875, 0.2205810546875, 0.00011444091796875, 0.00011444091796875, 9.53125, 9.53125, 0.220703125, 0.0024242401123046875, 0.0024242401123046875, 0.00011444091796875, 0.00011444091796875, 0.00011444091796875, 0.00011444091796875, 0.00011444091796875]]; [720.02234]
334; [[0.2208251953125, 12.2109375, 0.00011444091796875, 0.2205810546875, 0.00011444091796875, 0.00011444091796875, 9.53125, 9.53125, 0.220703125, 0.0024242401123046875, 0.0024242401123046875, 0.00011444091796875, 0.00011444091796875, 0.00011444091796875, 0.00011444091796875, 0.00011444091796875]]; [0.]
335; [[0.2208251953125, 12.2109375, 0.00011444091796875, 0.2205810546875, 0.00011444091796875, 0.00011444091796875, 9.53125, 9.53125, 0.220703125, 0.0024242401123046875, 0.0024242401123046875, 0.00011444091796875, 0.00011444091796875, 0.00011444091796875, 0.00011444091796875, 0.00011444091796875]]; [0.]
336; [[0.2208251953125, 12.2109375, 0.00011444091796875, 0.2205810546875, 0.00011444091796875, 0.00011444091796875, 9.53125, 9.53125, 0.220703125, 0.0024242401123046875, 0.0024242401123046875, 0.00011444091796875, 0.00011444091796875, 0.00011444091796875, 0.00011444091796875, 0.00011444091796875]]; [0.]
337; [[0.2208251953125, 12.2109375, 0.00011444091796875, 0.2205810546875, 0.00011444091796875, 0.00011444091796875, 9.53125, 9.53125, 0.220703125, 0.0024242401123046875, 0.0024242401123046875, 0.00011444091796875, 0.00011444091796875, 0.00011444091796875, 0.00011444091796875, 0.00011444091796875]]; [0.]
338; [[0.2208251953125, 12.2109375, 0.00011444091796875, 0.2205810546875, 0.00011444091796875, 0.00011444091796875, 9.53125, 9.53125, 0.220703125, 0.0024242401123046875, 0.0024242401123046875, 0.00011444091796875, 0.00011444091796875, 0.00011444091796875, 0.00011444091796875, 0.00011444091796875]]; [0.]
339; [[0.44482421875, 9.6328125, 0.0, 0.444580078125, 0.0, 0.0, 9.4765625, 9.46875, 0.44482421875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]; [664.536]
340; [[0.44482421875, 9.6328125, 0.0, 0.444580078125, 0.0, 0.0, 9.4765625, 9.46875, 0.44482421875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]; [0.]
341; [[0.44482421875, 9.6328125, 0.0, 0.444580078125, 0.0, 0.0, 9.4765625, 9.46875, 0.44482421875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]; [0.]
342; [[0.44482421875, 9.6328125, 0.0, 0.444580078125, 0.0, 0.0, 9.4765625, 9.46875, 0.44482421875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]; [0.]
343; [[0.319091796875, 11.8125, 0.00011444091796875, 0.319091796875, 0.00011444091796875, 0.00011444091796875, 9.40625, 9.3984375, 0.318603515625, 0.00011444091796875, 0.00011444091796875, 0.00011444091796875, 0.00011444091796875, 0.00011444091796875, 0.00011444091796875, 0.00011444091796875]]; [697.34094]
344; [[0.319091796875, 11.8125, 0.00011444091796875, 0.319091796875, 0.00011444091796875, 0.00011444091796875, 9.40625, 9.3984375, 0.318603515625, 0.00011444091796875, 0.00011444091796875, 0.00011444091796875, 0.00011444091796875, 0.00011444091796875, 0.00011444091796875, 0.00011444091796875]]; [0.]
345; [[0.240478515625, 10.234375, 0.0, 0.2406005859375, 0.0, 0.0, 9.3515625, 9.3515625, 0.2406005859375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]; [662.99664]
346; [[0.240478515625, 10.234375, 0.0, 0.2406005859375, 0.0, 0.0, 9.3515625, 9.3515625, 0.2406005859375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]; [0.]
347; [[0.240478515625, 10.234375, 0.0, 0.2406005859375, 0.0, 0.0, 9.3515625, 9.3515625, 0.2406005859375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]; [0.]
348; [[0.240478515625, 10.234375, 0.0, 0.2406005859375, 0.0, 0.0, 9.3515625, 9.3515625, 0.2406005859375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]; [0.]
349; [[0.240478515625, 10.234375, 0.0, 0.2406005859375, 0.0, 0.0, 9.3515625, 9.3515625, 0.2406005859375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]; [0.]
350; [[0.240478515625, 10.234375, 0.0, 0.2406005859375, 0.0, 0.0, 9.3515625, 9.3515625, 0.2406005859375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]; [0.]
351; [[0.3349609375, 9.53125, 0.0, 0.3349609375, 0.0, 0.0, 9.375, 9.375, 0.334716796875, 0.85498046875, 0.85498046875, 0.0, 0.0, 0.0, 0.0, 0.0]]; [652.33246]
352; [[0.30615234375, 12.3046875, 0.0, 0.3056640625, 0.0, 0.0, 11.6796875, 11.6328125, 0.3056640625, 3.24609375, 3.24609375, 0.0, 0.0, 0.0, 0.0, 0.0]]; [1107.6545]
