snapshot_count, flow_id, flow["hard_timeout_s"], flow["byte_count"], flow["idle_timeout_s"], flow["packet_count"], flow["duration_sec"], timestamp
229,00:00:00:00:00:02-00:00:00:00:00:01-2-0x800,0,146360438434,5,4309741,267,2019-09-15 18:04:39.775733
229,00:00:00:00:00:01-00:00:00:00:00:02-5-0x800,0,177136802,5,2676259,267,2019-09-15 18:04:39.775735
229,00:00:00:00:00:03-00:00:00:00:00:02-4-0x800,0,305174334,5,4611031,261,2019-09-15 18:04:39.775738
229,00:00:00:00:00:02-00:00:00:00:00:03-1-0x800,0,128771719520,5,5343352,261,2019-09-15 18:04:39.775740
229,00:00:00:00:00:02-00:00:00:00:00:03-2-0x800,0,128771719594,5,5343353,261,2019-09-15 18:04:39.775742
229,00:00:00:00:00:02-00:00:00:00:00:01-1-0x800,0,146360438360,5,4309740,267,2019-09-15 18:04:39.775744
229,00:00:00:00:00:01-00:00:00:00:00:02-3-0x800,0,177136728,5,2676258,267,2019-09-15 18:04:39.775746
229,00:00:00:00:00:03-00:00:00:00:00:02-1-0x800,0,305174260,5,4611030,261,2019-09-15 18:04:39.775749
229,00:00:00:00:00:02-00:00:00:00:00:03-2-0x800,0,128771719594,5,5343353,261,2019-09-15 18:04:39.775751
229,00:00:00:00:00:01-00:00:00:00:00:02-1-0x800,0,177136728,5,2676258,267,2019-09-15 18:04:39.775753
229,00:00:00:00:00:02-00:00:00:00:00:01-3-0x800,0,146360438434,5,4309741,267,2019-09-15 18:04:39.775755
229,00:00:00:00:00:04-00:00:00:00:00:02-1-0x800,0,210778448,5,3184104,265,2019-09-15 18:04:39.775757
229,00:00:00:00:00:02-00:00:00:00:00:04-2-0x800,0,147501646028,5,5002966,265,2019-09-15 18:04:39.775759
230,00:00:00:00:00:04-00:00:00:00:00:02-4-0x800,0,214989356,5,3247678,271,2019-09-15 18:04:45.817157
230,00:00:00:00:00:02-00:00:00:00:00:04-1-0x800,0,150541454076,5,5072198,271,2019-09-15 18:04:45.817162
230,00:00:00:00:00:02-00:00:00:00:00:03-2-0x800,0,131640389486,5,5407263,267,2019-09-15 18:04:45.817165
230,00:00:00:00:00:03-00:00:00:00:00:02-5-0x800,0,308989764,5,4668840,267,2019-09-15 18:04:45.817167
230,00:00:00:00:00:02-00:00:00:00:00:01-2-0x800,0,149448389416,5,4367456,273,2019-09-15 18:04:45.817169
230,00:00:00:00:00:01-00:00:00:00:00:02-5-0x800,0,178468484,5,2696436,273,2019-09-15 18:04:45.817171
230,00:00:00:00:00:03-00:00:00:00:00:02-4-0x800,0,308989764,5,4668840,267,2019-09-15 18:04:45.817174
230,00:00:00:00:00:02-00:00:00:00:00:03-1-0x800,0,131640389412,5,5407262,267,2019-09-15 18:04:45.817176
230,00:00:00:00:00:02-00:00:00:00:00:03-2-0x800,0,131640389486,5,5407263,267,2019-09-15 18:04:45.817178
230,00:00:00:00:00:02-00:00:00:00:00:01-1-0x800,0,149448389342,5,4367455,273,2019-09-15 18:04:45.817180
230,00:00:00:00:00:01-00:00:00:00:00:02-3-0x800,0,178468410,5,2696435,273,2019-09-15 18:04:45.817182
230,00:00:00:00:00:03-00:00:00:00:00:02-1-0x800,0,308989690,5,4668839,267,2019-09-15 18:04:45.817184
230,00:00:00:00:00:02-00:00:00:00:00:03-2-0x800,0,131640389486,5,5407263,267,2019-09-15 18:04:45.817186
230,00:00:00:00:00:01-00:00:00:00:00:02-1-0x800,0,178468410,5,2696435,273,2019-09-15 18:04:45.817188
230,00:00:00:00:00:02-00:00:00:00:00:01-3-0x800,0,149448389416,5,4367456,273,2019-09-15 18:04:45.817190
230,00:00:00:00:00:04-00:00:00:00:00:02-1-0x800,0,214989356,5,3247678,271,2019-09-15 18:04:45.817192
230,00:00:00:00:00:02-00:00:00:00:00:04-2-0x800,0,150541454150,5,5072199,271,2019-09-15 18:04:45.817194
231,00:00:00:00:00:04-00:00:00:00:00:02-4-0x800,0,216605660,5,3270908,277,2019-09-15 18:04:51.852726
231,00:00:00:00:00:02-00:00:00:00:00:04-1-0x800,0,152718318332,5,5123054,277,2019-09-15 18:04:51.852732
231,00:00:00:00:00:02-00:00:00:00:00:03-2-0x800,0,135237932372,5,5497754,273,2019-09-15 18:04:51.852735
231,00:00:00:00:00:03-00:00:00:00:00:02-5-0x806,0,42,5,1,0,2019-09-15 18:04:51.852738
231,00:00:00:00:00:02-00:00:00:00:00:03-3-0x806,0,42,5,1,0,2019-09-15 18:04:51.852740
231,00:00:00:00:00:03-00:00:00:00:00:02-5-0x800,0,313431378,5,4736137,273,2019-09-15 18:04:51.852743
231,00:00:00:00:00:02-00:00:00:00:00:01-2-0x800,0,152560094412,5,4444210,279,2019-09-15 18:04:51.852745
231,00:00:00:00:00:01-00:00:00:00:00:02-5-0x800,0,181139168,5,2736848,279,2019-09-15 18:04:51.852748
231,00:00:00:00:00:02-00:00:00:00:00:03-1-0x806,0,0,5,0,0,2019-09-15 18:04:51.852750
231,00:00:00:00:00:03-00:00:00:00:00:02-4-0x806,0,42,5,1,0,2019-09-15 18:04:51.852752
231,00:00:00:00:00:03-00:00:00:00:00:02-4-0x800,0,313431378,5,4736137,273,2019-09-15 18:04:51.852755
231,00:00:00:00:00:02-00:00:00:00:00:03-1-0x800,0,135237932298,5,5497753,273,2019-09-15 18:04:51.852765
231,00:00:00:00:00:02-00:00:00:00:00:03-2-0x800,0,135237932372,5,5497754,273,2019-09-15 18:04:51.852768
231,00:00:00:00:00:02-00:00:00:00:00:01-1-0x800,0,152560094338,5,4444209,279,2019-09-15 18:04:51.852770
231,00:00:00:00:00:01-00:00:00:00:00:02-3-0x800,0,181139094,5,2736847,279,2019-09-15 18:04:51.852773
231,00:00:00:00:00:03-00:00:00:00:00:02-1-0x806,0,0,5,0,0,2019-09-15 18:04:51.852775
231,00:00:00:00:00:02-00:00:00:00:00:03-3-0x806,0,0,5,0,0,2019-09-15 18:04:51.852777
231,00:00:00:00:00:03-00:00:00:00:00:02-1-0x800,0,313431304,5,4736136,273,2019-09-15 18:04:51.852780
231,00:00:00:00:00:02-00:00:00:00:00:03-2-0x800,0,135237932372,5,5497754,273,2019-09-15 18:04:51.852782
231,00:00:00:00:00:01-00:00:00:00:00:02-1-0x800,0,181139094,5,2736847,279,2019-09-15 18:04:51.852784
231,00:00:00:00:00:02-00:00:00:00:00:01-3-0x800,0,152560094412,5,4444210,279,2019-09-15 18:04:51.852786
231,00:00:00:00:00:04-00:00:00:00:00:02-1-0x800,0,216605660,5,3270908,277,2019-09-15 18:04:51.852789
231,00:00:00:00:00:02-00:00:00:00:00:04-2-0x800,0,152718318406,5,5123055,277,2019-09-15 18:04:51.852791
232,00:00:00:00:00:04-00:00:00:00:00:02-4-0x806,0,42,5,1,1,2019-09-15 18:04:58.061576
232,00:00:00:00:00:02-00:00:00:00:00:04-1-0x806,0,0,5,0,1,2019-09-15 18:04:58.061582
232,00:00:00:00:00:04-00:00:00:00:00:02-4-0x800,0,219372290,5,3312185,283,2019-09-15 18:04:58.061585
232,00:00:00:00:00:02-00:00:00:00:00:04-1-0x800,0,156090018176,5,5204624,283,2019-09-15 18:04:58.061587
232,00:00:00:00:00:02-00:00:00:00:00:03-2-0x800,0,139004819464,5,5587192,280,2019-09-15 18:04:58.061589
232,00:00:00:00:00:03-00:00:00:00:00:02-5-0x800,0,316030098,5,4775511,280,2019-09-15 18:04:58.061592
232,00:00:00:00:00:02-00:00:00:00:00:01-2-0x800,0,154607230178,5,4489537,286,2019-09-15 18:04:58.061594
232,00:00:00:00:00:01-00:00:00:00:00:02-5-0x800,0,182684108,5,2759324,286,2019-09-15 18:04:58.061596
232,00:00:00:00:00:03-00:00:00:00:00:02-4-0x800,0,316030098,5,4775511,280,2019-09-15 18:04:58.061599
232,00:00:00:00:00:02-00:00:00:00:00:03-1-0x800,0,139004819390,5,5587191,280,2019-09-15 18:04:58.061601
232,00:00:00:00:00:02-00:00:00:00:00:03-2-0x800,0,139004819464,5,5587192,280,2019-09-15 18:04:58.061604
232,00:00:00:00:00:02-00:00:00:00:00:01-1-0x800,0,154607230104,5,4489536,286,2019-09-15 18:04:58.061606
232,00:00:00:00:00:01-00:00:00:00:00:02-3-0x800,0,182684034,5,2759323,286,2019-09-15 18:04:58.061608
232,00:00:00:00:00:02-00:00:00:00:00:04-2-0x806,0,42,5,1,1,2019-09-15 18:04:58.061610
232,00:00:00:00:00:04-00:00:00:00:00:02-1-0x806,0,0,5,0,1,2019-09-15 18:04:58.061612
232,00:00:00:00:00:01-00:00:00:00:00:02-1-0x806,0,0,5,0,0,2019-09-15 18:04:58.061614
232,00:00:00:00:00:02-00:00:00:00:00:01-3-0x806,0,42,5,1,0,2019-09-15 18:04:58.061616
232,00:00:00:00:00:03-00:00:00:00:00:02-1-0x800,0,316030024,5,4775510,280,2019-09-15 18:04:58.061618
232,00:00:00:00:00:02-00:00:00:00:00:03-2-0x800,0,139004819464,5,5587192,280,2019-09-15 18:04:58.061620
232,00:00:00:00:00:01-00:00:00:00:00:02-1-0x800,0,182684034,5,2759323,286,2019-09-15 18:04:58.061623
232,00:00:00:00:00:02-00:00:00:00:00:01-3-0x800,0,154607230178,5,4489537,286,2019-09-15 18:04:58.061625
232,00:00:00:00:00:04-00:00:00:00:00:02-1-0x800,0,219372290,5,3312185,283,2019-09-15 18:04:58.061627
232,00:00:00:00:00:02-00:00:00:00:00:04-2-0x800,0,156090018250,5,5204625,283,2019-09-15 18:04:58.061629
233,00:00:00:00:00:04-00:00:00:00:00:02-4-0x800,0,224034020,5,3381696,289,2019-09-15 18:05:04.111447
233,00:00:00:00:00:02-00:00:00:00:00:04-1-0x800,0,160488200790,5,5335511,289,2019-09-15 18:05:04.111456
233,00:00:00:00:00:02-00:00:00:00:00:03-2-0x800,0,145331924246,5,5743007,286,2019-09-15 18:05:04.111461
233,00:00:00:00:00:03-00:00:00:00:00:02-5-0x800,0,320659866,5,4845659,286,2019-09-15 18:05:04.111465
233,00:00:00:00:00:02-00:00:00:00:00:01-2-0x800,0,155013807462,5,4517551,292,2019-09-15 18:05:04.111469
233,00:00:00:00:00:01-00:00:00:00:00:02-5-0x800,0,184341746,5,2781719,292,2019-09-15 18:05:04.111472
233,00:00:00:00:00:03-00:00:00:00:00:02-4-0x800,0,320659866,5,4845659,286,2019-09-15 18:05:04.111476
233,00:00:00:00:00:02-00:00:00:00:00:03-1-0x800,0,145331924172,5,5743006,286,2019-09-15 18:05:04.111480
233,00:00:00:00:00:02-00:00:00:00:00:03-2-0x800,0,145331924246,5,5743007,286,2019-09-15 18:05:04.111484
233,00:00:00:00:00:02-00:00:00:00:00:01-1-0x800,0,155013807388,5,4517550,292,2019-09-15 18:05:04.111487
233,00:00:00:00:00:01-00:00:00:00:00:02-3-0x800,0,184341672,5,2781718,292,2019-09-15 18:05:04.111490
233,00:00:00:00:00:03-00:00:00:00:00:02-1-0x800,0,320659792,5,4845658,286,2019-09-15 18:05:04.111494
233,00:00:00:00:00:02-00:00:00:00:00:03-2-0x800,0,145331924246,5,5743007,286,2019-09-15 18:05:04.111496
233,00:00:00:00:00:01-00:00:00:00:00:02-1-0x800,0,184341672,5,2781718,292,2019-09-15 18:05:04.111499
233,00:00:00:00:00:02-00:00:00:00:00:01-3-0x800,0,155013807462,5,4517551,292,2019-09-15 18:05:04.111501
233,00:00:00:00:00:04-00:00:00:00:00:02-1-0x800,0,224034020,5,3381696,289,2019-09-15 18:05:04.111504
233,00:00:00:00:00:02-00:00:00:00:00:04-2-0x800,0,160488200864,5,5335512,289,2019-09-15 18:05:04.111507
234,00:00:00:00:00:04-00:00:00:00:00:02-4-0x800,0,228108254,5,3443267,295,2019-09-15 18:05:10.132336
234,00:00:00:00:00:02-00:00:00:00:00:04-1-0x800,0,165014352648,5,5441708,295,2019-09-15 18:05:10.132343
234,00:00:00:00:00:02-00:00:00:00:00:03-2-0x800,0,149282452752,5,5833220,292,2019-09-15 18:05:10.132345
234,00:00:00:00:00:03-00:00:00:00:00:02-5-0x800,0,323084838,5,4882401,292,2019-09-15 18:05:10.132348
234,00:00:00:00:00:02-00:00:00:00:00:01-2-0x800,0,157308385962,5,4575497,298,2019-09-15 18:05:10.132351
234,00:00:00:00:00:01-00:00:00:00:00:02-5-0x800,0,187251400,5,2824426,298,2019-09-15 18:05:10.132353
234,00:00:00:00:00:03-00:00:00:00:00:02-4-0x800,0,323084838,5,4882401,292,2019-09-15 18:05:10.132356
234,00:00:00:00:00:02-00:00:00:00:00:03-1-0x800,0,149282452678,5,5833219,292,2019-09-15 18:05:10.132358
234,00:00:00:00:00:02-00:00:00:00:00:03-2-0x800,0,149282452752,5,5833220,292,2019-09-15 18:05:10.132361
234,00:00:00:00:00:02-00:00:00:00:00:01-1-0x800,0,157308385888,5,4575496,298,2019-09-15 18:05:10.132364
234,00:00:00:00:00:01-00:00:00:00:00:02-3-0x800,0,187251326,5,2824425,298,2019-09-15 18:05:10.132367
234,00:00:00:00:00:03-00:00:00:00:00:02-1-0x800,0,323084764,5,4882400,292,2019-09-15 18:05:10.132369
234,00:00:00:00:00:02-00:00:00:00:00:03-2-0x800,0,149282452752,5,5833220,292,2019-09-15 18:05:10.132372
234,00:00:00:00:00:01-00:00:00:00:00:02-1-0x800,0,187251326,5,2824425,298,2019-09-15 18:05:10.132374
234,00:00:00:00:00:02-00:00:00:00:00:01-3-0x800,0,157308385962,5,4575497,298,2019-09-15 18:05:10.132376
234,00:00:00:00:00:04-00:00:00:00:00:02-1-0x800,0,228108254,5,3443267,295,2019-09-15 18:05:10.132378
234,00:00:00:00:00:02-00:00:00:00:00:04-2-0x800,0,165014352722,5,5441709,295,2019-09-15 18:05:10.132381
235,00:00:00:00:00:02-00:00:00:00:00:04-1-0x800,0,542301166,5,10107,1,2019-09-15 18:05:16.149421
235,00:00:00:00:00:04-00:00:00:00:00:02-4-0x800,0,234235430,5,3536103,301,2019-09-15 18:05:16.149433
235,00:00:00:00:00:02-00:00:00:00:00:04-1-0x800,0,168266802824,5,5550384,301,2019-09-15 18:05:16.149437
235,00:00:00:00:00:02-00:00:00:00:00:03-2-0x800,0,152811293134,5,5926543,298,2019-09-15 18:05:16.149440
235,00:00:00:00:00:04-00:00:00:00:00:02-4-0x800,0,178344,5,2596,1,2019-09-15 18:05:16.149493
235,00:00:00:00:00:01-00:00:00:00:00:02-5-0x800,0,6611450,5,99507,4,2019-09-15 18:05:16.149503
235,00:00:00:00:00:03-00:00:00:00:00:02-5-0x800,0,326084934,5,4927857,298,2019-09-15 18:05:16.149506
235,00:00:00:00:00:02-00:00:00:00:00:01-2-0x800,0,1462265642,5,115789,4,2019-09-15 18:05:16.149509
235,00:00:00:00:00:02-00:00:00:00:00:01-2-0x800,0,159155670462,5,4607855,304,2019-09-15 18:05:16.149511
235,00:00:00:00:00:01-00:00:00:00:00:02-5-0x800,0,187741120,5,2831846,304,2019-09-15 18:05:16.149514
235,00:00:00:00:00:03-00:00:00:00:00:02-4-0x800,0,326084934,5,4927857,298,2019-09-15 18:05:16.149518
235,00:00:00:00:00:02-00:00:00:00:00:03-1-0x800,0,152811293060,5,5926542,298,2019-09-15 18:05:16.149521
235,00:00:00:00:00:02-00:00:00:00:00:03-2-0x800,0,152811293134,5,5926543,298,2019-09-15 18:05:16.149524
235,00:00:00:00:00:01-00:00:00:00:00:02-3-0x800,0,6611376,5,99506,4,2019-09-15 18:05:16.149528
235,00:00:00:00:00:02-00:00:00:00:00:01-1-0x800,0,1462265568,5,115788,4,2019-09-15 18:05:16.149530
235,00:00:00:00:00:02-00:00:00:00:00:01-1-0x800,0,159155670388,5,4607854,304,2019-09-15 18:05:16.149540
235,00:00:00:00:00:01-00:00:00:00:00:02-3-0x800,0,187741046,5,2831845,304,2019-09-15 18:05:16.149543
235,00:00:00:00:00:03-00:00:00:00:00:02-1-0x800,0,326084860,5,4927856,298,2019-09-15 18:05:16.149547
235,00:00:00:00:00:02-00:00:00:00:00:03-2-0x800,0,152811293134,5,5926543,298,2019-09-15 18:05:16.149549
235,00:00:00:00:00:02-00:00:00:00:00:04-2-0x800,0,542301240,5,10108,1,2019-09-15 18:05:16.149552
235,00:00:00:00:00:01-00:00:00:00:00:02-1-0x800,0,6611376,5,99506,4,2019-09-15 18:05:16.149554
235,00:00:00:00:00:01-00:00:00:00:00:02-1-0x800,0,187741046,5,2831845,304,2019-09-15 18:05:16.149557
235,00:00:00:00:00:02-00:00:00:00:00:01-3-0x800,0,159155670462,5,4607855,304,2019-09-15 18:05:16.149560
235,00:00:00:00:00:02-00:00:00:00:00:01-3-0x800,0,1462265642,5,115789,4,2019-09-15 18:05:16.149563
235,00:00:00:00:00:04-00:00:00:00:00:02-1-0x800,0,234235430,5,3536103,301,2019-09-15 18:05:16.149565
235,00:00:00:00:00:04-00:00:00:00:00:02-1-0x800,0,178344,5,2596,1,2019-09-15 18:05:16.149568
235,00:00:00:00:00:02-00:00:00:00:00:04-2-0x800,0,168266802898,5,5550385,301,2019-09-15 18:05:16.149571
236,00:00:00:00:00:02-00:00:00:00:00:04-1-0x800,0,4822452198,5,102179,7,2019-09-15 18:05:22.160569
236,00:00:00:00:00:02-00:00:00:00:00:03-2-0x800,0,154689351690,5,5959433,304,2019-09-15 18:05:22.160575
236,00:00:00:00:00:04-00:00:00:00:00:02-4-0x800,0,3418614,5,51691,7,2019-09-15 18:05:22.160577
236,00:00:00:00:00:03-00:00:00:00:00:02-5-0x806,0,42,5,1,5,2019-09-15 18:05:22.160580
236,00:00:00:00:00:02-00:00:00:00:00:03-3-0x806,0,42,5,1,5,2019-09-15 18:05:22.160582
236,00:00:00:00:00:01-00:00:00:00:00:02-5-0x800,0,7700966,5,115527,10,2019-09-15 18:05:22.160584
236,00:00:00:00:00:03-00:00:00:00:00:02-5-0x800,0,1758636,5,26646,3,2019-09-15 18:05:22.160586
236,00:00:00:00:00:02-00:00:00:00:00:03-3-0x800,0,1903185174,5,52487,3,2019-09-15 18:05:22.160588
236,00:00:00:00:00:03-00:00:00:00:00:02-5-0x800,0,326582376,5,4935394,304,2019-09-15 18:05:22.160590
236,00:00:00:00:00:02-00:00:00:00:00:01-2-0x800,0,3906956802,5,164789,10,2019-09-15 18:05:22.160592
236,00:00:00:00:00:02-00:00:00:00:00:03-1-0x806,0,0,5,0,5,2019-09-15 18:05:22.160595
236,00:00:00:00:00:03-00:00:00:00:00:02-4-0x806,0,42,5,1,5,2019-09-15 18:05:22.160597
236,00:00:00:00:00:03-00:00:00:00:00:02-4-0x800,0,326582376,5,4935394,304,2019-09-15 18:05:22.160599
236,00:00:00:00:00:03-00:00:00:00:00:02-4-0x800,0,1758636,5,26646,3,2019-09-15 18:05:22.160601
236,00:00:00:00:00:02-00:00:00:00:00:03-1-0x800,0,154689351616,5,5959432,304,2019-09-15 18:05:22.160603
236,00:00:00:00:00:02-00:00:00:00:00:03-1-0x800,0,1903185100,5,52486,3,2019-09-15 18:05:22.160605
236,00:00:00:00:00:02-00:00:00:00:00:03-2-0x800,0,154689351690,5,5959433,304,2019-09-15 18:05:22.160607
236,00:00:00:00:00:01-00:00:00:00:00:02-3-0x800,0,7700892,5,115526,10,2019-09-15 18:05:22.160609
236,00:00:00:00:00:02-00:00:00:00:00:01-1-0x800,0,3906956728,5,164788,10,2019-09-15 18:05:22.160612
236,00:00:00:00:00:03-00:00:00:00:00:02-1-0x806,0,0,5,0,5,2019-09-15 18:05:22.160614
236,00:00:00:00:00:02-00:00:00:00:00:03-3-0x806,0,0,5,0,5,2019-09-15 18:05:22.160616
236,00:00:00:00:00:03-00:00:00:00:00:02-1-0x800,0,326582302,5,4935393,304,2019-09-15 18:05:22.160618
236,00:00:00:00:00:02-00:00:00:00:00:03-2-0x800,0,154689351690,5,5959433,304,2019-09-15 18:05:22.160620
236,00:00:00:00:00:02-00:00:00:00:00:04-2-0x800,0,4822452272,5,102180,7,2019-09-15 18:05:22.160622
236,00:00:00:00:00:01-00:00:00:00:00:02-1-0x800,0,7700892,5,115526,10,2019-09-15 18:05:22.160624
236,00:00:00:00:00:03-00:00:00:00:00:02-1-0x800,0,1758636,5,26646,3,2019-09-15 18:05:22.160626
236,00:00:00:00:00:02-00:00:00:00:00:03-3-0x800,0,1903185100,5,52486,3,2019-09-15 18:05:22.160628
236,00:00:00:00:00:02-00:00:00:00:00:01-3-0x800,0,3906956802,5,164789,10,2019-09-15 18:05:22.160630
236,00:00:00:00:00:04-00:00:00:00:00:02-1-0x800,0,3418614,5,51691,7,2019-09-15 18:05:22.160632
237,00:00:00:00:00:02-00:00:00:00:00:04-1-0x800,0,9933678578,5,216429,14,2019-09-15 18:05:28.475116
237,00:00:00:00:00:04-00:00:00:00:00:02-4-0x800,0,10219686,5,154737,14,2019-09-15 18:05:28.475122
237,00:00:00:00:00:01-00:00:00:00:00:02-5-0x800,0,9558800,5,143676,16,2019-09-15 18:05:28.475125
237,00:00:00:00:00:03-00:00:00:00:00:02-5-0x800,0,3825354,5,57873,10,2019-09-15 18:05:28.475128
237,00:00:00:00:00:02-00:00:00:00:00:03-3-0x800,0,6190220096,5,131960,10,2019-09-15 18:05:28.475130
237,00:00:00:00:00:02-00:00:00:00:00:01-2-0x800,0,8303093630,5,252483,16,2019-09-15 18:05:28.475132
237,00:00:00:00:00:03-00:00:00:00:00:02-4-0x800,0,3825354,5,57873,10,2019-09-15 18:05:28.475135
237,00:00:00:00:00:02-00:00:00:00:00:03-1-0x800,0,6190220022,5,131959,10,2019-09-15 18:05:28.475137
237,00:00:00:00:00:01-00:00:00:00:00:02-3-0x800,0,9558726,5,143675,16,2019-09-15 18:05:28.475139
237,00:00:00:00:00:02-00:00:00:00:00:01-1-0x800,0,8303093556,5,252482,16,2019-09-15 18:05:28.475142
237,00:00:00:00:00:02-00:00:00:00:00:04-2-0x800,0,9933678652,5,216430,14,2019-09-15 18:05:28.475144
237,00:00:00:00:00:01-00:00:00:00:00:02-1-0x800,0,9558726,5,143675,16,2019-09-15 18:05:28.475146
237,00:00:00:00:00:03-00:00:00:00:00:02-1-0x800,0,3825354,5,57873,10,2019-09-15 18:05:28.475148
237,00:00:00:00:00:02-00:00:00:00:00:03-3-0x800,0,6190220022,5,131959,10,2019-09-15 18:05:28.475150
237,00:00:00:00:00:02-00:00:00:00:00:01-3-0x800,0,8303093630,5,252483,16,2019-09-15 18:05:28.475152
237,00:00:00:00:00:04-00:00:00:00:00:02-1-0x800,0,10219686,5,154737,14,2019-09-15 18:05:28.475154
238,00:00:00:00:00:02-00:00:00:00:00:04-1-0x800,0,15133879916,5,333382,20,2019-09-15 18:05:34.528775
238,00:00:00:00:00:04-00:00:00:00:00:02-4-0x800,0,17347356,5,262732,20,2019-09-15 18:05:34.528780
238,00:00:00:00:00:01-00:00:00:00:00:02-5-0x800,0,12049376,5,181412,22,2019-09-15 18:05:34.528783
238,00:00:00:00:00:03-00:00:00:00:00:02-5-0x800,0,5840150,5,86831,16,2019-09-15 18:05:34.528785
238,00:00:00:00:00:02-00:00:00:00:00:03-3-0x800,0,9435774512,5,200380,16,2019-09-15 18:05:34.528787
238,00:00:00:00:00:02-00:00:00:00:00:01-2-0x800,0,12404492070,5,344923,22,2019-09-15 18:05:34.528789
238,00:00:00:00:00:03-00:00:00:00:00:02-4-0x800,0,5840150,5,86831,16,2019-09-15 18:05:34.528792
238,00:00:00:00:00:02-00:00:00:00:00:03-1-0x800,0,9435774438,5,200379,16,2019-09-15 18:05:34.528794
238,00:00:00:00:00:01-00:00:00:00:00:02-3-0x800,0,12049302,5,181411,22,2019-09-15 18:05:34.528796
238,00:00:00:00:00:02-00:00:00:00:00:01-1-0x800,0,12404491996,5,344922,22,2019-09-15 18:05:34.528798
238,00:00:00:00:00:02-00:00:00:00:00:04-2-0x800,0,15133879990,5,333383,20,2019-09-15 18:05:34.528801
238,00:00:00:00:00:01-00:00:00:00:00:02-1-0x800,0,12049302,5,181411,22,2019-09-15 18:05:34.528802
238,00:00:00:00:00:03-00:00:00:00:00:02-1-0x800,0,5840150,5,86831,16,2019-09-15 18:05:34.528804
238,00:00:00:00:00:02-00:00:00:00:00:03-3-0x800,0,9435774438,5,200379,16,2019-09-15 18:05:34.528807
238,00:00:00:00:00:02-00:00:00:00:00:01-3-0x800,0,12404492070,5,344923,22,2019-09-15 18:05:34.528809
238,00:00:00:00:00:04-00:00:00:00:00:02-1-0x800,0,17347356,5,262732,20,2019-09-15 18:05:34.528811
239,00:00:00:00:00:02-00:00:00:00:00:04-1-0x800,0,20008834376,5,419680,26,2019-09-15 18:05:40.569306
239,00:00:00:00:00:04-00:00:00:00:00:02-4-0x800,0,18834666,5,285267,26,2019-09-15 18:05:40.569318
239,00:00:00:00:00:01-00:00:00:00:00:02-5-0x800,0,13312418,5,200549,28,2019-09-15 18:05:40.569327
239,00:00:00:00:00:03-00:00:00:00:00:02-5-0x800,0,7159094,5,106815,22,2019-09-15 18:05:40.569333
239,00:00:00:00:00:02-00:00:00:00:00:03-3-0x800,0,14412322106,5,287529,22,2019-09-15 18:05:40.569341
239,00:00:00:00:00:02-00:00:00:00:00:01-2-0x800,0,17169840846,5,428395,28,2019-09-15 18:05:40.569348
239,00:00:00:00:00:03-00:00:00:00:00:02-4-0x800,0,7159094,5,106815,22,2019-09-15 18:05:40.569359
239,00:00:00:00:00:02-00:00:00:00:00:03-1-0x800,0,14412322032,5,287528,22,2019-09-15 18:05:40.569366
239,00:00:00:00:00:01-00:00:00:00:00:02-3-0x800,0,13312344,5,200548,28,2019-09-15 18:05:40.569374
239,00:00:00:00:00:02-00:00:00:00:00:01-1-0x800,0,17169840772,5,428394,28,2019-09-15 18:05:40.569380
239,00:00:00:00:00:02-00:00:00:00:00:04-2-0x800,0,20008834450,5,419681,26,2019-09-15 18:05:40.569395
239,00:00:00:00:00:01-00:00:00:00:00:02-1-0x800,0,13312344,5,200548,28,2019-09-15 18:05:40.569404
239,00:00:00:00:00:03-00:00:00:00:00:02-1-0x800,0,7159094,5,106815,22,2019-09-15 18:05:40.569410
239,00:00:00:00:00:02-00:00:00:00:00:03-3-0x800,0,14412322032,5,287528,22,2019-09-15 18:05:40.569418
239,00:00:00:00:00:02-00:00:00:00:00:01-3-0x800,0,17169840846,5,428395,28,2019-09-15 18:05:40.569425
239,00:00:00:00:00:04-00:00:00:00:00:02-1-0x800,0,18834666,5,285267,26,2019-09-15 18:05:40.569433
240,00:00:00:00:00:04-00:00:00:00:00:02-4-0x806,0,42,5,1,3,2019-09-15 18:05:46.582527
240,00:00:00:00:00:02-00:00:00:00:00:04-1-0x806,0,0,5,0,3,2019-09-15 18:05:46.582533
240,00:00:00:00:00:02-00:00:00:00:00:04-1-0x800,0,24653160938,5,504869,32,2019-09-15 18:05:46.582536
240,00:00:00:00:00:04-00:00:00:00:00:02-4-0x800,0,20958084,5,317440,32,2019-09-15 18:05:46.582538
240,00:00:00:00:00:03-00:00:00:00:00:02-5-0x806,0,42,5,1,3,2019-09-15 18:05:46.582541
240,00:00:00:00:00:02-00:00:00:00:00:03-3-0x806,0,42,5,1,3,2019-09-15 18:05:46.582543
240,00:00:00:00:00:01-00:00:00:00:00:02-5-0x800,0,14515796,5,218782,34,2019-09-15 18:05:46.582545
240,00:00:00:00:00:03-00:00:00:00:00:02-5-0x800,0,8383196,5,125362,28,2019-09-15 18:05:46.582547
240,00:00:00:00:00:02-00:00:00:00:00:03-3-0x800,0,19039789688,5,368556,28,2019-09-15 18:05:46.582549
240,00:00:00:00:00:02-00:00:00:00:00:01-2-0x800,0,21709830448,5,507908,34,2019-09-15 18:05:46.582551
240,00:00:00:00:00:02-00:00:00:00:00:03-1-0x806,0,0,5,0,3,2019-09-15 18:05:46.582554
