snapshot_count, flow_id, flow["hard_timeout_s"], flow["byte_count"], flow["idle_timeout_s"], flow["packet_count"], flow["duration_sec"], timestamp
31,00:00:00:00:00:02-00:00:00:00:00:01-1-0x800,0,12130734,5,183799,30,2019-09-15 15:13:02.026379
31,00:00:00:00:00:02-00:00:00:00:00:01-3-0x800,0,12130808,5,183800,30,2019-09-15 15:13:02.026384
31,00:00:00:00:00:01-00:00:00:00:00:02-1-0x800,0,46001871328,5,804740,30,2019-09-15 15:13:02.026388
32,00:00:00:00:00:01-00:00:00:00:00:02-5-0x800,0,55557852736,5,971912,36,2019-09-15 15:13:08.052045
32,00:00:00:00:00:02-00:00:00:00:00:01-2-0x800,0,14643758,5,221875,36,2019-09-15 15:13:08.052055
32,00:00:00:00:00:01-00:00:00:00:00:02-3-0x800,0,55557852736,5,971912,36,2019-09-15 15:13:08.052062
32,00:00:00:00:00:02-00:00:00:00:00:01-1-0x800,0,14643684,5,221874,36,2019-09-15 15:13:08.052066
32,00:00:00:00:00:02-00:00:00:00:00:01-3-0x800,0,14643758,5,221875,36,2019-09-15 15:13:08.052072
32,00:00:00:00:00:01-00:00:00:00:00:02-1-0x800,0,55557852662,5,971911,36,2019-09-15 15:13:08.052079

33,00:00:00:00:00:02-00:00:00:00:00:01-2-0x806,0,42,5,1,1,2019-09-15 15:13:14.074346
33,00:00:00:00:00:01-00:00:00:00:00:02-5-0x806,0,42,5,1,1,2019-09-15 15:13:14.074356
33,00:00:00:00:00:01-00:00:00:00:00:02-5-0x800,0,63405982580,5,1140450,42,2019-09-15 15:13:14.074359
33,00:00:00:00:00:02-00:00:00:00:00:01-2-0x800,0,23272928,5,352620,42,2019-09-15 15:13:14.074363

33,00:00:00:00:00:01-00:00:00:00:00:02-3-0x806,0,0,5,0,1,2019-09-15 15:13:14.074368
33,00:00:00:00:00:02-00:00:00:00:00:01-1-0x806,0,0,5,0,1,2019-09-15 15:13:14.074371
33,00:00:00:00:00:01-00:00:00:00:00:02-3-0x800,0,63405982580,5,1140450,42,2019-09-15 15:13:14.074375
33,00:00:00:00:00:02-00:00:00:00:00:01-1-0x800,0,23272854,5,352619,42,2019-09-15 15:13:14.074378

33,00:00:00:00:00:01-00:00:00:00:00:02-1-0x806,0,0,5,0,1,2019-09-15 15:13:14.074383
33,00:00:00:00:00:02-00:00:00:00:00:01-3-0x806,0,42,5,1,1,2019-09-15 15:13:14.074386
33,00:00:00:00:00:02-00:00:00:00:00:01-3-0x800,0,23272928,5,352620,42,2019-09-15 15:13:14.074390
33,00:00:00:00:00:01-00:00:00:00:00:02-1-0x800,0,63405982506,5,1140449,42,2019-09-15 15:13:14.074394
34,00:00:00:00:00:01-00:00:00:00:00:02-5-0x800,0,71033220776,5,1308672,48,2019-09-15 15:13:20.350490
34,00:00:00:00:00:02-00:00:00:00:00:01-2-0x800,0,32447456,5,491628,48,2019-09-15 15:13:20.350497
34,00:00:00:00:00:01-00:00:00:00:00:02-3-0x800,0,71033220776,5,1308672,48,2019-09-15 15:13:20.350501
34,00:00:00:00:00:02-00:00:00:00:00:01-1-0x800,0,32447382,5,491627,48,2019-09-15 15:13:20.350504
34,00:00:00:00:00:02-00:00:00:00:00:01-3-0x800,0,32447456,5,491628,48,2019-09-15 15:13:20.350507
34,00:00:00:00:00:01-00:00:00:00:00:02-1-0x800,0,71033220702,5,1308671,48,2019-09-15 15:13:20.350510
35,00:00:00:00:00:01-00:00:00:00:00:02-5-0x800,0,79398851528,5,1472524,54,2019-09-15 15:13:26.406080
35,00:00:00:00:00:02-00:00:00:00:00:01-2-0x800,0,38362046,5,581243,54,2019-09-15 15:13:26.406091
35,00:00:00:00:00:01-00:00:00:00:00:02-3-0x800,0,79398851528,5,1472524,54,2019-09-15 15:13:26.406095
35,00:00:00:00:00:02-00:00:00:00:00:01-1-0x800,0,38361972,5,581242,54,2019-09-15 15:13:26.406097
35,00:00:00:00:00:02-00:00:00:00:00:01-3-0x800,0,38362046,5,581243,54,2019-09-15 15:13:26.406100
35,00:00:00:00:00:01-00:00:00:00:00:02-1-0x800,0,79398851454,5,1472523,54,2019-09-15 15:13:26.406102
36,00:00:00:00:00:02-00:00:00:00:00:01-2-0x800,0,1987136,5,30108,2,2019-09-15 15:13:32.427340
36,00:00:00:00:00:01-00:00:00:00:00:02-5-0x800,0,84856531378,5,1572777,60,2019-09-15 15:13:32.427349
36,00:00:00:00:00:01-00:00:00:00:00:02-5-0x800,0,1781564432,5,38256,2,2019-09-15 15:13:32.427353
36,00:00:00:00:00:02-00:00:00:00:00:01-2-0x800,0,40712504,5,616856,60,2019-09-15 15:13:32.427357
36,00:00:00:00:00:01-00:00:00:00:00:02-3-0x800,0,84856531378,5,1572777,60,2019-09-15 15:13:32.427363
36,00:00:00:00:00:02-00:00:00:00:00:01-1-0x800,0,1987062,5,30107,2,2019-09-15 15:13:32.427366
36,00:00:00:00:00:01-00:00:00:00:00:02-3-0x800,0,1781564432,5,38256,2,2019-09-15 15:13:32.427370
36,00:00:00:00:00:02-00:00:00:00:00:01-1-0x800,0,40712430,5,616855,60,2019-09-15 15:13:32.427373
36,00:00:00:00:00:01-00:00:00:00:00:02-1-0x800,0,1781564358,5,38255,2,2019-09-15 15:13:32.427377
36,00:00:00:00:00:02-00:00:00:00:00:01-3-0x800,0,1987062,5,30107,2,2019-09-15 15:13:32.427381
36,00:00:00:00:00:02-00:00:00:00:00:01-3-0x800,0,40712504,5,616856,60,2019-09-15 15:13:32.427384
36,00:00:00:00:00:01-00:00:00:00:00:02-1-0x800,0,84856531304,5,1572776,60,2019-09-15 15:13:32.427390
37,00:00:00:00:00:02-00:00:00:00:00:01-2-0x800,0,10487936,5,158908,8,2019-09-15 15:13:38.450190
37,00:00:00:00:00:01-00:00:00:00:00:02-5-0x800,0,8916887738,5,194537,8,2019-09-15 15:13:38.450199
37,00:00:00:00:00:02-00:00:00:00:00:01-1-0x800,0,10487862,5,158907,8,2019-09-15 15:13:38.450204
37,00:00:00:00:00:01-00:00:00:00:00:02-3-0x800,0,8916887738,5,194537,8,2019-09-15 15:13:38.450208
37,00:00:00:00:00:01-00:00:00:00:00:02-1-0x800,0,8916887664,5,194536,8,2019-09-15 15:13:38.450212
37,00:00:00:00:00:02-00:00:00:00:00:01-3-0x800,0,10487862,5,158907,8,2019-09-15 15:13:38.450216
38,00:00:00:00:00:02-00:00:00:00:00:01-2-0x800,0,19405988,5,294030,14,2019-09-15 15:13:44.475256
38,00:00:00:00:00:01-00:00:00:00:00:02-5-0x800,0,16204118638,5,355715,14,2019-09-15 15:13:44.475266
38,00:00:00:00:00:02-00:00:00:00:00:01-1-0x800,0,19405914,5,294029,14,2019-09-15 15:13:44.475272
38,00:00:00:00:00:01-00:00:00:00:00:02-3-0x800,0,16204118638,5,355715,14,2019-09-15 15:13:44.475358
38,00:00:00:00:00:01-00:00:00:00:00:02-1-0x800,0,16204118564,5,355714,14,2019-09-15 15:13:44.475367
38,00:00:00:00:00:02-00:00:00:00:00:01-3-0x800,0,19405914,5,294029,14,2019-09-15 15:13:44.475370
39,00:00:00:00:00:02-00:00:00:00:00:01-2-0x800,0,27629720,5,418632,20,2019-09-15 15:13:50.773768
39,00:00:00:00:00:01-00:00:00:00:00:02-5-0x800,0,25019723928,5,538644,20,2019-09-15 15:13:50.773777
39,00:00:00:00:00:02-00:00:00:00:00:01-1-0x800,0,27629646,5,418631,20,2019-09-15 15:13:50.773783
39,00:00:00:00:00:01-00:00:00:00:00:02-3-0x800,0,25019723928,5,538644,20,2019-09-15 15:13:50.773787
39,00:00:00:00:00:01-00:00:00:00:00:02-1-0x800,0,25019723854,5,538643,20,2019-09-15 15:13:50.773791
39,00:00:00:00:00:02-00:00:00:00:00:01-3-0x800,0,27629646,5,418631,20,2019-09-15 15:13:50.773795
40,00:00:00:00:00:02-00:00:00:00:00:01-2-0x800,0,30002486,5,454583,26,2019-09-15 15:13:56.794803
40,00:00:00:00:00:01-00:00:00:00:00:02-5-0x800,0,34024245090,5,696149,26,2019-09-15 15:13:56.794811
40,00:00:00:00:00:02-00:00:00:00:00:01-1-0x800,0,30002412,5,454582,26,2019-09-15 15:13:56.794817
40,00:00:00:00:00:01-00:00:00:00:00:02-3-0x800,0,34024245090,5,696149,26,2019-09-15 15:13:56.794821
40,00:00:00:00:00:01-00:00:00:00:00:02-1-0x800,0,34024245016,5,696148,26,2019-09-15 15:13:56.794825
40,00:00:00:00:00:02-00:00:00:00:00:01-3-0x800,0,30002412,5,454582,26,2019-09-15 15:13:56.794829
41,00:00:00:00:00:02-00:00:00:00:00:01-2-0x800,0,38957828,5,590270,32,2019-09-15 15:14:02.814479
41,00:00:00:00:00:01-00:00:00:00:00:02-5-0x800,0,41660529802,5,863125,32,2019-09-15 15:14:02.814484
41,00:00:00:00:00:02-00:00:00:00:00:01-1-0x800,0,38957754,5,590269,32,2019-09-15 15:14:02.814488
41,00:00:00:00:00:01-00:00:00:00:00:02-3-0x800,0,41660529802,5,863125,32,2019-09-15 15:14:02.814490
41,00:00:00:00:00:01-00:00:00:00:00:02-1-0x800,0,41660529728,5,863124,32,2019-09-15 15:14:02.814493
41,00:00:00:00:00:02-00:00:00:00:00:01-3-0x800,0,38957754,5,590269,32,2019-09-15 15:14:02.814495
42,00:00:00:00:00:02-00:00:00:00:00:01-2-0x800,0,47891258,5,725625,38,2019-09-15 15:14:08.842978
42,00:00:00:00:00:01-00:00:00:00:00:02-5-0x800,0,49107004250,5,1027165,38,2019-09-15 15:14:08.842986
42,00:00:00:00:00:02-00:00:00:00:00:01-1-0x800,0,47891184,5,725624,38,2019-09-15 15:14:08.842992
42,00:00:00:00:00:01-00:00:00:00:00:02-3-0x800,0,49107004250,5,1027165,38,2019-09-15 15:14:08.842996
42,00:00:00:00:00:01-00:00:00:00:00:02-1-0x800,0,49107004176,5,1027164,38,2019-09-15 15:14:08.843000
42,00:00:00:00:00:02-00:00:00:00:00:01-3-0x800,0,47891184,5,725624,38,2019-09-15 15:14:08.843004

43,00:00:00:00:00:02-00:00:00:00:00:01-2-0x806,0,42,5,1,3,2019-09-15 15:14:14.884493
43,00:00:00:00:00:01-00:00:00:00:00:02-5-0x806,0,42,5,1,3,2019-09-15 15:14:14.884504
43,00:00:00:00:00:02-00:00:00:00:00:01-2-0x800,0,52258742,5,791799,45,2019-09-15 15:14:14.884508
43,00:00:00:00:00:01-00:00:00:00:00:02-5-0x800,0,57264985986,5,1180453,45,2019-09-15 15:14:14.884514

43,00:00:00:00:00:01-00:00:00:00:00:02-3-0x806,0,42,5,1,3,2019-09-15 15:14:14.884520
43,00:00:00:00:00:02-00:00:00:00:00:01-1-0x806,0,0,5,0,3,2019-09-15 15:14:14.884524
43,00:00:00:00:00:02-00:00:00:00:00:01-1-0x800,0,52258668,5,791798,44,2019-09-15 15:14:14.884528
43,00:00:00:00:00:01-00:00:00:00:00:02-3-0x800,0,57264985986,5,1180453,44,2019-09-15 15:14:14.884531

43,00:00:00:00:00:01-00:00:00:00:00:02-1-0x806,0,0,5,0,3,2019-09-15 15:14:14.884536
43,00:00:00:00:00:02-00:00:00:00:00:01-3-0x806,0,42,5,1,3,2019-09-15 15:14:14.884540
43,00:00:00:00:00:01-00:00:00:00:00:02-1-0x800,0,57264985912,5,1180452,45,2019-09-15 15:14:14.884543
43,00:00:00:00:00:02-00:00:00:00:00:01-3-0x800,0,52258668,5,791798,45,2019-09-15 15:14:14.884547
44,00:00:00:00:00:02-00:00:00:00:00:01-2-0x800,0,54957746,5,832693,51,2019-09-15 15:14:21.177578
44,00:00:00:00:00:01-00:00:00:00:00:02-5-0x800,0,67454259216,5,1358808,51,2019-09-15 15:14:21.177585
44,00:00:00:00:00:02-00:00:00:00:00:01-1-0x800,0,54957672,5,832692,51,2019-09-15 15:14:21.177589
44,00:00:00:00:00:01-00:00:00:00:00:02-3-0x800,0,67454259216,5,1358808,51,2019-09-15 15:14:21.177591
44,00:00:00:00:00:01-00:00:00:00:00:02-1-0x800,0,67454259142,5,1358807,51,2019-09-15 15:14:21.177594
44,00:00:00:00:00:02-00:00:00:00:00:01-3-0x800,0,54957672,5,832692,51,2019-09-15 15:14:21.177597
45,00:00:00:00:00:02-00:00:00:00:00:01-2-0x800,0,58301570,5,883357,57,2019-09-15 15:14:27.198442
45,00:00:00:00:00:01-00:00:00:00:00:02-5-0x800,0,74032608594,5,1481705,57,2019-09-15 15:14:27.198452
45,00:00:00:00:00:02-00:00:00:00:00:01-1-0x800,0,58301496,5,883356,57,2019-09-15 15:14:27.198456
45,00:00:00:00:00:01-00:00:00:00:00:02-3-0x800,0,74032608594,5,1481705,57,2019-09-15 15:14:27.198459
45,00:00:00:00:00:01-00:00:00:00:00:02-1-0x800,0,74032608520,5,1481704,57,2019-09-15 15:14:27.198462
45,00:00:00:00:00:02-00:00:00:00:00:01-3-0x800,0,58301496,5,883356,57,2019-09-15 15:14:27.198465
46,00:00:00:00:00:02-00:00:00:00:00:01-2-0x800,0,63360284,5,960004,63,2019-09-15 15:14:33.219663
46,00:00:00:00:00:01-00:00:00:00:00:02-5-0x800,0,88022580432,5,1733708,63,2019-09-15 15:14:33.219670
46,00:00:00:00:00:02-00:00:00:00:00:01-1-0x800,0,63360210,5,960003,63,2019-09-15 15:14:33.219674
46,00:00:00:00:00:01-00:00:00:00:00:02-3-0x800,0,88022580432,5,1733708,63,2019-09-15 15:14:33.219677
46,00:00:00:00:00:01-00:00:00:00:00:02-1-0x800,0,88022580358,5,1733707,63,2019-09-15 15:14:33.219680
46,00:00:00:00:00:02-00:00:00:00:00:01-3-0x800,0,63360210,5,960003,63,2019-09-15 15:14:33.219683
47,00:00:00:00:00:02-00:00:00:00:00:01-2-0x800,0,74,5,1,0,2019-09-15 15:14:39.237125
47,00:00:00:00:00:02-00:00:00:00:00:01-2-0x800,0,67362194,5,1020639,69,2019-09-15 15:14:39.237130
47,00:00:00:00:00:01-00:00:00:00:00:02-5-0x800,0,74,5,1,0,2019-09-15 15:14:39.237133
47,00:00:00:00:00:01-00:00:00:00:00:02-5-0x800,0,102736897094,5,1991867,69,2019-09-15 15:14:39.237135
47,00:00:00:00:00:02-00:00:00:00:00:01-1-0x800,0,66,5,1,0,2019-09-15 15:14:39.237138
47,00:00:00:00:00:01-00:00:00:00:00:02-3-0x800,0,74,5,1,0,2019-09-15 15:14:39.237140
47,00:00:00:00:00:02-00:00:00:00:00:01-1-0x800,0,67362120,5,1020638,69,2019-09-15 15:14:39.237142
47,00:00:00:00:00:01-00:00:00:00:00:02-3-0x800,0,102736897094,5,1991867,69,2019-09-15 15:14:39.237144
47,00:00:00:00:00:01-00:00:00:00:00:02-1-0x800,0,102736897020,5,1991866,69,2019-09-15 15:14:39.237146
47,00:00:00:00:00:01-00:00:00:00:00:02-1-0x800,0,66,5,1,0,2019-09-15 15:14:39.237148
47,00:00:00:00:00:02-00:00:00:00:00:01-3-0x800,0,67362120,5,1020638,69,2019-09-15 15:14:39.237150
47,00:00:00:00:00:02-00:00:00:00:00:01-3-0x800,0,74,5,1,0,2019-09-15 15:14:39.237152
48,00:00:00:00:00:02-00:00:00:00:00:01-2-0x800,0,3777122,5,57229,6,2019-09-15 15:14:45.269537
48,00:00:00:00:00:01-00:00:00:00:00:02-5-0x800,0,14284915304,5,250248,6,2019-09-15 15:14:45.269545
48,00:00:00:00:00:02-00:00:00:00:00:01-1-0x800,0,3777048,5,57228,6,2019-09-15 15:14:45.269549
48,00:00:00:00:00:01-00:00:00:00:00:02-3-0x800,0,14284915304,5,250248,6,2019-09-15 15:14:45.269551
48,00:00:00:00:00:01-00:00:00:00:00:02-1-0x800,0,14284915230,5,250247,6,2019-09-15 15:14:45.269554
48,00:00:00:00:00:02-00:00:00:00:00:01-3-0x800,0,3777122,5,57229,6,2019-09-15 15:14:45.269557
49,00:00:00:00:00:02-00:00:00:00:00:01-2-0x800,0,7982906,5,120953,12,2019-09-15 15:14:51.538063
49,00:00:00:00:00:01-00:00:00:00:00:02-5-0x800,0,29462905306,5,517633,12,2019-09-15 15:14:51.538069
49,00:00:00:00:00:02-00:00:00:00:00:01-1-0x800,0,7982832,5,120952,12,2019-09-15 15:14:51.538072
49,00:00:00:00:00:01-00:00:00:00:00:02-3-0x800,0,29462905306,5,517633,12,2019-09-15 15:14:51.538075
49,00:00:00:00:00:01-00:00:00:00:00:02-1-0x800,0,29462905232,5,517632,12,2019-09-15 15:14:51.538077
49,00:00:00:00:00:02-00:00:00:00:00:01-3-0x800,0,7982906,5,120953,12,2019-09-15 15:14:51.538080
50,00:00:00:00:00:02-00:00:00:00:00:01-2-0x800,0,11623400,5,176112,18,2019-09-15 15:14:57.561419
50,00:00:00:00:00:01-00:00:00:00:00:02-5-0x800,0,42726948706,5,750613,18,2019-09-15 15:14:57.561425
50,00:00:00:00:00:02-00:00:00:00:00:01-1-0x800,0,11623326,5,176111,18,2019-09-15 15:14:57.561428
50,00:00:00:00:00:01-00:00:00:00:00:02-3-0x800,0,42726948706,5,750613,18,2019-09-15 15:14:57.561431
50,00:00:00:00:00:01-00:00:00:00:00:02-1-0x800,0,42726948632,5,750612,18,2019-09-15 15:14:57.561433
50,00:00:00:00:00:02-00:00:00:00:00:01-3-0x800,0,11623400,5,176112,18,2019-09-15 15:14:57.561435
51,00:00:00:00:00:02-00:00:00:00:00:01-2-0x800,0,15964946,5,241893,24,2019-09-15 15:15:03.582148
51,00:00:00:00:00:01-00:00:00:00:00:02-5-0x800,0,58526093906,5,1028269,24,2019-09-15 15:15:03.582154
51,00:00:00:00:00:02-00:00:00:00:00:01-1-0x800,0,15964872,5,241892,24,2019-09-15 15:15:03.582158
51,00:00:00:00:00:01-00:00:00:00:00:02-3-0x800,0,58526093906,5,1028269,24,2019-09-15 15:15:03.582160
51,00:00:00:00:00:01-00:00:00:00:00:02-1-0x800,0,58526093832,5,1028268,24,2019-09-15 15:15:03.582163
51,00:00:00:00:00:02-00:00:00:00:00:01-3-0x800,0,15964946,5,241893,24,2019-09-15 15:15:03.582166
52,00:00:00:00:00:02-00:00:00:00:00:01-2-0x800,0,21022394,5,318521,30,2019-09-15 15:15:09.602250
52,00:00:00:00:00:01-00:00:00:00:00:02-5-0x800,0,71813381444,5,1269482,30,2019-09-15 15:15:09.602260
52,00:00:00:00:00:02-00:00:00:00:00:01-1-0x800,0,21022320,5,318520,30,2019-09-15 15:15:09.602265
52,00:00:00:00:00:01-00:00:00:00:00:02-3-0x800,0,71813381444,5,1269482,30,2019-09-15 15:15:09.602268
52,00:00:00:00:00:01-00:00:00:00:00:02-1-0x800,0,71813381370,5,1269481,30,2019-09-15 15:15:09.602273
52,00:00:00:00:00:02-00:00:00:00:00:01-3-0x800,0,21022394,5,318521,30,2019-09-15 15:15:09.602278
53,00:00:00:00:00:02-00:00:00:00:00:01-2-0x800,0,24282332,5,367914,36,2019-09-15 15:15:15.649211
53,00:00:00:00:00:01-00:00:00:00:00:02-5-0x800,0,84066153524,5,1484210,36,2019-09-15 15:15:15.649217
53,00:00:00:00:00:02-00:00:00:00:00:01-1-0x800,0,24282258,5,367913,36,2019-09-15 15:15:15.649220
53,00:00:00:00:00:01-00:00:00:00:00:02-3-0x800,0,84066153524,5,1484210,36,2019-09-15 15:15:15.649223
53,00:00:00:00:00:01-00:00:00:00:00:02-1-0x800,0,84066153450,5,1484209,36,2019-09-15 15:15:15.649225
53,00:00:00:00:00:02-00:00:00:00:00:01-3-0x800,0,24282332,5,367914,36,2019-09-15 15:15:15.649228

54,00:00:00:00:00:02-00:00:00:00:00:01-2-0x806,0,42,5,1,1,2019-09-15 15:15:21.989111
54,00:00:00:00:00:01-00:00:00:00:00:02-5-0x806,0,42,5,1,1,2019-09-15 15:15:21.989120
54,00:00:00:00:00:02-00:00:00:00:00:01-2-0x800,0,28560320,5,432732,43,2019-09-15 15:15:21.989124
54,00:00:00:00:00:01-00:00:00:00:00:02-5-0x800,0,93964259836,5,1665438,43,2019-09-15 15:15:21.989128

54,00:00:00:00:00:01-00:00:00:00:00:02-3-0x806,0,0,5,0,1,2019-09-15 15:15:21.989133
54,00:00:00:00:00:02-00:00:00:00:00:01-1-0x806,0,0,5,0,2,2019-09-15 15:15:21.989137
54,00:00:00:00:00:02-00:00:00:00:00:01-1-0x800,0,28560246,5,432731,43,2019-09-15 15:15:21.989141
54,00:00:00:00:00:01-00:00:00:00:00:02-3-0x800,0,93964259836,5,1665438,43,2019-09-15 15:15:21.989145

54,00:00:00:00:00:01-00:00:00:00:00:02-1-0x806,0,0,5,0,2,2019-09-15 15:15:21.989149
54,00:00:00:00:00:02-00:00:00:00:00:01-3-0x806,0,42,5,1,2,2019-09-15 15:15:21.989152
54,00:00:00:00:00:01-00:00:00:00:00:02-1-0x800,0,93964259762,5,1665437,43,2019-09-15 15:15:21.989156
54,00:00:00:00:00:02-00:00:00:00:00:01-3-0x800,0,28560320,5,432732,43,2019-09-15 15:15:21.989160
55,00:00:00:00:00:02-00:00:00:00:00:01-2-0x800,0,30981068,5,469410,49,2019-09-15 15:15:28.008056
55,00:00:00:00:00:01-00:00:00:00:00:02-5-0x800,0,103109115382,5,1825499,49,2019-09-15 15:15:28.008063
55,00:00:00:00:00:02-00:00:00:00:00:01-1-0x800,0,30980994,5,469409,49,2019-09-15 15:15:28.008068
55,00:00:00:00:00:01-00:00:00:00:00:02-3-0x800,0,103109115382,5,1825499,49,2019-09-15 15:15:28.008070
55,00:00:00:00:00:01-00:00:00:00:00:02-1-0x800,0,103109115308,5,1825498,49,2019-09-15 15:15:28.008074
55,00:00:00:00:00:02-00:00:00:00:00:01-3-0x800,0,30981068,5,469410,49,2019-09-15 15:15:28.008076
56,00:00:00:00:00:02-00:00:00:00:00:01-2-0x800,0,42213872,5,639604,55,2019-09-15 15:15:34.043831
56,00:00:00:00:00:01-00:00:00:00:00:02-5-0x800,0,112600322024,5,2032904,55,2019-09-15 15:15:34.043838
56,00:00:00:00:00:02-00:00:00:00:00:01-1-0x800,0,42213798,5,639603,55,2019-09-15 15:15:34.043842
56,00:00:00:00:00:01-00:00:00:00:00:02-3-0x800,0,112600322024,5,2032904,55,2019-09-15 15:15:34.043845
56,00:00:00:00:00:01-00:00:00:00:00:02-1-0x800,0,112600321950,5,2032903,55,2019-09-15 15:15:34.043848
56,00:00:00:00:00:02-00:00:00:00:00:01-3-0x800,0,42213872,5,639604,55,2019-09-15 15:15:34.043850
57,00:00:00:00:00:02-00:00:00:00:00:01-2-0x800,0,46670060,5,707122,61,2019-09-15 15:15:40.073525
57,00:00:00:00:00:01-00:00:00:00:00:02-5-0x800,0,120688282798,5,2185575,61,2019-09-15 15:15:40.073531
57,00:00:00:00:00:02-00:00:00:00:00:01-1-0x800,0,46669986,5,707121,61,2019-09-15 15:15:40.073535
57,00:00:00:00:00:01-00:00:00:00:00:02-3-0x800,0,120688282798,5,2185575,61,2019-09-15 15:15:40.073538
57,00:00:00:00:00:01-00:00:00:00:00:02-1-0x800,0,120688282724,5,2185574,61,2019-09-15 15:15:40.073540
57,00:00:00:00:00:02-00:00:00:00:00:01-3-0x800,0,46670060,5,707122,61,2019-09-15 15:15:40.073543
58,00:00:00:00:00:02-00:00:00:00:00:01-2-0x800,0,54247322,5,821929,67,2019-09-15 15:15:46.094993
58,00:00:00:00:00:01-00:00:00:00:00:02-5-0x800,0,127504459664,5,2332148,67,2019-09-15 15:15:46.095002
58,00:00:00:00:00:02-00:00:00:00:00:01-1-0x800,0,54247248,5,821928,67,2019-09-15 15:15:46.095008
58,00:00:00:00:00:01-00:00:00:00:00:02-3-0x800,0,127504459664,5,2332148,67,2019-09-15 15:15:46.095012
58,00:00:00:00:00:01-00:00:00:00:00:02-1-0x800,0,127504459590,5,2332147,67,2019-09-15 15:15:46.095016
58,00:00:00:00:00:02-00:00:00:00:00:01-3-0x800,0,54247322,5,821929,67,2019-09-15 15:15:46.095019
59,00:00:00:00:00:02-00:00:00:00:00:01-2-0x800,0,60267050,5,913137,73,2019-09-15 15:15:52.409240
59,00:00:00:00:00:01-00:00:00:00:00:02-5-0x800,0,136651570088,5,2509400,73,2019-09-15 15:15:52.409248
59,00:00:00:00:00:02-00:00:00:00:00:01-1-0x800,0,60266976,5,913136,73,2019-09-15 15:15:52.409253
59,00:00:00:00:00:01-00:00:00:00:00:02-3-0x800,0,136651570088,5,2509400,73,2019-09-15 15:15:52.409257
59,00:00:00:00:00:01-00:00:00:00:00:02-1-0x800,0,136651570014,5,2509399,73,2019-09-15 15:15:52.409262
59,00:00:00:00:00:02-00:00:00:00:00:01-3-0x800,0,60267050,5,913137,73,2019-09-15 15:15:52.409265
60,00:00:00:00:00:02-00:00:00:00:00:01-2-0x800,0,61697006,5,934803,79,2019-09-15 15:15:58.428076
60,00:00:00:00:00:02-00:00:00:00:00:01-2-0x800,0,1244108,5,18850,3,2019-09-15 15:15:58.428086
60,00:00:00:00:00:01-00:00:00:00:00:02-5-0x800,0,4720186098,5,82661,3,2019-09-15 15:15:58.428090
60,00:00:00:00:00:01-00:00:00:00:00:02-5-0x800,0,142043791274,5,2603813,79,2019-09-15 15:15:58.428094
60,00:00:00:00:00:02-00:00:00:00:00:01-1-0x800,0,61696932,5,934802,79,2019-09-15 15:15:58.428100
60,00:00:00:00:00:02-00:00:00:00:00:01-1-0x800,0,1244034,5,18849,3,2019-09-15 15:15:58.428103
60,00:00:00:00:00:01-00:00:00:00:00:02-3-0x800,0,142043791274,5,2603813,79,2019-09-15 15:15:58.428107
60,00:00:00:00:00:01-00:00:00:00:00:02-3-0x800,0,4720186098,5,82661,3,2019-09-15 15:15:58.428111
60,00:00:00:00:00:02-00:00:00:00:00:01-3-0x800,0,1244108,5,18850,3,2019-09-15 15:15:58.428115
60,00:00:00:00:00:01-00:00:00:00:00:02-1-0x800,0,4720186024,5,82660,3,2019-09-15 15:15:58.428118
60,00:00:00:00:00:01-00:00:00:00:00:02-1-0x800,0,142043791200,5,2603812,79,2019-09-15 15:15:58.428122
60,00:00:00:00:00:02-00:00:00:00:00:01-3-0x800,0,61697006,5,934803,79,2019-09-15 15:15:58.428126
61,00:00:00:00:00:02-00:00:00:00:00:01-2-0x800,0,3891896,5,58968,9,2019-09-15 15:16:04.456563
61,00:00:00:00:00:01-00:00:00:00:00:02-5-0x800,0,14731055812,5,257862,9,2019-09-15 15:16:04.456574
61,00:00:00:00:00:02-00:00:00:00:00:01-1-0x800,0,3891822,5,58967,9,2019-09-15 15:16:04.456580
61,00:00:00:00:00:01-00:00:00:00:00:02-3-0x800,0,14731055812,5,257862,9,2019-09-15 15:16:04.456584
61,00:00:00:00:00:02-00:00:00:00:00:01-3-0x800,0,3891896,5,58968,9,2019-09-15 15:16:04.456588
61,00:00:00:00:00:01-00:00:00:00:00:02-1-0x800,0,14731055738,5,257861,9,2019-09-15 15:16:04.456592
62,00:00:00:00:00:02-00:00:00:00:00:01-2-0x800,0,6076298,5,92065,15,2019-09-15 15:16:10.479466
62,00:00:00:00:00:01-00:00:00:00:00:02-5-0x800,0,23080540058,5,403821,15,2019-09-15 15:16:10.479477
62,00:00:00:00:00:02-00:00:00:00:00:01-1-0x800,0,6076224,5,92064,15,2019-09-15 15:16:10.479483
62,00:00:00:00:00:01-00:00:00:00:00:02-3-0x800,0,23080540058,5,403821,15,2019-09-15 15:16:10.479488
62,00:00:00:00:00:02-00:00:00:00:00:01-3-0x800,0,6076298,5,92065,15,2019-09-15 15:16:10.479493
62,00:00:00:00:00:01-00:00:00:00:00:02-1-0x800,0,23080539984,5,403820,15,2019-09-15 15:16:10.479498
63,00:00:00:00:00:02-00:00:00:00:00:01-2-0x800,0,8774708,5,132950,21,2019-09-15 15:16:16.500840
